"","Source","Target"
"1","103086862","103088934"
"2","103341932","103088934"
"3","104177006","103344004"
"4","103086679","103344004"
"5","103341749","104179078"
"6","104176823","103344004"
"7","103086860","103088934"
"8","103341930","104179078"
"9","104177004","104179078"
"10","103086858","103344003"
"11","103341928","103344003"
"12","104177002","104179077"
"13","103086464","59214165"
"14","103341534","103344003"
"15","104176608","94197306"
"16","103086677","61774510"
"17","103341747","80127884"
"18","104176821","61581804"
"19","103081868","61579108"
"20","103336938","59214166"
"21","103492237","62955569"
"22","104172012","103492162"
"23","59211858","61775185"
"24","59659707","71485735"
"25","61579108","92445701"
"26","61687326","59211847"
"27","61775218","64977802"
"28","62955569","103343149"
"29","64910343","61579078"
"30","64977835","104172012"
"31","65797663","103336787"
"32","65983238","104172337"
"33","67690609","78889919"
"34","69500363","78890060"
"35","71483028","61581805"
"36","78890071","103081716"
"37","80127809","69500330"
"38","86680200","64980469"
"39","88625003","69500332"
"40","88671654","92251798"
"41","92251950","103492083"
"42","92445547","61687295"
"43","94197382","103492237"
"44","104172335","88671578"
"45","104172334","78889917"
"46","104172333","64980470"
"47","104181501","92445699"
"48","104180806","64910312"
"49","104180806","67693267"
"50","103082079","61686616"
"51","103082080","80127961"
"52","103337149","94203598"
"53","103337150","88671503"
"54","103492448","88625014"
"55","103492449","86680189"
"56","104172223","104171936"
"57","104172224","61686617"
"58","103336059","61579075"
"59","103336059","104172335"
"60","104171133","59211827"
"61","104171133","61775218"
"62","103343764","92445698"
"63","104178838","71482995"
"64","103343763","80127809"
"65","103343767","65797663"
"66","104178837","69500333"
"67","104178841","69503055"
"68","103343762","103081793"
"69","103343766","65797630"
"70","103343766","104171133"
"71","104178836","59667457"
"72","104178840","64977804"
"73","104178840","94206485"
"74","103343761","104177947"
"75","103343761","65797633"
"76","104178835","103343765"
"77","104178835","64912724"
"78","104170589","103088933"
"79","104172260","104171137"
"80","103339701","103081714"
"81","104174775","61775187"
"82","104172258","104170411"
"83","103340786","104172582"
"84","104175860","103500816"
"85","104172259","64912725"
"86","104172257","62955558"
"87","104172257","104181501"
"88","104170307","78889996"
"89","104172256","92252547"
"90","103349607","59211825"
"91","104184681","104178839"
"92","72765447","92445622"
"93","104172372","103336938"
"94","104179767","88677870"
"95","104173520","59659635"
"96","104172371","104172260"
"97","104172371","104178838"
"98","104174767","92251939"
"99","104172370","104172225"
"100","104173344","67693266"
