"","Source","Target"
"1","103086862","103088934"
"2","103341932","104179078"
"3","104177006","103344004"
"4","103086679","103088934"
"5","103341749","104179078"
"6","104176823","104179078"
"7","103086860","103088934"
"8","103341930","103344004"
"9","104177004","103344004"
"10","103086858","103344003"
"11","103341928","104179077"
"12","104177002","103344003"
"13","103086464","80127884"
"14","103341534","92251874"
"15","104176608","92445622"
"16","103086677","61581804"
"17","103341747","88625079"
"18","104176821","61774509"
"19","103081868","103081716"
"20","103336938","61687315"
"21","103492237","104172337"
"22","104172012","64977804"
"23","59211858","69503054"
"24","59659707","88625078"
"25","61579108","94197306"
"26","61687326","103492083"
"27","61775218","104178223"
"28","62955569","65797630"
"29","64910343","92445698"
"30","64977835","92439331"
"31","65797663","92251950"
"32","65983238","88677870"
"33","67690609","62955569"
"34","69500363","92445558"
"35","71483028","86680049"
"36","78890071","103344003"
"37","80127809","88625155"
"38","86680200","104172001"
"39","88625003","69500363"
"40","88671654","62955539"
"41","92251950","71485736"
"42","92445547","94197230"
"43","94197382","65985629"
"44","104172335","69500352"
"45","104172334","104179077"
"46","104172333","64912724"
"47","104181501","104172335"
"48","104180806","64980469"
"49","104180806","61579108"
"50","103082079","103336938"
"51","103082080","103336784"
"52","103337149","61775218"
"53","103337150","92258166"
"54","103492448","103501521"
"55","103492449","92251796"
"56","104172223","80127963"
"57","104172224","78889919"
"58","103336059","92251875"
"59","103336059","104171861"
"60","104171133","61687296"
"61","104171133","59659681"
"62","103343764","59211827"
"63","104178838","78890071"
"64","103343763","59659635"
"65","103343767","103337151"
"66","104178837","59211828"
"67","104178841","59659639"
"68","103343762","61687293"
"69","103343766","65983238"
"70","103343766","103082080"
"71","104178836","59659641"
"72","104178840","103336063"
"73","104178840","103492085"
"74","103343761","64910312"
"75","103343761","67690598"
"76","104178835","104171860"
"77","104178835","64977802"
"78","104170589","104171137"
"79","104172260","86686597"
"80","103339701","61579078"
"81","104174775","103082081"
"82","104172258","80121411"
"83","103340786","104178836"
"84","104175860","92251939"
"85","104172259","104172225"
"86","104172257","104172223"
"87","104172257","88671578"
"88","104170307","94197228"
"89","104172256","103492086"
"90","103349607","103343766"
"91","104184681","104178837"
"92","72765447","92261053"
"93","104172372","67690609"
"94","104179767","104172373"
"95","104173520","86680048"
"96","104172371","65797633"
"97","104172371","104172334"
"98","104174767","64977824"
"99","104172370","103343330"
"100","104173344","103492162"
"101","104173873","94203598"
"102","104180820","88625003"
"103","103082078","62955536"
"104","103337148","104178404"
"105","103492447","103344732"
"106","104172222","103492832"
"107","104184816","92258347"
"108","104184484","103082008"
"109","104185300","61579097"
"110","103081027","104171133"
"111","103336097","103492832"
"112","104171171","59667458"
"113","104171543","103343768"
"114","103337412","103337148"
"115","104172486","103082704"
"116","103081026","61775188"
"117","103336096","104175666"
"118","104171170","92439150"
"119","104171537","103492448"
"120","104171537","80121592"
"121","104184683","104174080"
"122","104184927","103336098"
"123","104171538","104170594"
"124","104172367","94197307"
"125","104173196","103082704"
"126","104173196","71483017"
"127","104179516","92445547"
"128","104185255","65983205"
"129","104185301","92445701"
"130","104172300","59214166"
"131","104179048","104170589"
"132","104180786","104185300"
"133","104184677","92252547"
"134","104171623","104179059"
"135","104172255","103337078"
"136","104177076","104172183"
"137","104184489","104171172"
"138","104171539","103337533"
"139","104171539","64910310"
"140","104173146","80127809"
"141","104178160","104172152"
"142","104184873","104179048"
"143","103081025","69500332"
"144","103081025","104173520"
"145","103334997","71483028"
"146","103336095","72765446"
"147","103336095","103082079"
"148","104170071","78896469"
"149","104171169","104173873"
"150","104171169","104184994"
"151","104176650","104175860"
"152","104176650","103336097"
