"","Source","Target"
"1","103086862","104179078"
"2","103341932","104179078"
"3","104177006","103344004"
"4","103086679","103088934"
"5","103341749","103344004"
"6","104176823","104179078"
"7","103086860","103088934"
"8","103341930","103344004"
"9","104177004","103088934"
"10","103086858","103088933"
"11","103341928","103088933"
"12","104177002","103344003"
"13","103086464","92445622"
"14","103341534","103336863"
"15","104176608","61686616"
"16","103086677","61774510"
"17","103341747","80127884"
"18","104176821","88671578"
"19","103081868","104171860"
"20","103336938","59659707"
"21","103492237","65800156"
"22","104172012","103081857"
"23","59211858","80127809"
"24","59659707","65983238"
"25","61579108","65797633"
"26","61687326","61775187"
"27","61775218","71482998"
"28","62955569","65983227"
"29","64910343","67690598"
"30","64977835","61687315"
"31","65797663","65800155"
"32","65983238","104171937"
"33","67690609","59659681"
"34","69500363","103501521"
"35","71483028","61775188"
"36","78890071","94203598"
"37","80127809","86680125"
"38","86680200","61579108"
"39","88625003","80121592"
"40","88671654","64912724"
"41","92251950","65983207"
"42","92445547","94197231"
"43","94197382","61775218"
"44","104172335","69500352"
"45","104172334","104179077"
"46","104172333","92445701"
"47","104181501","94197228"
"48","104180806","64977802"
"49","104180806","103336786"
"50","103082079","104172001"
"51","103082080","86680048"
"52","103337149","104172333"
"53","103337150","65983208"
"54","103492448","103492449"
"55","103492449","103336927"
"56","104172223","64910310"
"57","104172224","88625155"
"58","103336059","92445547"
"59","103336059","88625079"
"60","104171133","65797652"
"61","104171133","103082080"
"62","103343764","65985629"
"63","104178838","94197230"
"64","103343763","104178841"
"65","103343767","103500816"
"66","104178837","103343768"
"67","104178841","61581805"
"68","103343762","103336059"
"69","103343766","103081868"
"70","103343766","103337150"
"71","104178836","78889920"
"72","104178840","64980469"
"73","104178840","104171936"
"74","103343761","103343764"
"75","103343761","104179077"
"76","104178835","103492083"
"77","104178835","104171341"
"78","104170589","61774509"
"79","104172260","86686416"
"80","103339701","104180806"
"81","104174775","78890071"
"82","104172258","86680046"
"83","103340786","64977835"
"84","104175860","94197382"
"85","104172259","103088079"
"86","104172257","104181501"
"87","104172257","80121411"
"88","104170307","61579097"
"89","104172256","104170308"
"90","103349607","104172582"
"91","104184681","104171137"
"92","72765447","104179806"
"93","104172372","103342873"
"94","104179767","103337533"
"95","104173520","103343763"
"96","104172371","104172582"
"97","104172371","104172224"
"98","104174767","59667458"
"99","104172370","65797632"
"100","104173344","92252547"
"101","104173873","104172258"
"102","104180820","69500330"
"103","103082078","71483017"
"104","103337148","103492226"
"105","103492447","103335337"
"106","104172222","61775185"
"107","104184816","103337533"
"108","104184484","62957918"
"109","104185300","104174775"
"110","103081027","103492832"
"111","103336097","61687296"
"112","104171171","61775207"
"113","104171543","104178836"
"114","103337412","104170411"
"115","104172486","92251875"
"116","103081026","88671500"
"117","103336096","104172372"
"118","104171170","103082464"
"119","104171537","67690578"
"120","104171537","94197371"
"121","104184683","65983205"
"122","104184927","104184816"
"123","104171538","59214165"
"124","104172367","59214166"
"125","104173196","103492085"
"126","104173196","104172259"
"127","104179516","78889917"
"128","104185255","59211858"
"129","104185301","92445558"
"130","104172300","103336784"
"131","104179048","103081714"
"132","104180786","92444411"
"133","104184677","104178840"
"134","104171623","104171205"
"135","104172255","103081793"
"136","104177076","94197306"
"137","104184489","103492833"
"138","104171539","78889919"
"139","104171539","104172258"
"140","104173146","88671579"
"141","104178160","62955558"
"142","104184873","104172337"
"143","103081025","104184421"
"144","103081025","104180820"
"145","103334997","104172608"
"146","103336095","104176405"
"147","103336095","104174769"
"148","104170071","103083003"
"149","104171169","104179048"
"150","104171169","94198518"
"151","104176650","59211825"
"152","104176650","104181187"
"153","104178524","104178894"
"154","103081024","78889996"
"155","103336094","92445698"
"156","103336138","104172261"
"157","104170420","59211827"
"158","104171168","103081716"
"159","104171212","104184886"
"160","104172254","104170589"
"161","104172299","104184401"
"162","104172743","104185337"
"163","104172762","104172260"
"164","104173679","104174782"
"165","104173679","104184489"
"166","104173679","103492448"
"167","104173679","104171170"
"168","104174071","103337412"
"169","104174081","92251939"
"170","104174081","64980470"
"171","104175922","103334997"
"172","104176649","67693266"
"173","104177007","94197307"
"174","104177829","103349327"
"175","104178523","71483028"
"176","104181765","59659635"
"177","104184858","104174099"
"178","104184871","92253086"
"179","104184871","104172371"
"180","104184886","92258347"
"181","104184893","86680049"
"182","104184928","103336862"
"183","104184979","103081025"
"184","104185337","92251950"
"185","103344244","104171542"
"186","104179318","88625014"
"187","104179909","104171172"
"188","103334816","80127960"
"189","104169890","104178524"
"190","104176401","103336140"
"191","103336137","104171537"
"192","104171211","104173104"
"193","104184481","104184406"
"194","103336136","103339701"
"195","103337223","103082008"
"196","104171210","103336938"
"197","104171533","64910312"
"198","104171533","104171539"
"199","104172297","62955538"
"200","104172297","59659641"
"201","103336135","104179768"
"202","104171209","104177224"
"203","104172475","103492450"
"204","104176397","104172372"
"205","103344243","104169978"
"206","104179317","104171532"
"207","104171534","69503055"
"208","103343719","103081030"
"209","103343719","64910332"
"210","104178793","103336096"
"211","104178793","104178523"
"212","104172365","103343765"
"213","104173519","104177171"
"214","103336000","104179059"
"215","103336109","104177678"
"216","103336109","103492447"
"217","103336461","103343719"
"218","104171074","104172334"
"219","104171183","71482995"
"220","104171183","104172148"
"221","104171535","104173147"
"222","104171535","103344244"
"223","104176393","104172373"
"224","103336121","104171623"
"225","103337705","104174001"
"226","103343702","104184682"
"227","104171195","104184927"
"228","104171298","103336224"
"229","104172366","103492450"
"230","104172366","80127885"
"231","104172366","103088260"
"232","104172779","92251799"
"233","104177571","104173679"
"234","104178522","64912725"
"235","104178776","92439150"
"236","104178787","104178404"
"237","104185285","104185355"
"238","103335995","61687293"
"239","103336129","104184405"
"240","103336455","104171174"
"241","103336455","103336097"
"242","103343700","104173127"
"243","103346021","104172848"
"244","103346870","104172335"
"245","104171069","104178522"
"246","104171203","71485735"
"247","104171203","104172254"
"248","104171529","104172743"
"249","104171529","69500332"
"250","104174097","103336137"
"251","104178774","104172486"
"252","104179808","104172222"
"253","104181095","65797663"
"254","104181944","104171208"
"255","104184505","78896288"
"256","103081023","103081026"
"257","103335011","104181095"
"258","103336093","103337078"
"259","103336113","104185015"
"260","103336128","104172476"
"261","104170085","94203779"
"262","104171167","104178705"
"263","104171187","104173520"
"264","104171202","104178839"
"265","104171620","104171203"
"266","104171620","104170594"
"267","104184926","104171861"
"268","103335997","104173489"
"269","103336051","104185301"
"270","103336139","104171497"
"271","103336456","103336267"
"272","103337222","104171171"
"273","103343650","103348555"
"274","103345030","104172760"
"275","104171071","61686617"
"276","104171125","104184421"
"277","104171125","103337149"
"278","104171213","104181944"
"279","104171530","104184871"
"280","104172296","104171307"
"281","104172296","61579078"
"282","104178724","104175954"
"283","104180104","104179171"
"284","103081022","104173344"
"285","103335102","104171165"
"286","103335998","104171186"
"287","103336091","104176614"
"288","103336091","104174165"
"289","103336092","86680189"
"290","103336112","104171543"
"291","103337286","103334976"
"292","103339700","104171535"
"293","103349427","104177202"
"294","103491391","103335011"
"295","104170176","104171527"
"296","104171072","104171538"
"297","104171165","104174782"
"298","104171165","103337684"
"299","104171166","103336051"
"300","104171186","104180811"
"301","104172360","104172225"
"302","104174068","104177171"
"303","104174774","104172152"
"304","104184434","104171186"
"305","104184501","103337225"
"306","104185350","104184979"
"307","104185350","103343702"
"308","104185350","103336100"
"309","103335008","88625157"
"310","103335973","104172255"
"311","103335973","104173298"
"312","103335973","104172370"
"313","103336108","104178160"
"314","103336108","104171535"
"315","103336108","104171534"
"316","103336108","103343149"
"317","103338224","104171129"
"318","103339698","103082081"
"319","103343649","104171543"
"320","104170082","104179911"
"321","104171047","104174080"
"322","104171047","104172361"
