"","Source","Target"
"1","103086862","103088934"
"2","103341932","104179078"
"3","104177006","103344004"
"4","103086679","103344004"
"5","103341749","104179078"
"6","104176823","103088934"
"7","103086860","103344004"
"8","103341930","103088934"
"9","104177004","104179078"
"10","103086858","103344003"
"11","103341928","103344003"
"12","104177002","103344003"
"13","103086464","86680124"
"14","103341534","88671578"
"15","104176608","65985628"
"16","103086677","67693267"
"17","103341747","67693266"
"18","104176821","61581805"
"19","103081868","80127884"
"20","103336938","80127961"
"21","103492237","69503055"
"22","104172012","61775185"
"23","59211858","65797630"
"24","59659707","61775207"
"25","61579108","65797663"
"26","61687326","67690579"
"27","61775218","103336862"
"28","62955569","103336786"
"29","64910343","92251950"
"30","64977835","65983238"
"31","65797663","104171860"
"32","65983238","103081792"
"33","67690609","59211828"
"34","69500363","61775218"
"35","71483028","59667458"
"36","78890071","104172337"
"37","80127809","103081793"
"38","86680200","78889917"
"39","88625003","94197228"
"40","88671654","59659641"
"41","92251950","59211827"
"42","92445547","69500363"
"43","94197382","71485736"
"44","104172335","78889996"
"45","104172334","103081716"
"46","104172333","86680048"
"47","104181501","59659707"
"48","104180806","61687315"
"49","104180806","61686617"
"50","103082079","61581804"
"51","103082080","88625155"
"52","103337149","103492226"
"53","103337150","88618787"
"54","103492448","94197230"
"55","103492449","94197382"
"56","104172223","59659681"
"57","104172224","59211858"
"58","103336059","64910343"
"59","103336059","104172001"
"60","104171133","65983208"
"61","104171133","64912724"
"62","103343764","64980469"
"63","104178838","103492162"
"64","103343763","64912725"
"65","103343767","104180806"
"66","104178837","71482998"
"67","104178841","92445558"
"68","103343762","64910313"
"69","103343766","59214165"
"70","103343766","80127809"
"71","104178836","103337149"
"72","104178840","65797632"
"73","104178840","103343763"
"74","103343761","69500352"
"75","103343761","64910310"
"76","104178835","104181501"
"77","104178835","69500333"
"78","104170589","59214166"
"79","104172260","88625157"
"80","103339701","65985629"
"81","104174775","103342873"
"82","104172258","104171341"
"83","103340786","59211825"
"84","104175860","103337078"
"85","104172259","61775187"
"86","104172257","61579075"
"87","104172257","104172261"
"88","104170307","104172152"
"89","104172256","103344732"
"90","103349607","64977802"
"91","104184681","65797652"
"92","72765447","104172260"
"93","104172372","78889995"
"94","104179767","103082079"
"95","104173520","104172607"
"96","104172371","104172012"
"97","104172371","103082438"
"98","104174767","61775188"
"99","104172370","72765446"
"100","104173344","104172372"
"101","104173873","103492083"
"102","104180820","103492161"
"103","103082078","104177953"
"104","103337148","92445698"
"105","103492447","65983205"
"106","104172222","103492085"
"107","104184816","61579078"
"108","104184484","78896288"
"109","104185300","92252546"
"110","103081027","61774509"
"111","103336097","62955539"
"112","104171171","88671654"
"113","104171543","103337508"
"114","103337412","103339701"
"115","104172486","104171858"
"116","103081026","104173873"
"117","103336096","104171172"
"118","104171170","104172259"
"119","104171537","104184927"
"120","104171537","104179142"
"121","104184683","103082438"
"122","104184927","103082080"
"123","104171538","104172367"
"124","104172367","104171537"
"125","104173196","104170589"
"126","104173196","103343763"
"127","104179516","88671643"
"128","104185255","103336787"
"129","104185301","86681336"
"130","104172300","104178894"
"131","104179048","67690609"
"132","104180786","104175860"
"133","104184677","103492450"
"134","104171623","103343330"
"135","104172255","80121592"
"136","104177076","104184484"
"137","104184489","104179516"
"138","104171539","94197307"
"139","104171539","88678051"
"140","104173146","103338073"
"141","104178160","104184683"
"142","104184873","80121411"
"143","103081025","88625003"
"144","103081025","92251796"
"145","103334997","92261053"
"146","103336095","104179077"
"147","103336095","64910332"
"148","104170071","104170070"
"149","104171169","86686597"
"150","104171169","92251799"
"151","104176650","104184484"
"152","104176650","94203598"
