"","Source","Target"
"1","103086862","103088934"
"2","103341932","104179078"
"3","104177006","103088934"
"4","103086679","103088934"
"5","103341749","103344004"
"6","104176823","104179078"
"7","103086860","104179078"
"8","103341930","103344004"
"9","104177004","103344004"
"10","103086858","103088933"
"11","103341928","103344003"
"12","104177002","103088933"
"13","103086464","103081793"
"14","103341534","64912725"
"15","104176608","103344003"
"16","103086677","64980469"
"17","103341747","103344003"
"18","104176821","104171937"
"19","103081868","64910310"
"20","103336938","88677870"
"21","103492237","64977824"
"22","104172012","103336927"
"23","59211858","71482998"
"24","59659707","104172001"
"25","61579108","80127884"
"26","61687326","103336787"
"27","61775218","59211858"
"28","62955569","103336786"
"29","64910343","92251874"
"30","64977835","103492083"
"31","65797663","88671500"
"32","65983238","92445558"
"33","67690609","59211827"
"34","69500363","61579108"
"35","71483028","61579097"
"36","78890071","61687326"
"37","80127809","80121592"
"38","86680200","67690598"
"39","88625003","59211825"
"40","88671654","88671503"
"41","92251950","67690578"
"42","92445547","88625078"
"43","94197382","71482995"
"44","104172335","71485735"
"45","104172334","86686416"
"46","104172333","78890060"
"47","104181501","65797632"
"48","104180806","64910312"
"49","104180806","94197307"
"50","103082079","62957917"
"51","103082080","69500330"
"52","103337149","94203598"
"53","103337150","80127885"
"54","103492448","62955538"
"55","103492449","59667457"
"56","104172223","65985628"
"57","104172224","104172334"
"58","103336059","104172223"
"59","103336059","103088933"
"60","104171133","64912724"
"61","104171133","59211828"
"62","103343764","61686616"
"63","104178838","59659639"
"64","103343763","59667458"
"65","103343767","86680125"
"66","104178837","88671579"
"67","104178841","86680046"
"68","103343762","78889920"
"69","103343766","67693267"
"70","103343766","94197306"
"71","104178836","67690609"
"72","104178840","88625079"
"73","104178840","78896288"
"74","103343761","86680048"
"75","103343761","103343764"
"76","104178835","92251950"
"77","104178835","61774509"
"78","104170589","69503055"
"79","104172260","103492448"
"80","103339701","59659707"
"81","104174775","104172260"
"82","104172258","86680124"
"83","103340786","61775187"
"84","104175860","103340786"
"85","104172259","104171860"
"86","104172257","103082081"
"87","104172257","103081717"
"88","104170307","92258347"
"89","104172256","88625157"
"90","103349607","103337078"
"91","104184681","94197382"
"92","72765447","64910343"
"93","104172372","65983208"
"94","104179767","103492162"
"95","104173520","88681101"
"96","104172371","104172012"
"97","104172371","104181187"
"98","104174767","88625155"
"99","104172370","69503054"
"100","104173344","80127963"
"101","104173873","88671578"
"102","104180820","104178841"
"103","103082078","92445622"
"104","103337148","103492086"
"105","103492447","104172225"
"106","104172222","104172607"
"107","104184816","103336863"
"108","104184484","65983207"
"109","104185300","88671654"
"110","103081027","67690579"
"111","103336097","64910313"
"112","104171171","92251939"
"113","104171543","62955558"
"114","103337412","104173873"
"115","104172486","104172337"
"116","103081026","92439331"
"117","103336096","104178836"
"118","104171170","104180806"
"119","104171537","103339701"
"120","104171537","80127820"
"121","104184683","103343766"
"122","104184927","104179142"
"123","104171538","104172225"
"124","104172367","64977805"
"125","104173196","104173344"
"126","104173196","103337413"
"127","104179516","104171537"
"128","104185255","103338030"
"129","104185301","61581805"
"130","104172300","88671502"
"131","104179048","104179516"
"132","104180786","103346408"
"133","104184677","103349608"
"134","104171623","104184816"
"135","104172255","64977804"
"136","104177076","103337534"
"137","104184489","104172152"
"138","104171539","92445547"
"139","104171539","104179141"
"140","104173146","103337533"
"141","104178160","104175666"
"142","104184873","103082079"
"143","103081025","88625154"
"144","103081025","78889917"
"145","103334997","104172373"
"146","103336095","92258166"
"147","103336095","104173196"
"148","104170071","103343762"
"149","104171169","104181076"
"150","104171169","104185256"
"151","104176650","104171538"
"152","104176650","94198518"
