"","Source","Target"
"1","103086862","103088934"
"2","103341932","103344004"
"3","104177006","104179078"
"4","103086679","103088934"
"5","103341749","103088934"
"6","104176823","104179078"
"7","103086860","103344004"
"8","103341930","104179078"
"9","104177004","103344004"
"10","103086858","104179077"
"11","103341928","103088933"
"12","104177002","104179077"
"13","103086464","88671578"
"14","103341534","86680124"
"15","104176608","62957917"
"16","103086677","65985628"
"17","103341747","61774510"
"18","104176821","104179077"
"19","103081868","103081857"
"20","103336938","62955539"
"21","103492237","64977802"
"22","104172012","61579077"
"23","59211858","88671579"
"24","59659707","80127820"
"25","61579108","94197306"
"26","61687326","92445699"
"27","61775218","64912725"
"28","62955569","104172001"
"29","64910343","61579075"
"30","64977835","65983238"
"31","65797663","64977835"
"32","65983238","67693267"
"33","67690609","61775185"
"34","69500363","64910343"
"35","71483028","80127884"
"36","78890071","88671503"
"37","80127809","67690576"
"38","86680200","92258166"
"39","88625003","59214166"
"40","88671654","94197230"
"41","92251950","62955538"
"42","92445547","69500352"
"43","94197382","64980470"
"44","104172335","92251874"
"45","104172334","65797630"
"46","104172333","59659635"
"47","104181501","86680125"
"48","104180806","69503054"
"49","104180806","104171860"
"50","103082079","62955536"
"51","103082080","104172012"
"52","103337149","103336784"
"53","103337150","104172337"
"54","103492448","104171858"
"55","103492449","92445698"
"56","104172223","103336786"
"57","104172224","103082081"
"58","103336059","103501521"
"59","103336059","92251875"
"60","104171133","104178223"
"61","104171133","94197231"
"62","103343764","92445558"
"63","104178838","61687295"
"64","103343763","103081792"
"65","103343767","103081714"
"66","104178837","103336862"
"67","104178841","88625014"
"68","103343762","78889995"
"69","103343766","88625079"
"70","103343766","104172223"
"71","104178836","88681101"
"72","104178840","104180806"
"73","104178840","103336938"
"74","103343761","62955569"
"75","103343761","86680048"
"76","104178835","103337149"
"77","104178835","86686416"
"78","104170589","103344003"
"79","104172260","65800156"
"80","103339701","65800155"
"81","104174775","69500330"
"82","104172258","67690578"
"83","103340786","64910332"
"84","104175860","103492450"
"85","104172259","78896288"
"86","104172257","103346408"
"87","104172257","94197371"
"88","104170307","88625154"
"89","104172256","103082081"
"90","103349607","104178841"
"91","104184681","69500363"
"92","72765447","92445623"
"93","104172372","61581804"
"94","104179767","78890060"
