"","Source","Target"
"1","103086862","103344004"
"2","103341932","103344004"
"3","104177006","104179078"
"4","103086679","103088934"
"5","103341749","103344004"
"6","104176823","104179078"
"7","103086860","103088934"
"8","103341930","104179078"
"9","104177004","103088934"
"10","103086858","103344003"
"11","103341928","103088933"
"12","104177002","103088933"
"13","103086464","61581805"
"14","103341534","88625079"
"15","104176608","103344003"
"16","103086677","62957917"
"17","103341747","78889995"
"18","104176821","103081792"
"19","103081868","103492161"
"20","103336938","69503054"
"21","103492237","64912725"
"22","104172012","59659635"
"23","59211858","59211825"
"24","59659707","103336787"
"25","61579108","103081868"
"26","61687326","88625155"
"27","61775218","88625003"
"28","62955569","62955538"
"29","64910343","80127963"
"30","64977835","67690578"
"31","65797663","67690579"
"32","65983238","88671643"
"33","67690609","67690576"
"34","69500363","61686617"
"35","71483028","67693267"
"36","78890071","92445558"
"37","80127809","67690609"
"38","86680200","88671579"
"39","88625003","92251798"
"40","88671654","103336862"
"41","92251950","61775218"
"42","92445547","69500330"
"43","94197382","88671654"
"44","104172335","92251939"
"45","104172334","67693266"
"46","104172333","88677870"
"47","104181501","103081714"
"48","104180806","103492083"
"49","104180806","94197230"
"50","103082079","59667457"
"51","103082080","80127885"
"52","103337149","61775185"
"53","103337150","78890071"
"54","103492448","61581804"
"55","103492449","59211847"
"56","104172223","86680046"
"57","104172224","103082079"
"58","103336059","94197382"
"59","103336059","103492450"
"60","104171133","61687293"
"61","104171133","104181501"
"62","103343764","103492450"
"63","104178838","61686616"
"64","103343763","61579077"
"65","103343767","61774510"
"66","104178837","61687295"
"67","104178841","59667458"
"68","103343762","103500816"
"69","103343766","103344732"
"70","103343766","69500333"
"71","104178836","104178841"
"72","104178840","103336786"
"73","104178840","88625014"
"74","103343761","103088933"
"75","103343761","103342873"
"76","104178835","65800156"
"77","104178835","103344003"
"78","104170589","103343767"
"79","104172260","88681101"
"80","103339701","103336063"
"81","104174775","103501521"
"82","104172258","61687326"
"83","103340786","103081717"
"84","104175860","88625154"
"85","104172259","103081793"
"86","104172257","61775207"
"87","104172257","59659641"
"88","104170307","88671503"
"89","104172256","86680125"
"90","103349607","104178223"
"91","104184681","104172334"
"92","72765447","104172337"
"93","104172372","103336927"
"94","104179767","104178839"
"95","104173520","103335337"
"96","104172371","92251874"
"97","104172371","104179806"
"98","104174767","59659639"
"99","104172370","64910310"
"100","104173344","64977805"
"101","104173873","104178842"
"102","104180820","104170594"
"103","103082078","62955536"
"104","103337148","67690598"
"105","103492447","103337533"
"106","104172222","80127809"
"107","104184816","104172222"
"108","104184484","78896288"
"109","104185300","104172607"
"110","103081027","64977835"
"111","103336097","61687296"
"112","104171171","104174775"
"113","104171543","62955558"
"114","103337412","103495457"
"115","104172486","59659707"
"116","103081026","69500352"
"117","103336096","104171341"
"118","104171170","104172152"
"119","104171537","104173104"
"120","104171537","80121411"
"121","104184683","103336098"
"122","104184927","103336059"
"123","104171538","64910313"
"124","104172367","104175666"
"125","104173196","104171171"
"126","104173196","104184882"
"127","104179516","104177678"
"128","104185255","104179059"
"129","104185301","104184927"
"130","104172300","104180806"
"131","104179048","86681336"
"132","104180786","104172335"
"133","104184677","65983207"
"134","104171623","65797633"
"135","104172255","104171538"
"136","104177076","103337508"
"137","104184489","103081028"
"138","104171539","104185256"
"139","104171539","104172257"
"140","104173146","61579078"
"141","104178160","80127820"
"142","104184873","104179460"
"143","103081025","104181482"
"144","103081025","104172255"
"145","103334997","64912724"
"146","103336095","103492448"
"147","103336095","104170411"
"148","104170071","94203779"
"149","104171169","104173496"
"150","104171169","92261053"
"151","104176650","104171169"
"152","104176650","104171537"
"153","104178524","104172487"
"154","103081024","103492086"
"155","103336094","104185255"
"156","103336138","71483028"
"157","104170420","104173873"
"158","104171168","78896469"
"159","104171212","104174796"
"160","104172254","104176650"
"161","104172299","104184401"
"162","104172743","104171307"
"163","104172762","103349327"
"164","104173679","104172259"
"165","104173679","65983205"
"166","104173679","103337413"
"167","104173679","103343766"
"168","104174071","103337508"
"169","104174081","88625078"
"170","104174081","104172607"
"171","104175922","104184980"
"172","104176649","88671500"
"173","104177007","104184871"
"174","104177829","103336863"
"175","104178523","104173873"
"176","104181765","104179419"
"177","104184858","104184882"
"178","104184871","59214165"
"179","104184871","65983227"
"180","104184886","104172486"
"181","104184893","104172260"
"182","104184928","104172183"
"183","104184979","104174099"
"184","104185337","62957918"
"185","103344244","103342873"
"186","104179318","64910312"
"187","104179909","64980469"
"188","103334816","103334997"
"189","104169890","103343764"
"190","104176401","104171532"
"191","103336137","103336140"
"192","104171211","104170070"
"193","104184481","104171177"
"194","103336136","104171174"
"195","103337223","104169890"
"196","104171210","65985628"
"197","104171533","104172223"
"198","104171533","104171210"
"199","104172297","103081716"
"200","104172297","104179048"
"201","103336135","104171539"
"202","104171209","103336938"
"203","104172475","104179768"
"204","104176397","104180811"
"205","103344243","104178404"
"206","104179317","104172297"
"207","104171534","104174767"
"208","103343719","103082078"
"209","103343719","104173496"
"210","104178793","104184405"
"211","104178793","104185301"
"212","104172365","103082438"
"213","104173519","104181076"
"214","103336000","103492447"
"215","103336109","103336267"
"216","103336109","104181187"
"217","103336461","103349608"
"218","104171074","103337686"
"219","104171183","103082331"
"220","104171183","104172371"
"221","104171535","103336094"
"222","104171535","104171858"
"223","104176393","104181055"
"224","103336121","92258166"
"225","103337705","88680375"
"226","103343702","104177779"
"227","104171195","104184858"
"228","104171298","104179516"
"229","104172366","104171298"
"230","104172366","103492237"
"231","104172366","104172361"
"232","104172779","104178776"
"233","104177571","64977802"
"234","104178522","103081030"
"235","104178776","94197371"
"236","104178787","69500332"
"237","104185285","71482998"
"238","103335995","94197978"
"239","103336129","104176397"
"240","103336455","104170420"
"241","103336455","103081027"
"242","103343700","104170050"
"243","103346021","92439331"
