"","Source","Target"
"1","103086862","103088934"
"2","103341932","103344004"
"3","104177006","103344004"
"4","103086679","103088934"
"5","103341749","104179078"
"6","104176823","103088934"
"7","103086860","104179078"
"8","103341930","104179078"
"9","104177004","103344004"
"10","103086858","104179077"
"11","103341928","103344003"
"12","104177002","103344003"
"13","103086464","59214165"
"14","103341534","92251874"
"15","104176608","69503055"
"16","103086677","103492162"
"17","103341747","64912725"
"18","104176821","64912724"
"19","103081868","103501521"
"20","103336938","104178223"
"21","103492237","78889917"
"22","104172012","92251950"
"23","59211858","61774509"
"24","59659707","80127820"
"25","61579108","103336784"
"26","61687326","59659641"
"27","61775218","61774510"
"28","62955569","62955538"
"29","64910343","61579077"
"30","64977835","88625078"
"31","65797663","103492086"
"32","65983238","71485736"
"33","67690609","59667457"
"34","69500363","92258166"
"35","71483028","92251796"
"36","78890071","103081792"
"37","80127809","64977804"
"38","86680200","62955558"
"39","88625003","92445623"
"40","88671654","88618787"
"41","92251950","88671579"
"42","92445547","71482998"
"43","94197382","61686616"
"44","104172335","78896288"
"45","104172334","65983207"
"46","104172333","67690576"
"47","104181501","78889920"
"48","104180806","94197306"
"49","104180806","104171858"
"50","103082079","92251799"
"51","103082080","103336267"
"52","103337149","71482997"
"53","103337150","65983227"
"54","103492448","94197231"
"55","103492449","92445701"
"56","104172223","59659635"
"57","104172224","88671503"
"58","103336059","59659681"
"59","103336059","64977805"
"60","104171133","64910310"
"61","104171133","80121592"
"62","103343764","104177947"
"63","104178838","103492083"
"64","103343763","104171341"
"65","103343767","104171861"
"66","104178837","62955539"
"67","104178841","65983205"
"68","103343762","103492161"
"69","103343766","103492449"
"70","103343766","104178842"
"71","104178836","67690609"
"72","104178840","61579108"
"73","104178840","103492450"
"74","103343761","103492085"
"75","103343761","103081714"
"76","104178835","103081793"
"77","104178835","61579075"
"78","104170589","88671500"
"79","104172260","86686597"
"80","103339701","104184401"
"81","104174775","86680200"
"82","104172258","103337150"
"83","103340786","59211847"
"84","104175860","78889996"
"85","104172259","61775218"
"86","104172257","61775207"
"87","104172257","104181187"
"88","104170307","61687293"
"89","104172256","88671578"
"90","103349607","92251875"
"91","104184681","103337534"
"92","72765447","103088079"
"93","104172372","64977802"
"94","104179767","104172001"
