"","Source","Target"
"1","103086862","104179078"
"2","103341932","104179078"
"3","104177006","104179078"
"4","103086679","103344004"
"5","103341749","103088934"
"6","104176823","103344004"
"7","103086860","103344004"
"8","103341930","103088934"
"9","104177004","103088934"
"10","103086858","103344003"
"11","103341928","103088933"
"12","104177002","104179077"
"13","103086464","71485735"
"14","103341534","88671579"
"15","104176608","92251875"
"16","103086677","80127884"
"17","103341747","69503054"
"18","104176821","62957917"
"19","103081868","86680048"
"20","103336938","65983207"
"21","103492237","86680189"
"22","104172012","78889995"
"23","59211858","64980470"
"24","59659707","71483017"
"25","61579108","64910310"
"26","61687326","61579108"
"27","61775218","61579097"
"28","62955569","92251939"
"29","64910343","103081792"
"30","64977835","61581804"
"31","65797663","69500352"
"32","65983238","92251799"
"33","67690609","64980469"
"34","69500363","103081714"
"35","71483028","88671500"
"36","78890071","61579078"
"37","80127809","65797630"
"38","86680200","88625079"
"39","88625003","59211847"
"40","88671654","59214165"
"41","92251950","61579075"
"42","92445547","80127820"
"43","94197382","88677870"
"44","104172335","59211828"
"45","104172334","103336938"
"46","104172333","64912724"
"47","104181501","92445622"
"48","104180806","103081868"
"49","104180806","104181501"
"50","103082079","103088079"
"51","103082080","59659635"
"52","103337149","78889996"
"53","103337150","103336862"
"54","103492448","62957918"
"55","103492449","59659639"
"56","104172223","69500333"
"57","104172224","71483028"
"58","103336059","69500330"
"59","103336059","61687295"
"60","104171133","78889917"
"61","104171133","69500332"
"62","103343764","65983238"
"63","104178838","94197230"
"64","103343763","80127963"
"65","103343767","103336787"
"66","104178837","71482995"
"67","104178841","104171937"
"68","103343762","64912725"
"69","103343766","103500816"
"70","103343766","94197371"
"71","104178836","71485736"
"72","104178840","103492085"
"73","104178840","92445699"
"74","103343761","86680124"
"75","103343761","61686617"
"76","104178835","80127809"
"77","104178835","103336784"
"78","104170589","103343762"
"79","104172260","104178839"
"80","103339701","104172334"
"81","104174775","59659641"
"82","104172258","104172260"
"83","103340786","104172223"
"84","104175860","103082008"
"85","104172259","78890071"
"86","104172257","103336786"
"87","104172257","104172001"
"88","104170307","86680200"
"89","104172256","103336063"
"90","103349607","64977805"
"91","104184681","88618787"
"92","72765447","104172257"
"93","104172372","104170308"
"94","104179767","104178842"
"95","104173520","103495457"
"96","104172371","78889920"
"97","104172371","103337078"
"98","104174767","103346408"
"99","104172370","103088260"
"100","104173344","104179767"
"101","104173873","94197978"
"102","104180820","61774509"
"103","103082078","103339701"
"104","103337148","104172259"
"105","103492447","104172371"
"106","104172222","59667457"
"107","104184816","92252547"
"108","104184484","103337150"
"109","104185300","104179768"
"110","103081027","92445698"
"111","103336097","103337508"
"112","104171171","103082438"
"113","104171543","103336097"
"114","103337412","65983205"
"115","104172486","104171936"
"116","103081026","62955558"
"117","103336096","104177953"
"118","104171170","103082080"
"119","104171537","92439150"
"120","104171537","65985628"
"121","104184683","103081028"
"122","104184927","64910343"
"123","104171538","104170411"
"124","104172367","104181482"
"125","104173196","104184682"
"126","104173196","86680046"
"127","104179516","92258166"
"128","104185255","65800156"
"129","104185301","104171860"
"130","104172300","104181187"
"131","104179048","104180820"
"132","104180786","92445623"
"133","104184677","88625155"
"134","104171623","104178836"
"135","104172255","104174767"
"136","104177076","104180811"
"137","104184489","65797652"
"138","104171539","61687315"
"139","104171539","103343763"
"140","104173146","104179141"
"141","104178160","103081717"
"142","104184873","94198518"
"143","103081025","104171519"
"144","103081025","61775207"
"145","103334997","104179048"
"146","103336095","88625078"
"147","103336095","104184683"
"148","104170071","104172225"
"149","104171169","92261053"
"150","104171169","103343765"
"151","104176650","103082078"
"152","104176650","104184421"
"153","104178524","104172370"
"154","103081024","104172372"
"155","103336094","59659681"
"156","103336138","104174796"
"157","104170420","104175954"
"158","104171168","104173104"
"159","104171212","103336094"
"160","104172254","92253086"
"161","104172299","104172373"
"162","104172743","103337225"
"163","104172762","104174165"
"164","104173679","104172333"
"165","104173679","92445558"
"166","104173679","104171208"
"167","104173679","104172586"
"168","104174071","103336140"
"169","104174081","103336095"
"170","104174081","103343330"
"171","104175922","104171861"
"172","104176649","104175782"
"173","104177007","104175924"
"174","104177829","103336098"
"175","104178523","104172256"
"176","104181765","103349608"
"177","104184858","104173147"
"178","104184871","103337148"
"179","104184871","104173196"
"180","104184886","103343766"
"181","104184893","59667458"
"182","104184928","104172298"
"183","104184979","104174782"
"184","104185337","94197382"
"185","103344244","104172848"
"186","104179318","104172487"
"187","104179909","59211827"
"188","103334816","88625154"
"189","104169890","104185256"
"190","104176401","104169978"
"191","103336137","88671643"
"192","104171211","103082438"
"193","104184481","61775188"
"194","103336136","103334816"
"195","103337223","103081027"
"196","104171210","61774510"
"197","104171533","103343768"
"198","104171533","104184816"
"199","104172297","104172367"
"200","104172297","104178840"
"201","103336135","104177007"
"202","104171209","104184927"
"203","104172475","94197978"
"204","104176397","104184405"
"205","103344243","104178523"
"206","104179317","69503055"
"207","104171534","103334976"
"208","103343719","103338073"
"209","103343719","103344244"
"210","104178793","65983208"
"211","104178793","104185337"
"212","104172365","65985629"
"213","104173519","103501521"
"214","103336000","104184677"
"215","103336109","103336267"
"216","103336109","64977835"
"217","103336461","103492450"
"218","104171074","104184405"
"219","104171183","103492161"
"220","104171183","104172254"
"221","104171535","104185298"
"222","104171535","104172225"
"223","104176393","103336096"
"224","103336121","94197231"
"225","103337705","103349413"
"226","103343702","71482997"
"227","104171195","103349331"
"228","104171298","67690576"
"229","104172366","61579077"
"230","104172366","104171532"
"231","104172366","88618606"
"232","104172779","67693267"
"233","104177571","61687326"
"234","104178522","72765447"
"235","104178776","104181766"
"236","104178787","103334976"
"237","104185285","103349941"
"238","103335995","104172758"
"239","103336129","104172254"
"240","103336455","104170589"
"241","103336455","104184979"
"242","103343700","104176649"
"243","103346021","103493372"
"244","103346870","104180820"
"245","104171069","104179419"
"246","104171203","104171858"
"247","104171203","103081030"
"248","104171529","104172366"
"249","104171529","104172361"
"250","104174097","104171534"
"251","104178774","104184779"
"252","104179808","103337681"
"253","104181095","104171170"
"254","104181944","104179171"
"255","104184505","61581805"
"256","103081023","104183629"
"257","103335011","104171209"
"258","103336093","104173146"
"259","103336113","103081857"
"260","103336128","94206485"
"261","104170085","104178894"
"262","104171167","104185288"
"263","104171187","104171205"
"264","104171202","104171623"
"265","104171620","104178705"
"266","104171620","104184994"
"267","104184926","104174767"
"268","103335997","104177668"
"269","103336051","104184405"
"270","103336139","104172299"
"271","103336456","103335011"
"272","103337222","65800155"
"273","103343650","104173881"
"274","103345030","104172297"
"275","104171071","104184421"
"276","104171125","103336137"
"277","104171125","62955569"
"278","104171213","104184878"
"279","104171530","104174071"
"280","104172296","104171530"
"281","104172296","59211825"
"282","104178724","104178787"
"283","104180104","86681336"
"284","103081022","88671502"
"285","103335102","103349332"
"286","103335998","103334996"
"287","103336091","104170176"
"288","103336091","103081154"
"289","103336092","65983227"
"290","103336112","104185352"
"291","103337286","103082464"
"292","103339700","104171543"
"293","103349427","104172368"
"294","103491391","103337508"
"295","104170176","103337412"
"296","104171072","67690609"
"297","104171165","103337705"
"298","104171165","103343372"
"299","104171166","103082079"
"300","104171186","59659707"
"301","104172360","94203598"
"302","104174068","104185255"
"303","104174774","103346021"
"304","104184434","104177571"
"305","104184501","103335343"
"306","104185350","92251950"
"307","104185350","103343764"
"308","104185350","104181059"
"309","103335008","65797632"
"310","103335973","103348555"
"311","103335973","104177947"
"312","103335973","104174775"
"313","103336108","104172760"
"314","103336108","104184489"
"315","103336108","104184505"
"316","103336108","65797633"
"317","103338224","88671654"
"318","103339698","104171174"
"319","103343649","64910312"
"320","104170082","104174774"
"321","104171047","104180104"
"322","104171047","103082438"
