"","Source","Target"
"1","103086862","103088934"
"2","103341932","104179078"
"3","104177006","104179078"
"4","103086679","104179078"
"5","103341749","103344004"
"6","104176823","103088934"
"7","103086860","103344004"
"8","103341930","103088934"
"9","104177004","103344004"
"10","103086858","103344003"
"11","103341928","104179077"
"12","104177002","104179077"
"13","103086464","103492162"
"14","103341534","61774510"
"15","104176608","103344003"
"16","103086677","104171936"
"17","103341747","64980470"
"18","104176821","88625078"
"19","103081868","61687296"
"20","103336938","61581804"
"21","103492237","103088079"
"22","104172012","62955536"
"23","59211858","59214165"
"24","59659707","64980469"
"25","61579108","71482997"
"26","61687326","78889995"
"27","61775218","103081868"
"28","62955569","67690609"
"29","64910343","69503054"
"30","64977835","61687315"
"31","65797663","103492237"
"32","65983238","103492083"
"33","67690609","67693267"
"34","69500363","71485736"
"35","71483028","69500330"
"36","78890071","71482998"
"37","80127809","80127820"
"38","86680200","61775207"
"39","88625003","59667457"
"40","88671654","88625155"
"41","92251950","65797633"
"42","92445547","65983238"
"43","94197382","61579077"
"44","104172335","59659641"
"45","104172334","64977835"
"46","104172333","104171937"
"47","104181501","86680124"
"48","104180806","103336927"
"49","104180806","61579097"
"50","103082079","59211847"
"51","103082080","59659707"
"52","103337149","92258166"
"53","103337150","94197228"
"54","103492448","88671503"
"55","103492449","103344003"
"56","104172223","103336863"
"57","104172224","59667458"
"58","103336059","94197307"
"59","103336059","104180806"
"60","104171133","88671643"
"61","104171133","78889996"
"62","103343764","92445547"
"63","104178838","103492448"
"64","103343763","61579078"
"65","103343767","92445699"
"66","104178837","94206485"
"67","104178841","104172334"
"68","103343762","61686616"
"69","103343766","65983205"
"70","103343766","103081792"
"71","104178836","67690576"
"72","104178840","103343762"
"73","104178840","103337149"
"74","103343761","59214166"
"75","103343761","61579075"
"76","104178835","92251950"
"77","104178835","104177947"
"78","104170589","86680189"
"79","104172260","103343149"
"80","103339701","59659639"
"81","104174775","65985628"
"82","104172258","78896288"
"83","103340786","88625157"
"84","104175860","104178404"
"85","104172259","92261053"
"86","104172257","104181187"
"87","104172257","80127963"
"88","104170307","104179077"
"89","104172256","104172363"
"90","103349607","64977824"
"91","104184681","104172223"
"92","72765447","104175860"
"93","104172372","62955569"
"94","104179767","80127960"
"95","104173520","103343764"
"96","104172371","61775185"
"97","104172371","80121411"
"98","104174767","104172259"
"99","104172370","104179767"
"100","104173344","104172257"
"101","104173873","71483028"
"102","104180820","80121592"
"103","103082078","104174775"
"104","103337148","92251798"
"105","103492447","103082081"
"106","104172222","103081857"
"107","104184816","88625003"
"108","104184484","62955538"
"109","104185300","104170411"
"110","103081027","104172337"
"111","103336097","104180811"
"112","104171171","104172607"
"113","104171543","104185300"
"114","103337412","104171536"
"115","104172486","104173496"
"116","103081026","61687293"
"117","103336096","104172335"
"118","104171170","61687295"
"119","104171537","59211828"
"120","104171537","104170594"
"121","104184683","104172258"
"122","104184927","65983227"
"123","104171538","104173496"
"124","104172367","61686617"
"125","104173196","88672790"
"126","104173196","92251875"
"127","104179516","103082463"
"128","104185255","104172301"
"129","104185301","104170308"
"130","104172300","92252546"
"131","104179048","92445623"
"132","104180786","103337413"
"133","104184677","103492086"
"134","104171623","88618787"
"135","104172255","65983207"
"136","104177076","104171858"
"137","104184489","104184677"
"138","104171539","104184484"
"139","104171539","104175666"
"140","104173146","103082080"
"141","104178160","104173344"
"142","104184873","104175920"
"143","103081025","103336063"
"144","103081025","104178839"
"145","103334997","88677870"
"146","103336095","104171169"
"147","103336095","92439150"
"148","104170071","88671654"
"149","104171169","104179768"
"150","104171169","62957917"
"151","104176650","104170070"
"152","104176650","59659681"
