"","Source","Target"
"1","103086862","103088934"
"2","103341932","103344004"
"3","104177006","103344004"
"4","103086679","104179078"
"5","103341749","103088934"
"6","104176823","103344004"
"7","103086860","103088934"
"8","103341930","104179078"
"9","104177004","104179078"
"10","103086858","104179077"
"11","103341928","103088933"
"12","104177002","104179077"
"13","103086464","88671578"
"14","103341534","69503054"
"15","104176608","61774509"
"16","103086677","103492162"
"17","103341747","104179077"
"18","104176821","103344003"
"19","103081868","69500352"
"20","103336938","61579097"
"21","103492237","92251796"
"22","104172012","59659639"
"23","59211858","92251939"
"24","59659707","64912724"
"25","61579108","104171937"
"26","61687326","65985629"
"27","61775218","88677870"
"28","62955569","65983227"
"29","64910343","103081793"
"30","64977835","103081714"
"31","65797663","67690576"
"32","65983238","92445558"
"33","67690609","65797633"
"34","69500363","64910343"
"35","71483028","103081792"
"36","78890071","59211825"
"37","80127809","88625155"
"38","86680200","103492161"
"39","88625003","86680049"
"40","88671654","103336787"
"41","92251950","103344003"
"42","92445547","103336784"
"43","94197382","64977805"
"44","104172335","78889920"
"45","104172334","88671643"
"46","104172333","62955538"
"47","104181501","104178223"
"48","104180806","94197231"
"49","104180806","86680189"
"50","103082079","62955536"
"51","103082080","78890071"
"52","103337149","67690579"
"53","103337150","80127960"
"54","103492448","86680200"
"55","103492449","103492086"
"56","104172223","104172001"
"57","104172224","64910310"
"58","103336059","65985628"
"59","103336059","59211827"
"60","104171133","103336938"
"61","104171133","80127885"
"62","103343764","80127963"
"63","104178838","104171133"
"64","103343763","61687315"
"65","103343767","78896288"
"66","104178837","61775188"
"67","104178841","103081868"
"68","103343762","61774510"
"69","103343766","103336267"
"70","103343766","104177947"
"71","104178836","103343767"
"72","104178840","103492083"
"73","104178840","78889917"
"74","103343761","59659681"
"75","103343761","61775207"
"76","104178835","104172334"
"77","104178835","103344003"
"78","104170589","61775185"
"79","104172260","104172012"
"80","103339701","71482998"
"81","104174775","104178841"
"82","104172258","94203779"
"83","103340786","67693266"
"84","104175860","78890060"
"85","104172259","103343765"
"86","104172257","61581805"
"87","104172257","104178840"
"88","104170307","62955569"
"89","104172256","92445698"
"90","103349607","86686597"
"91","104184681","103337534"
"92","72765447","64910313"
"93","104172372","103337078"
"94","104179767","94197307"
