"","Source","Target"
"1","103086862","103088934"
"2","103341932","103088934"
"3","104177006","104179078"
"4","103086679","104179078"
"5","103341749","104179078"
"6","104176823","103344004"
"7","103086860","103344004"
"8","103341930","103344004"
"9","104177004","103088934"
"10","103086858","103344003"
"11","103341928","103344003"
"12","104177002","103344003"
"13","103086464","59214166"
"14","103341534","104171937"
"15","104176608","86680124"
"16","103086677","61581805"
"17","103341747","64912724"
"18","104176821","103081793"
"19","103081868","80127885"
"20","103336938","86680189"
"21","103492237","103336927"
"22","104172012","103343149"
"23","59211858","88671502"
"24","59659707","86680048"
"25","61579108","103081717"
"26","61687326","69500352"
"27","61775218","65983238"
"28","62955569","78890071"
"29","64910343","88671578"
"30","64977835","59211825"
"31","65797663","67693266"
"32","65983238","103492162"
"33","67690609","64910310"
"34","69500363","80127963"
"35","71483028","61579077"
"36","78890071","67690576"
"37","80127809","92445622"
"38","86680200","103492083"
"39","88625003","103081857"
"40","88671654","103336787"
"41","92251950","104171860"
"42","92445547","92251950"
"43","94197382","94197307"
"44","104172335","78896288"
"45","104172334","64977824"
"46","104172333","59659635"
"47","104181501","104171137"
"48","104180806","94197231"
"49","104180806","103336784"
"50","103082079","61775218"
"51","103082080","92258166"
"52","103337149","104178223"
"53","103337150","61686616"
"54","103492448","71482997"
"55","103492449","67690579"
"56","104172223","104172225"
"57","104172224","88671500"
"58","103336059","67690598"
"59","103336059","61686617"
"60","104171133","80127960"
"61","104171133","104179077"
"62","103343764","64980469"
"63","104178838","104171861"
"64","103343763","59211828"
"65","103343767","103343765"
"66","104178837","104171936"
"67","104178841","67690609"
"68","103343762","94197382"
"69","103343766","65983227"
"70","103343766","71485736"
"71","104178836","78889996"
"72","104178840","71482998"
"73","104178840","103336863"
"74","103343761","64980470"
"75","103343761","103335337"
"76","104178835","86680046"
"77","104178835","104179806"
"78","104170589","94197306"
"79","104172260","103337150"
"80","103339701","104172225"
"81","104174775","103336267"
"82","104172258","103343764"
"83","103340786","71483028"
"84","104175860","88681101"
"85","104172259","104171858"
"86","104172257","62955558"
"87","104172257","103336938"
"88","104170307","104181482"
"89","104172256","64910343"
"90","103349607","104172334"
"91","104184681","104175666"
"92","72765447","59659641"
"93","104172372","103492833"
"94","104179767","92261053"
"95","104173520","80127884"
"96","104172371","62955538"
"97","104172371","64910332"
"98","104174767","104172608"
"99","104172370","103492449"
"100","104173344","65797652"
