"","Source","Target"
"1","103086862","104179078"
"2","103341932","103088934"
"3","104177006","103344004"
"4","103086679","104179078"
"5","103341749","104179078"
"6","104176823","103344004"
"7","103086860","103088934"
"8","103341930","103344004"
"9","104177004","103088934"
"10","103086858","104179077"
"11","103341928","103088933"
"12","104177002","104179077"
"13","103086464","62957918"
"14","103341534","61774510"
"15","104176608","88671579"
"16","103086677","69503054"
"17","103341747","64980469"
"18","104176821","62957917"
"19","103081868","64977802"
"20","103336938","88625014"
"21","103492237","88671502"
"22","104172012","78889917"
"23","59211858","92445623"
"24","59659707","88625078"
"25","61579108","104178223"
"26","61687326","78889920"
"27","61775218","59659681"
"28","62955569","80127960"
"29","64910343","92251799"
"30","64977835","78889996"
"31","65797663","59214165"
"32","65983238","67693267"
"33","67690609","65983238"
"34","69500363","61775187"
"35","71483028","59211825"
"36","78890071","92251796"
"37","80127809","80127884"
"38","86680200","88625155"
"39","88625003","78889995"
"40","88671654","92445547"
"41","92251950","103081716"
"42","92445547","103343149"
"43","94197382","64912724"
"44","104172335","61686617"
"45","104172334","78889919"
"46","104172333","103081793"
"47","104181501","94197230"
"48","104180806","103344003"
"49","104180806","92445558"
"50","103082079","103336938"
"51","103082080","88625157"
"52","103337149","103492083"
"53","103337150","71485735"
"54","103492448","94203598"
"55","103492449","103336863"
"56","104172223","62955558"
"57","104172224","104171137"
"58","103336059","86680049"
"59","103336059","103501521"
"60","104171133","104171937"
"61","104171133","71483017"
"62","103343764","65983208"
"63","104178838","92445701"
"64","103343763","80127963"
"65","103343767","59659635"
"66","104178837","61687295"
"67","104178841","103343764"
"68","103343762","64910332"
"69","103343766","64910312"
"70","103343766","61581804"
"71","104178836","59211828"
"72","104178840","104172012"
"73","104178840","103336787"
"74","103343761","103336059"
"75","103343761","103081792"
"76","104178835","104171861"
"77","104178835","67690576"
"78","104170589","88671500"
"79","104172260","78890071"
"80","103339701","80121411"
"81","104174775","59659641"
"82","104172258","64980470"
"83","103340786","65797630"
"84","104175860","92251798"
"85","104172259","78896469"
"86","104172257","103337151"
"87","104172257","103336927"
"88","104170307","61687296"
"89","104172256","103081868"
"90","103349607","103337534"
"91","104184681","65797633"
"92","72765447","104172334"
"93","104172372","64912725"
"94","104179767","64910343"
"95","104173520","103492086"
"96","104172371","103343765"
