"","Source","Target"
"1","103086862","103088934"
"2","103341932","104179078"
"3","104177006","104179078"
"4","103086679","103088934"
"5","103341749","103344004"
"6","104176823","104179078"
"7","103086860","103088934"
"8","103341930","103344004"
"9","104177004","103344004"
"10","103086858","104179077"
"11","103341928","103088933"
"12","104177002","104179077"
"13","103086464","92251875"
"14","103341534","65985628"
"15","104176608","65800155"
"16","103086677","61686616"
"17","103341747","80127884"
"18","104176821","71485735"
"19","103081868","78890071"
"20","103336938","67690609"
"21","103492237","92445698"
"22","104172012","103081793"
"23","59211858","88671500"
"24","59659707","67690598"
"25","61579108","88677870"
"26","61687326","59667458"
"27","61775218","103343149"
"28","62955569","59214166"
"29","64910343","64980470"
"30","64977835","103492237"
"31","65797663","103336863"
"32","65983238","61775187"
"33","67690609","92445547"
"34","69500363","92251950"
"35","71483028","78889917"
"36","78890071","88618787"
"37","80127809","80121592"
"38","86680200","88625003"
"39","88625003","94197371"
"40","88671654","104171858"
"41","92251950","103492086"
"42","92445547","92251796"
"43","94197382","61775207"
"44","104172335","103081792"
"45","104172334","94197228"
"46","104172333","86680048"
"47","104181501","69500363"
"48","104180806","92445701"
"49","104180806","65985629"
"50","103082079","78889995"
"51","103082080","69503055"
"52","103337149","103081714"
"53","103337150","64912725"
"54","103492448","94197306"
"55","103492449","88671503"
"56","104172223","64912724"
"57","104172224","61581804"
"58","103336059","80127961"
"59","103336059","80127960"
"60","104171133","69500352"
"61","104171133","80127963"
"62","103343764","61687293"
"63","104178838","103344003"
"64","103343763","103336267"
"65","103343767","59667457"
"66","104178837","88671502"
"67","104178841","104180806"
"68","103343762","62955539"
"69","103343766","59211827"
"70","103343766","103501521"
"71","104178836","80127820"
"72","104178840","104172333"
"73","104178840","104178838"
"74","103343761","59211858"
"75","103343761","65983227"
"76","104178835","88671643"
"77","104178835","86680049"
"78","104170589","67693266"
"79","104172260","104171133"
"80","103339701","61775188"
"81","104174775","103081717"
"82","104172258","94197231"
"83","103340786","69500332"
"84","104175860","103088260"
"85","104172259","61775185"
"86","104172257","64980469"
"87","104172257","86680189"
"88","104170307","92439331"
"89","104172256","78889996"
"90","103349607","103081716"
"91","104184681","103342873"
"92","72765447","86680046"
"93","104172372","103337150"
"94","104179767","104177947"
"95","104173520","67690579"
"96","104172371","61774509"
"97","104172371","65797633"
"98","104174767","104178840"
"99","104172370","67693267"
"100","104173344","72765447"
"101","104173873","104173104"
"102","104180820","65983238"
"103","103082078","61579078"
"104","103337148","104173347"
"105","103492447","104178517"
"106","104172222","104172370"
"107","104184816","103336784"
"108","104184484","62957917"
"109","104185300","61775218"
"110","103081027","103337078"
"111","103336097","104181187"
"112","104171171","62955538"
"113","104171543","104173520"
"114","103337412","59211847"
"115","104172486","104177953"
"116","103081026","104181076"
"117","103336096","104179806"
"118","104171170","64977802"
"119","104171537","64910312"
"120","104171537","104172334"
"121","104184683","103081857"
"122","104184927","104171624"
"123","104171538","104179142"
"124","104172367","65797630"
"125","104173196","104172301"
"126","104173196","103089662"
"127","104179516","103492833"
"128","104185255","104171519"
"129","104185301","104179077"
"130","104172300","78889920"
"131","104179048","104174080"
"132","104180786","64910343"
"133","104184677","104180786"
"134","104171623","104175924"
"135","104172255","103343768"
"136","104177076","104172260"
"137","104184489","104184421"
"138","104171539","104173146"
"139","104171539","104178837"
"140","104173146","104172223"
"141","104178160","103336862"
"142","104184873","103082438"
"143","103081025","104172372"
"144","103081025","104178894"
"145","103334997","103336095"
"146","103336095","104178836"
"147","103336095","104179141"
"148","104170071","104170411"
"149","104171169","104172486"
"150","104171169","59659707"
"151","104176650","67690578"
"152","104176650","61687295"
