"","Source","Target"
"1","103086862","103344004"
"2","103341932","103344004"
"3","104177006","103088934"
"4","103086679","103344004"
"5","103341749","103088934"
"6","104176823","104179078"
"7","103086860","104179078"
"8","103341930","103088934"
"9","104177004","104179078"
"10","103086858","103088933"
"11","103341928","103088933"
"12","104177002","103088933"
"13","103086464","104171936"
"14","103341534","61774509"
"15","104176608","65985629"
"16","103086677","92445622"
"17","103341747","59214166"
"18","104176821","86680124"
"19","103081868","103081717"
"20","103336938","86680125"
"21","103492237","88671503"
"22","104172012","103501521"
"23","59211858","61579077"
"24","59659707","61687326"
"25","61579108","59211858"
"26","61687326","64910312"
"27","61775218","88671500"
"28","62955569","103336938"
"29","64910343","78890060"
"30","64977835","92251874"
"31","65797663","64980470"
"32","65983238","92251798"
"33","67690609","65983205"
"34","69500363","59211825"
"35","71483028","94203598"
"36","78890071","64912724"
"37","80127809","80127961"
"38","86680200","104171861"
"39","88625003","62955538"
"40","88671654","59211828"
"41","92251950","103336784"
"42","92445547","86680048"
"43","94197382","88671578"
"44","104172335","61687296"
"45","104172334","61579097"
"46","104172333","71483017"
"47","104181501","64910343"
"48","104180806","92445698"
"49","104180806","92251799"
"50","103082079","65800156"
"51","103082080","94197371"
"52","103337149","103336863"
"53","103337150","94197306"
"54","103492448","61686616"
"55","103492449","69503055"
"56","104172223","59667458"
"57","104172224","62955558"
"58","103336059","88671502"
"59","103336059","104172223"
"60","104171133","104171860"
"61","104171133","103082080"
"62","103343764","61775207"
"63","104178838","88625157"
"64","103343763","104178837"
"65","103343767","61774510"
"66","104178837","103492086"
"67","104178841","64910310"
"68","103343762","80127960"
"69","103343766","94197231"
"70","103343766","92251875"
"71","104178836","104171858"
"72","104178840","92445699"
"73","104178840","104180806"
"74","103343761","86680049"
"75","103343761","104172334"
"76","104178835","65797633"
"77","104178835","103343764"
"78","104170589","103335337"
"79","104172260","104178842"
"80","103339701","67693266"
"81","104174775","104172335"
"82","104172258","103081714"
"83","103340786","104172337"
"84","104175860","103343330"
"85","104172259","103492237"
"86","104172257","103492448"
"87","104172257","103336059"
"88","104170307","92251939"
"89","104172256","61686617"
"90","103349607","88681101"
"91","104184681","103339701"
"92","72765447","104172607"
"93","104172372","103495457"
"94","104179767","69500363"
"95","104173520","61581804"
"96","104172371","103337533"
"97","104172371","104170589"
"98","104174767","80127885"
"99","104172370","103492832"
"100","104173344","103082008"
"101","104173873","103492162"
"102","104180820","78889919"
"103","103082078","92261053"
"104","103337148","104170411"
"105","103492447","61581805"
"106","104172222","80127820"
"107","104184816","103492832"
"108","104184484","104173104"
"109","104185300","59659639"
"110","103081027","104177678"
"111","103336097","103081792"
"112","104171171","103337148"
"113","104171543","103343766"
"114","103337412","104180811"
"115","104172486","94197228"
"116","103081026","92439331"
"117","103336096","62955536"
"118","104171170","104173873"
"119","104171537","78889995"
"120","104171537","104180820"
"121","104184683","62955569"
"122","104184927","103343768"
"123","104171538","104184682"
"124","104172367","78890071"
"125","104173196","103338030"
"126","104173196","88618606"
"127","104179516","103081026"
"128","104185255","104175860"
"129","104185301","104171341"
"130","104172300","88671579"
"131","104179048","88677870"
"132","104180786","104171543"
"133","104184677","69500332"
"134","104171623","104174099"
"135","104172255","104171542"
"136","104177076","103492161"
"137","104184489","94203779"
"138","104171539","80121592"
"139","104171539","103337413"
"140","104173146","104179077"
"141","104178160","104172152"
"142","104184873","88671654"
"143","103081025","104171623"
"144","103081025","104171177"
"145","103334997","104171169"
"146","103336095","104171307"
"147","103336095","80121411"
"148","104170071","103342873"
"149","104171169","71483028"
"150","104171169","65797652"
"151","104176650","61687315"
"152","104176650","104174769"
"153","104178524","61687295"
"154","103081024","61775187"
"155","103336094","104170412"
"156","103336138","103082704"
"157","104170420","104172261"
"158","104171168","104184927"
"159","104171212","104184849"
"160","104172254","104185256"
"161","104172299","104172582"
"162","104172743","104175666"
"163","104172762","64910313"
"164","104173679","59211847"
"165","104173679","92253086"
"166","104173679","103337774"
"167","104173679","104173146"
"168","104174071","65800155"
"169","104174081","65797630"
"170","104174081","103337412"
"171","104175922","104173679"
"172","104176649","65983227"
"173","104177007","88678051"
"174","104177829","80127809"
"175","104178523","88671643"
"176","104181765","104172363"
"177","104184858","104172476"
"178","104184871","104184558"
"179","104184871","71482998"
"180","104184886","104175860"
"181","104184893","104172586"
"182","104184928","103493372"
"183","104184979","104181765"
"184","104185337","104172848"
"185","103344244","88625078"
"186","104179318","64977805"
"187","104179909","104173496"
"188","103334816","92445547"
"189","104169890","104178841"
"190","104176401","104175922"
"191","103336137","103349608"
"192","104171211","59214165"
"193","104184481","103336094"
"194","103336136","65985628"
"195","103337223","78889996"
"196","104171210","104172256"
"197","104171533","103337225"
"198","104171533","104179460"
"199","104172297","103337223"
"200","104172297","103343767"
"201","103336135","80127963"
"202","104171209","104185353"
"203","104172475","104171937"
"204","104176397","104173196"
"205","103344243","92252547"
"206","104179317","78896469"
"207","104171534","88680375"
"208","103343719","104179768"
"209","103343719","104172608"
"210","104178793","104178837"
"211","104178793","103336063"
"212","104172365","88625154"
"213","104173519","92445623"
"214","103336000","104184484"
"215","103336109","71483108"
"216","103336109","104174796"
"217","103336461","103337150"
"218","104171074","104177953"
"219","104171183","104184487"
"220","104171183","104172487"
"221","104171535","104178836"
"222","104171535","104174081"
"223","104176393","103337074"
"224","103336121","104179767"
"225","103337705","103334976"
"226","103343702","104175924"
"227","104171195","104185298"
"228","104171298","104184882"
"229","104172366","104171535"
"230","104172366","103336135"
"231","104172366","104173147"
"232","104172779","103336000"
"233","104177571","104171307"
"234","104178522","104171183"
"235","104178776","104178446"
"236","104178787","103336787"
"237","104185285","104171527"
"238","103335995","104174165"
"239","103336129","104178523"
"240","103336455","104179516"
"241","103336455","103343719"
"242","103343700","86681336"
"243","103346021","65983207"
