"","Source","Target"
"1","103086862","103088934"
"2","103341932","103088934"
"3","104177006","103344004"
"4","103086679","103344004"
"5","103341749","104179078"
"6","104176823","104179078"
"7","103086860","104179078"
"8","103341930","103344004"
"9","104177004","103088934"
"10","103086858","103344003"
"11","103341928","103344003"
"12","104177002","103088933"
"13","103086464","92445623"
"14","103341534","104171936"
"15","104176608","64980469"
"16","103086677","67693266"
"17","103341747","69503055"
"18","104176821","94197306"
"19","103081868","103081857"
"20","103336938","104172012"
"21","103492237","65983238"
"22","104172012","88625003"
"23","59211858","92251798"
"24","59659707","65983227"
"25","61579108","65985629"
"26","61687326","64910313"
"27","61775218","59659635"
"28","62955569","62955539"
"29","64910343","92251950"
"30","64977835","59211827"
"31","65797663","104171861"
"32","65983238","103336863"
"33","67690609","103081792"
"34","69500363","59659681"
"35","71483028","92439331"
"36","78890071","71483028"
"37","80127809","104171937"
"38","86680200","61581804"
"39","88625003","64977835"
"40","88671654","78889996"
"41","92251950","69503054"
"42","92445547","64977805"
"43","94197382","88625079"
"44","104172335","88625014"
"45","104172334","61775218"
"46","104172333","103081793"
"47","104181501","103492226"
"48","104180806","92445701"
"49","104180806","88625157"
"50","103082079","62955538"
"51","103082080","103492449"
"52","103337149","62955569"
"53","103337150","103501521"
"54","103492448","92251799"
"55","103492449","61775185"
"56","104172223","94197371"
"57","104172224","65800156"
"58","103336059","103337151"
"59","103336059","94197307"
"60","104171133","104172224"
"61","104171133","61581805"
"62","103343764","86680124"
"63","104178838","103081714"
"64","103343763","104172333"
"65","103343767","103089662"
"66","104178837","94197231"
"67","104178841","64980470"
"68","103343762","71483017"
"69","103343766","80127884"
"70","103343766","64977802"
"71","104178836","104179077"
"72","104178840","103336059"
"73","104178840","88671579"
"74","103343761","104172334"
"75","103343761","104172337"
"76","104178835","92445699"
"77","104178835","103492448"
"78","104170589","71482997"
"79","104172260","103337151"
"80","103339701","59659707"
"81","104174775","71485735"
"82","104172258","103346408"
"83","103340786","71482998"
"84","104175860","103336927"
"85","104172259","86680200"
"86","104172257","65983208"
"87","104172257","64977804"
"88","104170307","94206485"
"89","104172256","103344003"
"90","103349607","104172256"
"91","104184681","104174775"
"92","72765447","103349608"
"93","104172372","64912724"
"94","104179767","104179768"
"95","104173520","104172259"
"96","104172371","104178842"
"97","104172371","86686416"
"98","104174767","59659639"
"99","104172370","80127885"
"100","104173344","104179077"
