"","Source","Target"
"1","103086862","104179078"
"2","103341932","103088934"
"3","104177006","104179078"
"4","103086679","103344004"
"5","103341749","104179078"
"6","104176823","103344004"
"7","103086860","103088934"
"8","103341930","103088934"
"9","104177004","103344004"
"10","103086858","103344003"
"11","103341928","103344003"
"12","104177002","103344003"
"13","103086464","92445623"
"14","103341534","92251874"
"15","104176608","92251875"
"16","103086677","88671578"
"17","103341747","78889996"
"18","104176821","61774509"
"19","103081868","103088079"
"20","103336938","64910343"
"21","103492237","64977805"
"22","104172012","80127820"
"23","59211858","62957917"
"24","59659707","65800156"
"25","61579108","86680200"
"26","61687326","86680124"
"27","61775218","69500330"
"28","62955569","59659641"
"29","64910343","103336938"
"30","64977835","62955558"
"31","65797663","88671502"
"32","65983238","88671643"
"33","67690609","61775218"
"34","69500363","61581805"
"35","71483028","65797632"
"36","78890071","88677870"
"37","80127809","94197382"
"38","86680200","92251796"
"39","88625003","61579108"
"40","88671654","104171937"
"41","92251950","88625154"
"42","92445547","59659707"
"43","94197382","65983208"
"44","104172335","103336787"
"45","104172334","61686616"
"46","104172333","67693267"
"47","104181501","94197306"
"48","104180806","104172334"
"49","104180806","103492161"
"50","103082079","61774510"
"51","103082080","65797652"
"52","103337149","71483017"
"53","103337150","62955569"
"54","103492448","78890060"
"55","103492449","80127963"
"56","104172223","69503054"
"57","104172224","86686416"
"58","103336059","78896288"
"59","103336059","61687296"
"60","104171133","71482998"
"61","104171133","65797663"
"62","103343764","88681101"
"63","104178838","103081868"
"64","103343763","103492448"
"65","103343767","69500363"
"66","104178837","103343765"
"67","104178841","69503055"
"68","103343762","104172337"
"69","103343766","92251799"
"70","103343766","61581804"
"71","104178836","104178839"
"72","104178840","104171133"
"73","104178840","103336927"
"74","103343761","92445622"
"75","103343761","103088933"
"76","104178835","67690579"
"77","104178835","64910310"
"78","104170589","80121592"
"79","104172260","64980470"
"80","103339701","59211828"
"81","104174775","94197231"
"82","104172258","92251798"
"83","103340786","94206485"
"84","104175860","62957918"
"85","104172259","103344732"
"86","104172257","103336267"
"87","104172257","103501521"
"88","104170307","69500332"
"89","104172256","104170594"
"90","103349607","103492450"
"91","104184681","103349327"
"92","72765447","103082008"
"93","104172372","61579077"
"94","104179767","103337151"
"95","104173520","65983205"
"96","104172371","59659681"
