"","Source","Target"
"1","103086862","104179078"
"2","103341932","103088934"
"3","104177006","103088934"
"4","103086679","103088934"
"5","103341749","104179078"
"6","104176823","104179078"
"7","103086860","103344004"
"8","103341930","103344004"
"9","104177004","103344004"
"10","103086858","103344003"
"11","103341928","103088933"
"12","104177002","103344003"
"13","103086464","67693267"
"14","103341534","103336862"
"15","104176608","94197307"
"16","103086677","65800156"
"17","103341747","65985628"
"18","104176821","103081793"
"19","103081868","67690598"
"20","103336938","80127820"
"21","103492237","71482998"
"22","104172012","64980469"
"23","59211858","64910313"
"24","59659707","104172337"
"25","61579108","88671579"
"26","61687326","69500332"
"27","61775218","94197371"
"28","62955569","88671503"
"29","64910343","61775185"
"30","64977835","104178223"
"31","65797663","61579078"
"32","65983238","64910332"
"33","67690609","62955569"
"34","69500363","78889920"
"35","71483028","61581805"
"36","78890071","103336927"
"37","80127809","103081716"
"38","86680200","88625079"
"39","88625003","78890071"
"40","88671654","103088079"
"41","92251950","69500352"
"42","92445547","65797630"
"43","94197382","64912724"
"44","104172335","65797633"
"45","104172334","61581804"
"46","104172333","104172335"
"47","104181501","88618787"
"48","104180806","62955538"
"49","104180806","103336784"
"50","103082079","103492083"
"51","103082080","103501521"
"52","103337149","59211827"
"53","103337150","104172334"
"54","103492448","103081868"
"55","103492449","65800155"
"56","104172223","104172012"
"57","104172224","71482995"
"58","103336059","88671654"
"59","103336059","92251950"
"60","104171133","92251799"
"61","104171133","69503054"
"62","103343764","104178842"
"63","104178838","86680189"
"64","103343763","88625003"
"65","103343767","61687296"
"66","104178837","65983207"
"67","104178841","65985629"
"68","103343762","103343767"
"69","103343766","64977835"
"70","103343766","64980470"
"71","104178836","67690578"
"72","104178840","61686617"
"73","104178840","103492085"
"74","103343761","94206485"
"75","103343761","104179077"
"76","104178835","104178839"
"77","104178835","103336863"
"78","104170589","86680124"
"79","104172260","103089662"
"80","103339701","80127809"
"81","104174775","92445698"
"82","104172258","92251874"
"83","103340786","103336059"
"84","104175860","104184401"
"85","104172259","103335337"
"86","104172257","104172608"
"87","104172257","104174775"
"88","104170307","86680049"
"89","104172256","88671643"
"90","103349607","61579075"
"91","104184681","59659707"
"92","72765447","103337151"
"93","104172372","71483028"
"94","104179767","104172363"
"95","104173520","104171860"
"96","104172371","92251798"
