"","Source","Target"
"1","103086862","103344004"
"2","103341932","104179078"
"3","104177006","103088934"
"4","103086679","103088934"
"5","103341749","103088934"
"6","104176823","103344004"
"7","103086860","104179078"
"8","103341930","104179078"
"9","104177004","103344004"
"10","103086858","103344003"
"11","103341928","103344003"
"12","104177002","104179077"
"13","103086464","94197306"
"14","103341534","80127884"
"15","104176608","64980469"
"16","103086677","103081793"
"17","103341747","69503055"
"18","104176821","92445622"
"19","103081868","61687295"
"20","103336938","86680049"
"21","103492237","61775218"
"22","104172012","61686616"
"23","59211858","65983238"
"24","59659707","104171860"
"25","61579108","103081792"
"26","61687326","59211827"
"27","61775218","92439331"
"28","62955569","67693267"
"29","64910343","103492237"
"30","64977835","86680046"
"31","65797663","65797633"
"32","65983238","78889995"
"33","67690609","64977804"
"34","69500363","59659641"
"35","71483028","61775185"
"36","78890071","59211828"
"37","80127809","103088079"
"38","86680200","61774510"
"39","88625003","59214166"
"40","88671654","103492085"
"41","92251950","88671500"
"42","92445547","104178223"
"43","94197382","67690579"
"44","104172335","103336787"
"45","104172334","65800156"
"46","104172333","65797663"
"47","104181501","103492161"
"48","104180806","69500332"
"49","104180806","61775187"
"50","103082079","88625014"
"51","103082080","64977835"
"52","103337149","67693266"
"53","103337150","103492162"
"54","103492448","103081714"
"55","103492449","69500330"
"56","104172223","59659681"
"57","104172224","94203598"
"58","103336059","103082079"
"59","103336059","103081868"
"60","104171133","92445547"
"61","104171133","64980470"
"62","103343764","80127963"
"63","104178838","88671643"
"64","103343763","104172224"
"65","103343767","86680124"
"66","104178837","78889919"
"67","104178841","61579078"
"68","103343762","65985629"
"69","103343766","80127961"
"70","103343766","92251798"
"71","104178836","88671578"
"72","104178840","94197382"
"73","104178840","104178842"
"74","103343761","103342873"
"75","103343761","88618787"
"76","104178835","61686617"
"77","104178835","92258166"
"78","104170589","78889920"
"79","104172260","104171137"
"80","103339701","88678051"
"81","104174775","62955569"
"82","104172258","88671502"
"83","103340786","80121411"
"84","104175860","103082080"
"85","104172259","103492450"
"86","104172257","104172261"
"87","104172257","104172608"
"88","104170307","80127809"
"89","104172256","92445699"
"90","103349607","69500352"
"91","104184681","86680048"
"92","72765447","86686597"
"93","104172372","61579108"
"94","104179767","86680200"
"95","104173520","88671503"
"96","104172371","61579075"
"97","104172371","103492833"
"98","104174767","103336863"
"99","104172370","104178836"
"100","104173344","103343330"
"101","104173873","94197979"
"102","104180820","88625079"
"103","103082078","69500363"
"104","103337148","67690609"
"105","103492447","61687326"
"106","104172222","104175860"
"107","104184816","65983227"
"108","104184484","92445558"
"109","104185300","104173344"
"110","103081027","86680125"
"111","103336097","92251796"
"112","104171171","104173873"
"113","104171543","103081717"
"114","103337412","104184401"
"115","104172486","94197231"
"116","103081026","104172370"
"117","103336096","104179077"
"118","104171170","104185298"
"119","104171537","103343762"
"120","104171537","72765447"
"121","104184683","59659639"
"122","104184927","103336063"
"123","104171538","104170411"
"124","104172367","103495457"
"125","104173196","104172487"
"126","104173196","104172367"
"127","104179516","104171519"
"128","104185255","92251950"
"129","104185301","61687296"
"130","104172300","104178894"
"131","104179048","72765446"
"132","104180786","104174782"
"133","104184677","104184816"
"134","104171623","104173104"
"135","104172255","104179077"
"136","104177076","104172298"
"137","104184489","61581805"
"138","104171539","69500333"
"139","104171539","104179516"
"140","104173146","104172258"
"141","104178160","94203779"
"142","104184873","88625078"
"143","103081025","104184882"
"144","103081025","104176650"
"145","103334997","94206485"
"146","103336095","104172582"
"147","103336095","104184927"
"148","104170071","65797632"
"149","104171169","88625157"
"150","104171169","67690578"
"151","104176650","88671654"
"152","104176650","104184421"
"153","104178524","104173147"
"154","103081024","103082078"
"155","103336094","92252547"
"156","103336138","104171536"
"157","104170420","103492083"
"158","104171168","104173520"
"159","104171212","104172363"
"160","104172254","104179142"
"161","104172299","71483017"
"162","104172743","59659635"
"163","104172762","104172334"
"164","104173679","104176649"
"165","104173679","103336140"
"166","104173679","104178894"
"167","104173679","104184858"
"168","104174071","104184684"
"169","104174081","80127960"
"170","104174081","103492448"
"171","104175922","104177007"
"172","104176649","104184677"
"173","104177007","104170071"
"174","104177829","104170070"
"175","104178523","67690576"
"176","104181765","104171539"
"177","104184858","104184980"
"178","104184871","104185301"
"179","104184871","80121592"
"180","104184886","92253086"
"181","104184893","103343765"
"182","104184928","92251799"
