"","Source","Target"
"1","103086862","103088934"
"2","103341932","103344004"
"3","104177006","103344004"
"4","103086679","103344004"
"5","103341749","104179078"
"6","104176823","103088934"
"7","103086860","103088934"
"8","103341930","104179078"
"9","104177004","104179078"
"10","103086858","103088933"
"11","103341928","103344003"
"12","104177002","103344003"
"13","103086464","103344003"
"14","103341534","61774509"
"15","104176608","88625078"
"16","103086677","65800155"
"17","103341747","103081792"
"18","104176821","104171936"
"19","103081868","86680124"
"20","103336938","94197306"
"21","103492237","69503054"
"22","104172012","103088079"
"23","59211858","67690576"
"24","59659707","62957918"
"25","61579108","65800156"
"26","61687326","64977805"
"27","61775218","78889996"
"28","62955569","71482995"
"29","64910343","80127963"
"30","64977835","64977804"
"31","65797663","103081714"
"32","65983238","88671502"
"33","67690609","71482997"
"34","69500363","103081857"
"35","71483028","61687315"
"36","78890071","64910332"
"37","80127809","80127885"
"38","86680200","71485735"
"39","88625003","67693267"
"40","88671654","92445623"
"41","92251950","59659635"
"42","92445547","92251939"
"43","94197382","104172001"
"44","104172335","92439331"
"45","104172334","103081793"
"46","104172333","65797663"
"47","104181501","59659681"
"48","104180806","64977802"
"49","104180806","69500333"
"50","103082079","103492161"
"51","103082080","61579078"
"52","103337149","59214165"
"53","103337150","67693266"
"54","103492448","103336786"
"55","103492449","88625155"
"56","104172223","78889917"
"57","104172224","78890060"
"58","103336059","103336863"
"59","103336059","88625003"
"60","104171133","61687293"
"61","104171133","103492086"
"62","103343764","80127820"
"63","104178838","69500352"
"64","103343763","65983205"
"65","103343767","65797632"
"66","104178837","86680200"
"67","104178841","104178838"
"68","103343762","71483017"
"69","103343766","61775187"
"70","103343766","59667458"
"71","104178836","59659707"
"72","104178840","104171133"
"73","104178840","61775207"
"74","103343761","59211825"
"75","103343761","65983208"
"76","104178835","61579075"
"77","104178835","78889995"
"78","104170589","69500332"
"79","104172260","92258166"
"80","103339701","61687296"
"81","104174775","62955569"
"82","104172258","103342873"
"83","103340786","86680046"
"84","104175860","80127961"
"85","104172259","61687295"
"86","104172257","61775218"
"87","104172257","88677870"
"88","104170307","64910313"
"89","104172256","88618606"
"90","103349607","64910310"
"91","104184681","104185298"
"92","72765447","94197978"
"93","104172372","103082079"
"94","104179767","104178404"
