"","Source","Target"
"1","103086862","103344004"
"2","103341932","103088934"
"3","104177006","104179078"
"4","103086679","103088934"
"5","103341749","103344004"
"6","104176823","104179078"
"7","103086860","103344004"
"8","103341930","104179078"
"9","104177004","103088934"
"10","103086858","103344003"
"11","103341928","104179077"
"12","104177002","103344003"
"13","103086464","103492161"
"14","103341534","65985628"
"15","104176608","61774510"
"16","103086677","64980470"
"17","103341747","71485736"
"18","104176821","64912725"
"19","103081868","80127963"
"20","103336938","103492085"
"21","103492237","61775207"
"22","104172012","103492086"
"23","59211858","94203598"
"24","59659707","94197306"
"25","61579108","64980469"
"26","61687326","69500332"
"27","61775218","59659639"
"28","62955569","94197231"
"29","64910343","62957918"
"30","64977835","67693267"
"31","65797663","65797630"
"32","65983238","62957917"
"33","67690609","65800156"
"34","69500363","64912724"
"35","71483028","61686616"
"36","78890071","92445698"
"37","80127809","104171858"
"38","86680200","64910332"
"39","88625003","104171937"
"40","88671654","65797632"
"41","92251950","62955539"
"42","92445547","94197230"
"43","94197382","103081716"
"44","104172335","88625078"
"45","104172334","67690578"
"46","104172333","61687295"
"47","104181501","61687293"
"48","104180806","65797663"
"49","104180806","59214166"
"50","103082079","78890060"
"51","103082080","104178223"
"52","103337149","61686617"
"53","103337150","103343149"
"54","103492448","59211828"
"55","103492449","69500330"
"56","104172223","92251874"
"57","104172224","78889919"
"58","103336059","62955569"
"59","103336059","69500363"
"60","104171133","65797633"
"61","104171133","62955536"
"62","103343764","62955538"
"63","104178838","86680189"
"64","103343763","88671578"
"65","103343767","104181501"
"66","104178837","103343764"
"67","104178841","67690609"
"68","103343762","103335337"
"69","103343766","88625003"
"70","103343766","71483028"
"71","104178836","103336938"
"72","104178840","71483017"
"73","104178840","92445699"
"74","103343761","78896288"
"75","103343761","104172333"
"76","104178835","104172012"
"77","104178835","104178839"
"78","104170589","88625079"
"79","104172260","71482998"
"80","103339701","61687296"
"81","104174775","104171936"
"82","104172258","67690579"
"83","103340786","92251799"
"84","104175860","103336784"
"85","104172259","104178837"
"86","104172257","104178840"
"87","104172257","104180806"
"88","104170307","65983238"
"89","104172256","103343762"
"90","103349607","59659707"
"91","104184681","104172607"
"92","72765447","92251950"
"93","104172372","64910312"
"94","104179767","103081793"
"95","104173520","104170594"
"96","104172371","104170594"
"97","104172371","86680200"
"98","104174767","64910343"
"99","104172370","104184682"
"100","104173344","103343766"
"101","104173873","104174767"
"102","104180820","78889995"
"103","103082078","104174080"
"104","103337148","80127885"
"105","103492447","104172260"
"106","104172222","104178836"
"107","104184816","104172371"
"108","104184484","59211825"
"109","104185300","104179419"
"110","103081027","94197307"
"111","103336097","104172259"
"112","104171171","103492450"
"113","104171543","104172582"
"114","103337412","103081717"
"115","104172486","103492162"
"116","103081026","104170411"
"117","103336096","94206485"
"118","104171170","103082078"
"119","104171537","103492833"
"120","104171537","103088260"
"121","104184683","104171543"
"122","104184927","103338030"
"123","104171538","104172373"
"124","104172367","103492450"
"125","104173196","59659641"
"126","104173196","104181482"
"127","104179516","104172258"
"128","104185255","104172222"
"129","104185301","103344003"
"130","104172300","103340786"
"131","104179048","104173496"
"132","104180786","104184421"
"133","104184677","104179768"
"134","104171623","104171861"
"135","104172255","103349608"
"136","104177076","92258166"
"137","104184489","103337149"
"138","104171539","104184401"
"139","104171539","94197228"
"140","104173146","104184816"
"141","104178160","104185335"
"142","104184873","103088933"
"143","103081025","104173147"
"144","103081025","104174099"
"145","103334997","80127820"
"146","103336095","103082081"
"147","103336095","104174099"
"148","104170071","104171177"
"149","104171169","103081030"
"150","104171169","86680124"
"151","104176650","94197371"
"152","104176650","67693266"
"153","104178524","103082008"
"154","103081024","104171537"
"155","103336094","104181076"
"156","103336138","94203779"
"157","104170420","104172372"
"158","104171168","103081027"
"159","104171212","103336863"
"160","104172254","104172223"
"161","104172299","78896469"
"162","104172743","103343763"
"163","104172762","103088079"
"164","104173679","104171624"
"165","104173679","103082079"
"166","104173679","88671502"
"167","104173679","64977805"
"168","104174071","61579078"
"169","104174081","92445701"
"170","104174081","104177076"
"171","104175922","104171172"
"172","104176649","104171539"
"173","104177007","88671579"
"174","104177829","71485735"
"175","104178523","72765446"
"176","104181765","104171341"
"177","104184858","92251939"
"178","104184871","103492237"
"179","104184871","65983227"
"180","104184886","103336095"
"181","104184893","59211827"
"182","104184928","78889920"
"183","104184979","104179460"
"184","104185337","104172486"
"185","103344244","104178160"
"186","104179318","104172299"
"187","104179909","104175922"
"188","103334816","88671643"
"189","104169890","103336098"
"190","104176401","104175782"
"191","103336137","104177678"
"192","104171211","104177171"
"193","104184481","103336140"
"194","103336136","104174001"
"195","103337223","61775185"
"196","104171210","104184994"
"197","104171533","104173347"
"198","104171533","103343330"
"199","104172297","88681101"
"200","104172297","103493372"
"201","103336135","103336063"
"202","104171209","103343767"
"203","104172475","92445622"
"204","104176397","103337413"
"205","103344243","103342873"
"206","104179317","104185352"
"207","104171534","59211847"
"208","103343719","92252547"
"209","103343719","104184489"
"210","104178793","104171532"
"211","104178793","104172582"
"212","104172365","59667457"
"213","104173519","104174080"
"214","103336000","104174769"
"215","103336109","104178837"
"216","103336109","61579075"
"217","103336461","104172224"
"218","104171074","104184858"
"219","104171183","92253086"
"220","104171183","104185256"
"221","104171535","71482995"
"222","104171535","61581805"
"223","104176393","104171497"
"224","103336121","88618787"
"225","103337705","104177947"
"226","103343702","104174099"
"227","104171195","104176650"
"228","104171298","61775218"
"229","104172366","104174767"
"230","104172366","65800155"
"231","104172366","104173496"
"232","104172779","104176649"
"233","104177571","104177224"
"234","104178522","65985629"
"235","104178776","61774509"
"236","104178787","104179516"
"237","104185285","103336094"
"238","103335995","59659681"
"239","103336129","104172582"
"240","103336455","104184886"
"241","103336455","104172258"
"242","103343700","104178838"
"243","103346021","104184684"
"244","103346870","104177571"
"245","104171069","92261053"
"246","104171203","104173127"
"247","104171203","104180820"
"248","104171529","104176405"
"249","104171529","103348555"
"250","104174097","61579077"
"251","104178774","104185335"
"252","104179808","103082464"
"253","104181095","103336096"
"254","104181944","78889996"
"255","104184505","104184858"
"256","103081023","103349332"
"257","103335011","104171137"
"258","103336093","103089662"
"259","103336113","103336000"
"260","103336128","104179909"
"261","104170085","103337533"
"262","104171167","103343712"
"263","104171187","99981832"
"264","104171202","104172755"
"265","104171620","104175954"
"266","104171620","103083003"
"267","104184926","65797652"
"268","103335997","104175782"
"269","103336051","104185285"
"270","103336139","104185015"
"271","103336456","61579108"
"272","103337222","103343448"
"273","103343650","104173519"
"274","103345030","104172337"
"275","104171071","71482997"
"276","104171125","104171624"
"277","104171125","104175920"
"278","104171213","104172256"
"279","104171530","88671503"
"280","104172296","104171074"
"281","104172296","99981832"
"282","104178724","104170412"
"283","104180104","103338445"
"284","103081022","103335343"
"285","103335102","103082463"
"286","103335998","104171620"
"287","103336091","103343702"
"288","103336091","104172296"
"289","103336092","104171195"
"290","103336112","59214165"
"291","103337286","104178842"
"292","103339700","103082331"
"293","103349427","103337774"
"294","103491391","103492447"
"295","104170176","104181055"
"296","104171072","103082463"
"297","104171165","104171169"
"298","104171165","104178517"
"299","104171166","103345974"
"300","104171186","103334816"
"301","104172360","103081868"
"302","104174068","104172254"
"303","104174774","61775188"
"304","104184434","103349331"
"305","104184501","86680046"
"306","104185350","103335343"
"307","104185350","104178787"
"308","104185350","103335011"
"309","103335008","104179171"
"310","103335973","92252546"
"311","103335973","104181766"
"312","103335973","103337412"
"313","103336108","103337150"
"314","103336108","104174165"
"315","103336108","103335995"
"316","103336108","104171529"
"317","103338224","103082080"
"318","103339698","103336862"
"319","103343649","103336109"
"320","104170082","86686416"
"321","104171047","104173520"
"322","104171047","94198518"
"323","104171047","104173146"
"324","104171182","104174081"
"325","104171182","104172360"
"326","104171182","103349327"
"327","104171182","103492449"
"328","104173298","103337774"
"329","104174772","103334976"
"330","104178723","104175978"
"331","103335996","103337223"
"332","103335996","104171519"
"333","103336120","104172298"
"334","103336120","92251875"
"335","103336120","104181764"
"336","103336457","104179048"
"337","103336457","104170412"
"338","103349851","86680049"
"339","104171070","104185288"
"340","104171070","59659635"
"341","104171194","104180786"
"342","104171194","104171624"
"343","104171194","61775187"
"344","104171531","104171047"
"345","104171531","104180811"
"346","104172364","104177584"
"347","104172585","103335008"
"348","104179422","103344384"
"349","104180807","86680125"
"350","104184676","69503054"
"351","104184925","92252546"
"352","103335975","103345974"
"353","103335975","104179142"
"354","103335975","103336091"
"355","103335975","86680048"
"356","103336196","64977835"
"357","103336319","104178446"
"358","103336327","104183629"
"359","103343651","104172755"
"360","104171049","103343763"
"361","104171049","92439331"
"362","104171049","78898793"
"363","104171049","103337686"
"364","104171270","104174782"
"365","104171393","86686597"
"366","104171401","88678051"
"367","104174138","104170412"
"368","104174164","104173873"
"369","104178725","104172335"
"370","103336099","104171047"
"371","103336335","104176326"
"372","103336343","104171386"
"373","104171173","104179467"
"374","104171198","64977824"
"375","104171409","103335008"
"376","104171417","103337511"
"377","104174067","104179458"
"378","103335970","104184558"
"379","103335970","104172298"
"380","103335970","104177584"
"381","103335991","104173196"
"382","103335993","88625157"
"383","103335999","104175954"
"384","103335999","104171539"
"385","103336119","92257580"
"386","103336119","103343713"
"387","103336119","104172361"
"388","103336193","104170071"
"389","103336351","94197979"
"390","103336359","104178947"
"391","103336367","104174068"
"392","103336375","103492448"
"393","103336451","61687326"
"394","103337411","103344244"
"395","103338120","103336121"
"396","103338423","104178404"
"397","103338423","104177171"
"398","103343665","104170412"
"399","103343718","103349705"
"400","103344392","71483108"
"401","103345922","104171167"
"402","103345979","104179806"
"403","103345979","104170070"
"404","103345979","104177008"
"405","103345979","104173519"
"406","103345979","104171409"
"407","103348547","103335998"
"408","103349364","103336335"
"409","103349806","92439917"
"410","103349818","104185353"
"411","103349947","104173344"
"412","104171044","104178793"
"413","104171044","103336052"
"414","104171044","104172183"
"415","104171065","103338807"
"416","104171067","104175954"
"417","104171073","103348554"
"418","104171073","104169890"
"419","104171193","103334996"
"420","104171193","104176405"
"421","104171193","103336786"
"422","104171267","103081154"
"423","104171425","104178774"
"424","104171433","104185355"
"425","104171441","104172848"
"426","104171449","104171186"
"427","104171525","103081857"
"428","104172485","103349331"
"429","104173174","104177947"
"430","104173194","64910310"
"431","104173210","103087494"
"432","104173223","104173679"
"433","104173497","104185301"
"434","104173497","103343669"
"435","104173497","103336343"
"436","104173497","103346021"
"437","104175025","103336136"
"438","104175028","104179523"
"439","104176396","103336112"
"440","104177236","104174774"
"441","104178219","103346408"
"442","104178739","103336112"
"443","104178792","103335973"
"444","104179466","103336129"
"445","104180996","103336055"
"446","104180996","103336091"
"447","104181053","88625014"
"448","104181053","104177007"
"449","104181053","104179077"
"450","104181053","104173107"
"451","104181053","104184505"
"452","104183621","103336091"
"453","104184438","103337511"
"454","104184490","103334996"
"455","104184490","104171210"
"456","104184880","104172837"
"457","104184892","104171542"
"458","104184892","104172261"
"459","104185021","103081026"
"460","104185348","103495457"
"461","104185349","104173881"
"462","103336090","104178723"
"463","103336090","103343447"
"464","104171164","104180271"
"465","104171164","103336367"
"466","103343673","104173489"
"467","104178747","104183628"
"468","104171513","104173104"
"469","103335098","104184779"
"470","104170172","65983207"
"471","104171756","103349427"
"472","104174137","103337508"
"473","104174137","104181053"
"474","103335800","103337705"
"475","104170874","103339936"
"476","103080264","104178517"
"477","103335009","103082704"
"478","103335009","104181076"
"479","103335334","103344348"
"480","103335334","104177628"
"481","104170083","103338118"
"482","104170083","104179456"
"483","104170408","103335970"
"484","104170408","103492832"
"485","103081361","103338118"
"486","103336118","104184979"
"487","103336431","78889917"
"488","104171192","103335340"
"489","104171505","103350180"
"490","104172756","104171164"
"491","104174141","104172368"
"492","104180893","104172608"
"493","103080807","104175978"
"494","103335285","80127809"
"495","103335285","92439150"
"496","103335877","103342709"
"497","103337706","94197382"
"498","103337706","104171497"
"499","104170359","103336343"
"500","104170359","104171192"
"501","104170359","103337286"
"502","104170359","104178841"
"503","104170359","103492226"
"504","104170359","104178894"
"505","104170951","104172001"
"506","104172780","103336453"
"507","104172780","64910313"
"508","104172780","104181053"
"509","104174168","103341913"
"510","104184397","103349587"
"511","103346876","103086002"
"512","103346876","103336351"
"513","103346876","103341255"
"514","104181950","104185402"
"515","104181950","104173873"
"516","104181950","103335999"
"517","104181950","88671500"
"518","103079913","92260327"
"519","103083199","103336457"
"520","103334983","104178522"
"521","103336216","104171126"
"522","103337687","104174957"
"523","103338269","104171822"
"524","103343207","104171183"
"525","103493568","103335011"
"526","104170057","104174141"
"527","104171290","103341783"
"528","104172761","103335061"
"529","104172761","103336113"
"530","104173343","104171212"
"531","104178281","80127961"
"532","104185333","104173196"
"533","88672986","103335975"
"534","92253282","103094344"
"535","94198714","103336108"
"536","103336117","104171208"
"537","103341960","103336457"
"538","104171191","104185349"
"539","104172570","104172475"
"540","104177034","104171067"
"541","103081053","103349431"
"542","103336123","104171527"
"543","103336123","103336113"
"544","104170001","103336109"
"545","104171197","103344393"
"546","104171197","103081024"
"547","103080801","104169978"
"548","103081046","104171168"
"549","103082303","103336118"
"550","103334799","103336135"
"551","103335871","104177666"
"552","103336116","103343651"
"553","103337373","104178537"
"554","104169873","104179466"
"555","104170945","103349413"
"556","104171190","103349941"
"557","104172447","103336137"
"558","104176395","104171860"
"559","103081016","103344392"
"560","103335968","104171533"
"561","103335968","104175924"
"562","103336086","104177783"
"563","103336190","92445623"
"564","103337509","104170082"
"565","103339099","104184405"
"566","103339099","104174022"
"567","103343453","80121592"
"568","104171042","104170083"
"569","104171042","104180233"
"570","104171160","104177644"
"571","104171160","104171654"
"572","104171264","104177628"
"573","104172583","104171441"
"574","104172583","104177236"
"575","104172618","88677870"
"576","104172618","104170403"
"577","104174064","104180996"
"578","104174173","104178602"
"579","104174173","104171525"
"580","104174180","103337681"
"581","104176330","104171126"
"582","104176330","104177953"
"583","104178527","104181053"
"584","104184497","103337220"
"585","104184497","103343994"
"586","103346875","88625154"
"587","104181949","103334799"
"588","104181949","104172760"
"589","103080804","104173346"
"590","103087091","71483457"
"591","103089964","103081022"
"592","103335874","104175010"
"593","103335974","103345047"
"594","103335974","103337287"
"595","103335974","103343719"
"596","103335994","80127960"
"597","103342161","104173497"
"598","103342161","103341960"
"599","103345033","103335009"
"600","104170948","104179556"
"601","104171048","103082563"
"602","104171048","103079729"
"603","104171048","69500333"
"604","104171068","103079857"
"605","104177235","103341072"
"606","104177235","103339683"
"607","104180107","103344449"
"608","104183659","104171185"
"609","103080893","103084613"
"610","103335963","104170359"
"611","103337562","104175860"
"612","103337562","103336111"
"613","103345970","104170426"
"614","103345970","103335800"
"615","103346880","103086001"
"616","104171037","104172297"
"617","104172636","103345033"
"618","104172636","104171070"
"619","104176325","103082617"
"620","104181044","104171211"
"621","104181044","104178776"
"622","104181954","103088383"
"623","104184364","104178724"
"624","103080888","104171401"
"625","103080899","104170050"
"626","103335958","61687315"
"627","103335965","104170308"
"628","103335969","104179068"
"629","103335969","103345922"
"630","103335969","103349852"
"631","103336181","103337561"
"632","103336187","104179318"
"633","103336187","103341960"
"634","103336454","104181059"
"635","103337285","103082438"
"636","103337560","103335871"
"637","103337560","104170172"
"638","103337560","104180114"
"639","103337560","104170085"
"640","104171032","103336312"
"641","104171039","104178786"
"642","104171043","103336216"
"643","104171043","104184980"
"644","104171043","103343665"
"645","104171255","104172152"
"646","104171261","104172363"
"647","104171261","103336119"
"648","104171528","92445558"
"649","104172359","103335850"
"650","104172634","104184406"
"651","104172634","103337389"
"652","104172634","80127884"
"653","104172634","104177195"
"654","103080765","104181808"
"655","103080803","104170874"
"656","103085814","103336138"
"657","103085814","103336461"
"658","103086889","61581804"
"659","103087424","103343828"
"660","103335835","104172334"
"661","103335873","103080893"
"662","103337579","103336181"
"663","103340884","104174958"
"664","103340884","104185254"
"665","103341959","103337562"
"666","103341959","104171042"
"667","103342494","103336196"
"668","104170909","104171270"
"669","104170947","103335973"
"670","104171489","104172367"
"671","104171489","104170059"
"672","104171754","103345974"
"673","104171754","104173107"
"674","104172653","103080281"
"675","104175958","103336052"
"676","104175958","104172254"
"677","104177033","104174772"
"678","104177033","103339701"
"679","104177568","104171449"
"680","104178534","104171264"
"681","104178535","103336455"
"682","103080805","103339683"
"683","103080890","104178725"
"684","103080890","103339698"
"685","103080890","103336460"
"686","103086247","104171651"
"687","103335875","104176329"
"688","103335960","103337508"
"689","103335960","103335991"
"690","103335960","103090905"
"691","103335960","104178739"
"692","103337221","103337374"
"693","103337555","103345979"
"694","103337555","104171065"
"695","103339651","104180107"
"696","103341317","103345033"
"697","103343663","103492832"
"698","103349288","78888442"
"699","104170949","104171203"
"700","104171034","103335968"
"701","104171034","103335992"
"702","104171034","103081792"
"703","104171034","103081048"
"704","104171621","103346875"
"705","104171621","103341071"
"706","104172295","94195754"
"707","104172295","103080803"
"708","104172629","104180107"
"709","104172629","103335871"
"710","104174725","104177638"
"711","104176391","104184487"
"712","104176391","67690576"
"713","104178737","103343765"
"714","104183611","104173192"
"715","104184362","104173679"
"716","103080272","104176396"
"717","103080759","104175955"
"718","103080906","104171191"
"719","103080906","103335995"
"720","103081382","103337561"
"721","103335342","103336059"
"722","103335829","103335993"
"723","103335976","104178554"
"724","103335976","103336103"
"725","103335976","103339094"
"726","103336107","104178534"
"727","103336107","80121411"
"728","103336452","104172364"
"729","103336452","104173381"
"730","103490641","103336111"
"731","104170416","104178535"
"732","104170903","103088298"
"733","104171050","103343649"
"734","104171050","103349990"
"735","104171050","104171066"
"736","104171181","103337222"
"737","104171181","104171620"
"738","104171526","104184485"
"739","104171526","104173146"
"740","104172835","104177007"
"741","67691015","104178442"
"742","69500784","103349596"
"743","71483455","103091811"
"744","78888433","104174782"
"745","80129447","103337544"
"746","86678562","104177265"
"747","88626641","104176159"
"748","88670016","104172366"
"749","92250312","104171186"
"750","92447185","103337509"
"751","94195745","104176401"
"752","103080774","104184980"
"753","103080797","103343207"
"754","103080806","104181053"
"755","103088592","78888433"
"756","103088592","104179141"
"757","103093470","104173497"
"758","103335844","104178446"
"759","103335844","103080028"
"760","103335867","104172635"
"761","103335876","103083237"
"762","103339654","104172616"
"763","103343662","103335098"
"764","103343662","104170874"
"765","103348539","99978413"
"766","103349336","104172585"
"767","104170918","104171032"
"768","104170918","103080899"
"769","104170941","104177195"
"770","104170950","103337373"
"771","104174728","104172301"
"772","104178736","104171073"
"773","104178736","103341959"
"774","104179896","104171037"
"775","104179896","104171125"
"776","104183613","103343649"
"777","104184410","104175028"
"778","103336050","104184501"
"779","103336191","104174796"
"780","103343701","103334799"
"781","104171124","104171185"
"782","104171265","104172583"
"783","104178775","104174775"
"784","104180269","104185255"
"785","103079736","103343368"
"786","103079736","103348610"
"787","103080756","104173489"
"788","103080778","103345979"
"789","103080901","104172255"
"790","103080901","104184849"
"791","103080978","88671654"
"792","103081115","103081025"
"793","103081337","104178283"
"794","103082329","104170050"
"795","103082330","104178523"
"796","103082608","104171039"
"797","103082608","64977802"
"798","103086014","104176403"
"799","103087167","103336343"
"800","103087168","104171290"
"801","103087180","69500784"
"802","103087181","103089964"
"803","103088573","103343372"
"804","103088591","104172225"
"805","103091802","104184364"
"806","103093469","104170947"
"807","103094420","103346880"
"808","103334806","104171049"
"809","103334806","103342873"
"810","103334806","103080904"
"811","103334806","104174071"
"812","103335336","104172653"
"813","103335826","104177644"
"814","103335848","103349331"
"815","103335971","103087091"
"816","103335971","88670025"
"817","103336048","88680375"
"818","103336081","103093470"
"819","103336184","104171505"
"820","103336185","88625155"
"821","103336255","104172635"
"822","103336407","104170426"
"823","103337354","104172761"
"824","103337399","103335976"
"825","103337400","103336191"
"826","103337556","104177202"
"827","103337678","103335342"
"828","103337678","104172487"
"829","103337678","104184882"
"830","103337678","103335844"
"831","103341082","104171166"
"832","103341084","104177235"
"833","103342237","92253282"
"834","103342238","103080801"
"835","103342250","103081369"
"836","103342251","103349947"
"837","103342794","104177034"
"838","103343643","103079748"
"839","103343661","103335876"
"840","103346019","104179059"
"841","103346019","104170909"
"842","103346871","69503055"
"843","103346871","104178743"
"844","103348538","104171179"
"845","103349289","103335829"
"846","103349482","103335976"
"847","103349483","104184871"
"848","103349598","104171044"
"849","103349598","103336335"
"850","104169880","103340786"
"851","104169880","104172585"
"852","104169880","103343940"
"853","104169880","103086251"
"854","104170356","103081714"
"855","104170410","103335329"
"856","104170900","103093541"
"857","104170922","103345030"
"858","104171045","104181055"
"859","104171045","104170941"
"860","104171122","103336120"
"861","104171155","103337681"
"862","104171258","103081369"
"863","104171259","103335850"
"864","104171329","103335992"
"865","104171481","104181187"
"866","104171481","104185394"
"867","104171481","103334997"
"868","104172428","67691015"
"869","104172473","104170943"
"870","104172474","104171433"
"871","104172630","104170416"
"872","104172752","104178695"
"873","104172752","104181954"
"874","104172752","104176857"
"875","104172752","104171190"
"876","104172807","103087639"
"877","104172834","103343209"
"878","104174065","104184497"
"879","104176153","104170172"
"880","104176156","104171195"
"881","104176158","103336431"
"882","104176400","104177665"
"883","104176400","59667458"
"884","104176404","103349288"
"885","104176615","103337508"
"886","104177311","104172653"
"887","104177312","65983205"
"888","104177324","104171197"
"889","104177325","104183611"
"890","104177868","103082617"
"891","104178717","104171519"
"892","104178735","104172607"
"893","104181093","104171049"
"894","104181093","104171449"
"895","104181945","104176397"
"896","104181945","104178902"
"897","104183612","103344732"
"898","104184359","104171171"
"899","104184363","103335974"
"900","104184392","104171174"
"901","104184392","86685830"
"902","104184411","103082488"
"903","104184556","103344348"
"904","104184557","94203012"
"905","104184559","104171822"
"906","104184672","104171214"
"907","104184672","103091807"
"908","104184672","103504346"
"909","104184672","104178695"
"910","103088640","104171513"
"911","103343710","103081023"
"912","104178784","104174145"
"913","103081009","104179142"
"914","103081009","94195745"
"915","103081036","103349241"
"916","103081036","94197978"
"917","103336079","103349224"
"918","103336079","104171489"
"919","103336106","103335800"
"920","103336106","103337148"
"921","104171153","104172618"
"922","104171153","103342564"
"923","104171180","103080888"
"924","104171180","103335848"
"925","103081034","103338423"
"926","103081034","103086889"
"927","103336104","103080806"
"928","103336104","104181765"
"929","103349293","103094342"
"930","104171178","103334818"
"931","104171178","104184363"
"932","104184367","104171298"
"933","103080768","103335867"
"934","103335284","104171065"
"935","103335838","103335876"
"936","104170358","103336190"
"937","104170358","103087724"
"938","104170912","103088593"
"939","103338982","92258347"
"940","104174056","104176841"
"941","104179475","103337078"
"942","104179475","103349289"
"943","103086255","104179062"
"944","103086888","104172254"
"945","103088584","103336190"
"946","103088625","103349687"
"947","103341325","104174064"
"948","103341958","104172927"
"949","103343654","103087156"
"950","103343695","103088591"
"951","104176399","103336093"
"952","104177032","103342794"
"953","104178728","104172636"
"954","104178769","104171170"
"955","103082607","103346875"
"956","103337677","104184309"
"957","103349287","104172626"
"958","103349292","103349240"
"959","104172751","103349226"
"960","104179536","103080759"
"961","104184361","104171329"
"962","104184366","104171535"
"963","103089294","104177300"
"964","103344364","104184352"
"965","104179438","103336184"
"966","103088618","103335334"
"967","103343688","103336415"
"968","104178762","104174168"
"969","103088626","103080806"
"970","103343696","103336359"
"971","104178770","104176153"
"972","103080842","103091806"
"973","103080842","103338421"
"974","103080850","103336456"
"975","103080894","104184348"
"976","103080970","103080762"
"977","103080970","103343475"
"978","103088619","104172370"
"979","103088627","103335351"
"980","103335912","103336051"
"981","103335912","92253285"
"982","103335920","104174164"
"983","103335964","104179422"
"984","103336040","103083202"
"985","103336040","103345979"
"986","103343689","104184362"
"987","103343697","103349242"
"988","104170986","103336787"
"989","104170986","103337544"
"990","104170994","104171307"
"991","104171038","104174137"
"992","104171114","103082330"
"993","104171114","103343695"
"994","104172876","104171069"
"995","104178763","104171536"
"996","104178771","103349276"
"997","104181173","103337401"
"998","103080839","103336197"
