"","Source","Target"
"1","103086862","104179078"
"2","103341932","103088934"
"3","104177006","103344004"
"4","103086679","104179078"
"5","103341749","103344004"
"6","104176823","103344004"
"7","103086860","103088934"
"8","103341930","104179078"
"9","104177004","103088934"
"10","103086858","104179077"
"11","103341928","103344003"
"12","104177002","104179077"
"13","103086464","64980470"
"14","103341534","104171937"
"15","104176608","69503054"
"16","103086677","62957918"
"17","103341747","61774509"
"18","104176821","80127884"
"19","103081868","65983207"
"20","103336938","59211825"
"21","103492237","88671502"
"22","104172012","92445622"
"23","59211858","65797652"
"24","59659707","103088933"
"25","61579108","65800156"
"26","61687326","103343149"
"27","61775218","78889917"
"28","62955569","94197231"
"29","64910343","65983205"
"30","64977835","61686617"
"31","65797663","61775185"
"32","65983238","71485735"
"33","67690609","104172001"
"34","69500363","86680046"
"35","71483028","104179077"
"36","78890071","92445623"
"37","80127809","103081793"
"38","86680200","59659635"
"39","88625003","61687296"
"40","88671654","88671579"
"41","92251950","94197306"
"42","92445547","94197230"
"43","94197382","86680125"
"44","104172335","92445701"
"45","104172334","103492161"
"46","104172333","88625154"
"47","104181501","64977805"
"48","104180806","71483028"
"49","104180806","103081717"
"50","103082079","86680200"
"51","103082080","65983208"
"52","103337149","103088079"
"53","103337150","59211858"
"54","103492448","92251799"
"55","103492449","104180806"
"56","104172223","88625014"
"57","104172224","80127820"
"58","103336059","59211847"
"59","103336059","69500352"
"60","104171133","65797633"
"61","104171133","61687326"
"62","103343764","65797630"
"63","104178838","78889996"
"64","103343763","88625079"
"65","103343767","92251796"
"66","104178837","64910310"
"67","104178841","59659641"
"68","103343762","103492086"
"69","103343766","104172224"
"70","103343766","92251874"
"71","104178836","88671654"
"72","104178840","103337151"
"73","104178840","94197228"
"74","103343761","61775188"
"75","103343761","64912724"
"76","104178835","59659681"
"77","104178835","67690579"
"78","104170589","78896288"
"79","104172260","94206485"
"80","103339701","61687293"
"81","104174775","78889995"
"82","104172258","92251798"
"83","103340786","103495457"
"84","104175860","104178223"
"85","104172259","67690598"
"86","104172257","92258166"
"87","104172257","103337149"
"88","104170307","103346408"
"89","104172256","104178838"
"90","103349607","86680124"
"91","104184681","92439331"
"92","72765447","104172152"
"93","104172372","103336862"
"94","104179767","104172363"
"95","104173520","71482997"
"96","104172371","104171133"
