"","Source","Target"
"1","103086862","104179078"
"2","103341932","103088934"
"3","104177006","104179078"
"4","103086679","103088934"
"5","103341749","103088934"
"6","104176823","104179078"
"7","103086860","103344004"
"8","103341930","103344004"
"9","104177004","103344004"
"10","103086858","104179077"
"11","103341928","104179077"
"12","104177002","103344003"
"13","103086464","65985629"
"14","103341534","88671579"
"15","104176608","88625079"
"16","103086677","71485735"
"17","103341747","92251874"
"18","104176821","62957918"
"19","103081868","104171861"
"20","103336938","62955538"
"21","103492237","61775188"
"22","104172012","61579097"
"23","59211858","92258166"
"24","59659707","61775207"
"25","61579108","80127885"
"26","61687326","78889917"
"27","61775218","92445698"
"28","62955569","103336787"
"29","64910343","65797633"
"30","64977835","64910332"
"31","65797663","69500330"
"32","65983238","103492226"
"33","67690609","103343149"
"34","69500363","61581804"
"35","71483028","80127963"
"36","78890071","86680124"
"37","80127809","59667457"
"38","86680200","67693266"
"39","88625003","67690576"
"40","88671654","64977805"
"41","92251950","94197228"
"42","92445547","86680046"
"43","94197382","88671500"
"44","104172335","86680189"
"45","104172334","62955569"
"46","104172333","88625155"
"47","104181501","67690598"
"48","104180806","80121592"
"49","104180806","59211825"
"50","103082079","103081857"
"51","103082080","64910310"
"52","103337149","69500363"
"53","103337150","61687293"
"54","103492448","71482995"
"55","103492449","61775187"
"56","104172223","65797652"
"57","104172224","103081716"
"58","103336059","65800155"
"59","103336059","65983207"
"60","104171133","104172337"
"61","104171133","61579077"
"62","103343764","103336063"
"63","104178838","103336784"
"64","103343763","92251798"
"65","103343767","104172224"
"66","104178837","86680048"
"67","104178841","103336059"
"68","103343762","78890060"
"69","103343766","64980470"
"70","103343766","61687295"
"71","104178836","104178839"
"72","104178840","65983238"
"73","104178840","88625003"
"74","103343761","103492086"
"75","103343761","103082079"
"76","104178835","88671502"
"77","104178835","69500333"
"78","104170589","103342873"
"79","104172260","61581805"
"80","103339701","104171133"
"81","104174775","65983208"
"82","104172258","104178841"
"83","103340786","88677870"
"84","104175860","103501521"
"85","104172259","88625154"
"86","104172257","104178842"
"87","104172257","69500352"
"88","104170307","103081868"
"89","104172256","103088079"
"90","103349607","92445623"
"91","104184681","104171137"
"92","72765447","88681101"
"93","104172372","104170308"
"94","104179767","104174775"
"95","104173520","103344732"
"96","104172371","59211828"
