"","Source","Target"
"1","103086862","103088934"
"2","103341932","104179078"
"3","104177006","104179078"
"4","103086679","103088934"
"5","103341749","104179078"
"6","104176823","103344004"
"7","103086860","103344004"
"8","103341930","103344004"
"9","104177004","103088934"
"10","103086858","103344003"
"11","103341928","103088933"
"12","104177002","104179077"
"13","103086464","64912724"
"14","103341534","94197307"
"15","104176608","104171936"
"16","103086677","103081793"
"17","103341747","103492161"
"18","104176821","80127884"
"19","103081868","92251798"
"20","103336938","62955538"
"21","103492237","103088079"
"22","104172012","64910332"
"23","59211858","92445698"
"24","59659707","61775188"
"25","61579108","65800156"
"26","61687326","103336784"
"27","61775218","86680124"
"28","62955569","94197371"
"29","64910343","59211847"
"30","64977835","78889995"
"31","65797663","86686416"
"32","65983238","67693266"
"33","67690609","61687293"
"34","69500363","69500333"
"35","71483028","59659641"
"36","78890071","88671578"
"37","80127809","64980470"
"38","86680200","59667457"
"39","88625003","65797652"
"40","88671654","65983227"
"41","92251950","103081716"
"42","92445547","88671643"
"43","94197382","69500330"
"44","104172335","61775207"
"45","104172334","64980469"
"46","104172333","62955558"
"47","104181501","78890071"
"48","104180806","61775185"
"49","104180806","65983207"
"50","103082079","92251939"
"51","103082080","65983238"
"52","103337149","69500352"
"53","103337150","59659681"
"54","103492448","88625154"
"55","103492449","86680125"
"56","104172223","103492083"
"57","104172224","103492085"
"58","103336059","88671654"
"59","103336059","61775187"
"60","104171133","88625078"
"61","104171133","94197231"
"62","103343764","80127960"
"63","104178838","71483017"
"64","103343763","103337149"
"65","103343767","92439331"
"66","104178837","61581805"
"67","104178841","103343765"
"68","103343762","59211825"
"69","103343766","61581804"
"70","103343766","104179077"
"71","104178836","104172333"
"72","104178840","64977824"
"73","104178840","103336787"
"74","103343761","61687295"
"75","103343761","61687326"
"76","104178835","103336267"
"77","104178835","61687296"
"78","104170589","65797630"
"79","104172260","104170594"
"80","103339701","88677870"
"81","104174775","59214165"
"82","104172258","78889920"
"83","103340786","104178223"
"84","104175860","64977802"
"85","104172259","104171133"
"86","104172257","59667458"
"87","104172257","64912725"
"88","104170307","88625003"
"89","104172256","104170308"
"90","103349607","61686617"
"91","104184681","59211827"
"92","72765447","104181482"
"93","104172372","94197978"
"94","104179767","80127820"
"95","104173520","104178842"
"96","104172371","103336863"
"97","104172371","78889996"
"98","104174767","104172261"
"99","104172370","92252547"
"100","104173344","104172260"
"101","104173873","104184682"
"102","104180820","104172371"
"103","103082078","78896469"
"104","103337148","104171937"
"105","103492447","104172363"
"106","104172222","61774510"
"107","104184816","72765447"
"108","104184484","92445701"
"109","104185300","104178404"
"110","103081027","80127961"
"111","103336097","103082081"
"112","104171171","103336059"
"113","104171543","65983208"
"114","103337412","78889919"
"115","104172486","103343762"
"116","103081026","80127885"
"117","103336096","92258166"
"118","104171170","104172223"
"119","104171537","104173344"
"120","104171537","104181187"
"121","104184683","104172257"
"122","104184927","104171543"
"123","104171538","64977835"
"124","104172367","94197228"
"125","104173196","103337151"
"126","104173196","78890060"
"127","104179516","103337413"
"128","104185255","92251799"
"129","104185301","92445547"
"130","104172300","104185301"
"131","104179048","103349327"
"132","104180786","104174769"
"133","104184677","88671579"
"134","104171623","104179077"
"135","104172255","104172607"
"136","104177076","103081027"
"137","104184489","104172224"
"138","104171539","61687315"
"139","104171539","67690609"
"140","104173146","104172298"
"141","104178160","104181076"
"142","104184873","104177008"
"143","103081025","103492450"
"144","103081025","104170411"
"145","103334997","104171623"
"146","103336095","103349608"
"147","103336095","103492086"
"148","104170071","103081030"
"149","104171169","104184684"
"150","104171169","88672790"
"151","104176650","104180811"
"152","104176650","62957917"
