"","Source","Target"
"1","103086862","104179078"
"2","103341932","103088934"
"3","104177006","103088934"
"4","103086679","104179078"
"5","103341749","103088934"
"6","104176823","104179078"
"7","103086860","103344004"
"8","103341930","103344004"
"9","104177004","103344004"
"10","103086858","103088933"
"11","103341928","104179077"
"12","104177002","103088933"
"13","103086464","59667457"
"14","103341534","67693266"
"15","104176608","80127885"
"16","103086677","104171937"
"17","103341747","64980470"
"18","104176821","61686617"
"19","103081868","62955558"
"20","103336938","88625014"
"21","103492237","92439331"
"22","104172012","62955538"
"23","59211858","88671500"
"24","59659707","69500333"
"25","61579108","65797652"
"26","61687326","88625078"
"27","61775218","80127820"
"28","62955569","88671579"
"29","64910343","64980469"
"30","64977835","59214165"
"31","65797663","103492086"
"32","65983238","103344003"
"33","67690609","59659681"
"34","69500363","80127963"
"35","71483028","71482997"
"36","78890071","104171936"
"37","80127809","86680046"
"38","86680200","78889996"
"39","88625003","67690576"
"40","88671654","104171861"
"41","92251950","103336927"
"42","92445547","103492162"
"43","94197382","86680125"
"44","104172335","67690579"
"45","104172334","78889995"
"46","104172333","92445699"
"47","104181501","94203598"
"48","104180806","86686416"
"49","104180806","67690578"
"50","103082079","88625154"
"51","103082080","103492226"
"52","103337149","65985628"
"53","103337150","104180806"
"54","103492448","80127884"
"55","103492449","61581805"
"56","104172223","78890071"
"57","104172224","61579077"
"58","103336059","80127809"
"59","103336059","59211827"
"60","104171133","103082080"
"61","104171133","88671654"
"62","103343764","59659635"
"63","104178838","65800155"
"64","103343763","104172225"
"65","103343767","69503055"
"66","104178837","64977805"
"67","104178841","103088079"
"68","103343762","61686616"
"69","103343766","67693267"
"70","103343766","88671643"
"71","104178836","103081716"
"72","104178840","69503054"
"73","104178840","92251874"
"74","103343761","86680049"
"75","103343761","64977835"
"76","104178835","103343764"
"77","104178835","71485736"
"78","104170589","64912724"
"79","104172260","86680189"
"80","103339701","88677870"
"81","104174775","88625003"
"82","104172258","61775185"
"83","103340786","103492449"
"84","104175860","103492450"
"85","104172259","104172260"
"86","104172257","64910313"
"87","104172257","88618787"
"88","104170307","78889917"
"89","104172256","64910343"
"90","103349607","59667458"
"91","104184681","104172607"
"92","72765447","103082079"
"93","104172372","88678051"
"94","104179767","104174775"
"95","104173520","103343330"
"96","104172371","103336063"
