"","Source","Target","FreeFloat"
"1",64910733,64910735,-1
"2",64910685,64910777,-14
"3",64910685,64910797,-1
"4",64910685,64913024,185
"5",64910685,64911921,65
"6",64910686,64913024,25
"7",64910727,64913025,-214
"8",64910797,64911988,-4
"9",64910772,64913024,1
"10",64910685,64911923,0
"11",64910684,64910685,6
"12",64910685,64910686,5
"13",64910795,64911988,86
"14",64910809,64911988,6
"15",64910686,64912347,-7
"16",64910686,64912025,2
"17",64910686,64911972,122
"18",64910685,64911977,-169
"19",64910685,64911979,58
"20",64910686,64911978,58
"21",64910686,64911980,-14
"22",64910772,64912637,-15
"23",64910685,64910810,79
"24",64910685,64911868,17
"25",64910727,64910741,168
"26",64910777,64910781,192
"27",64910797,64910807,1
"28",64910813,64910822,1
"29",64910694,64911924,154
"30",64910685,64910795,20
"31",64910685,64910809,-18
"32",64910685,64910808,208
"33",64910685,64910823,-4
"34",64910808,64910823,73
"35",64910694,64910810,-77
"36",64910793,64910806,40
"37",64910806,64910821,137
"38",64910686,64912523,-18
"39",64910685,64912523,7
"40",64910685,64912521,115
"41",64910686,64912521,206
"42",64910686,64912354,-21
"43",64910685,64912354,-18
"44",64910685,64912420,19
"45",64910684,64910694,284
"46",64910684,64912751,75
"47",64910684,64912752,-139
"48",64910684,64912753,3
"49",64910684,64912754,175
"50",64910684,64912755,108
"51",64910684,64912756,-20
"52",64910684,64912757,-39
"53",64910684,64912758,17
"54",64910684,64912759,-11
"55",64910684,64912760,11
"56",64910684,64912761,61
"57",64910684,64912762,3
"58",64910684,64912722,518
"59",64910684,64912724,-1
"60",64910684,64912734,0
"61",64910684,64912723,0
"62",64910684,64912725,261
"63",64910684,64912740,-92
"64",64910684,64912735,29
"65",64910684,64912744,1
"66",64910684,64912736,14
"67",64910684,64912742,14
"68",64910684,64912743,7
"69",64910684,64912738,-224
"70",64910684,64912728,21
"71",64910684,64912745,-11
"72",64910684,64912746,85
"73",64910684,64912747,326
"74",64910684,64912739,-8
"75",64910684,64912741,8
"76",64910684,64912750,35
"77",64910684,64912749,540
"78",64910684,64912748,45
"79",64910684,64912737,-61
"80",64910685,64910793,10
"81",64910685,64910806,-57
"82",64910685,64910821,95
"83",64910685,64910792,56
"84",64910685,64910805,263
"85",64910685,64910794,58
"86",64910685,64910783,-57
"87",64910685,64912418,165
"88",64910685,64911917,8
"89",64910694,64911990,-336
"90",64910685,64911992,3
"91",64910823,64911868,0
"92",64910684,64912917,97
"93",64910684,64912897,4
"94",64910684,64912885,5
"95",64910684,64912869,50
"96",64910684,64912873,27
"97",64910684,64912861,52
"98",64910684,64912889,94
"99",64910684,64912881,56
"100",64910684,64912893,1
"101",64910684,64912909,-8
"102",64910684,64912913,84
"103",64910684,64912905,58
"104",64910684,64912921,93
"105",64910684,64912933,-67
"106",64910684,64912929,-54
"107",64910684,64912877,-139
"108",64910751,64910752,49
"109",64910694,64910751,5
"110",64910694,64911881,-2
"111",64910694,64911856,73
"112",64910684,64910696,47
"113",64910696,64910685,-86
"114",64910685,64912932,15
"115",64910685,64912912,7
"116",64910694,64911992,-67
"117",64910793,64912031,193
"118",64910792,64912031,0
"119",64910805,64912031,-37
"120",64910806,64912031,1
"121",64910821,64912031,-90
"122",64910686,64911984,-4
"123",64910813,64910713,-1
"124",64910797,64910713,225
"125",64910697,64909670,0
"126",64910697,64910717,41
"127",64910698,64909668,0
"128",64910686,64909669,91
"129",64910696,64910710,-4
"130",64910686,64911996,1
"131",64910686,64912003,1
"132",64910686,64912009,3
"133",64910686,64912763,45
"134",64910686,64912775,-10
"135",64910685,64912775,-22
"136",64910685,64912763,1
"137",64910686,64912766,6
"138",64910685,64912766,-7
"139",64910686,64912769,28
"140",64910685,64912769,7
"141",64910686,64912772,-41
"142",64910685,64912772,15
"143",64910686,64912777,-15
"144",64910686,64912017,15
"145",80128538,80124042,1
"146",80128535,80123438,3
"147",80128531,80122623,3
"148",80128535,80121109,80
"149",80128535,80121110,1
"150",80128532,80119114,0
"151",80128539,80119114,1
"152",80128508,80119114,0
"153",80128528,80128500,0
"154",80128545,80121517,136
"155",80128532,80128496,290
"156",80128539,80128496,-7
"157",80128532,80128535,122
"158",80128536,80128521,-1
"159",80128532,80124044,4
"160",80128542,80128538,133
"161",80128535,80129478,-2
"162",80128522,80122640,1
"163",80128540,80123680,11
"164",80128543,80123835,-29
"165",80128547,80129497,0
"166",80128547,80128544,212
"167",80128546,80128543,17
"168",80128546,80128545,1
"169",80128547,80128546,1
"170",80128549,80128546,108
"171",80128548,80129495,7
"172",80128537,80124038,1
"173",80128536,80124043,40
"174",80128543,80129475,1
"175",80128524,80128520,1
"176",80128541,80128539,139
"177",80128538,80128519,59
"178",80128508,80128507,41
"179",80128545,80128531,15
"180",80128545,80128529,17
"181",80128544,80128537,17
"182",80128545,80128540,1
"183",80128549,80128541,3
"184",80128548,80128542,136
"185",80128547,80128537,109
"186",80128519,80128518,14
"187",80128531,80128517,1
"188",80128521,80128522,54
"189",80128517,80128516,245
"190",80128516,80128507,7
"191",80128517,80128508,46
"192",80128519,80128510,45
"193",80128522,80128513,21
"194",80128524,80128515,62
"195",80129481,80118912,204
"196",80129474,80121374,143
"197",80129486,80121374,62
"198",80129483,80128464,140
"199",80129483,80129430,0
"200",80129479,80128464,0
"201",80129493,80128460,-35
"202",80129479,80129483,0
"203",80129474,80128536,9
"204",80129495,80121947,144
"205",80129481,80121997,3
"206",80129480,80121997,41
"207",80129476,80129474,3
"208",80129495,80123680,0
"209",80129491,80123876,28
"210",80129479,80128466,7
"211",80129497,80128467,0
"212",80129497,80129494,-280
"213",80129483,80124035,138
"214",80129487,80124041,56
"215",80129472,80124046,0
"216",80129473,80124047,1
"217",80129474,80124048,0
"218",80129475,80124049,190
"219",80129476,80127981,-1
"220",80129483,80129448,239
"221",80129489,80128471,1
"222",80129490,80128471,0
"223",80129492,80129487,3
"224",80129476,80129486,28
"225",80129473,80129472,98
"226",80129486,80129475,-29
"227",80129481,80128471,1
"228",80129487,80129478,-139
"229",80129495,80129492,-48
"230",80129496,80129493,133
"231",80129497,80129496,-20
"232",80129454,80129447,28
"233",80129447,80129438,71
"234",80129454,80129445,178
"235",65805322,65805323,59
"236",65805323,65805321,-106
"237",65805336,65805339,63
"238",65805339,65805333,172
"239",65805335,65805338,3
"240",65805338,65805332,5
"241",65805347,65805349,360
"242",65805349,65805345,1
"243",65805348,65805350,135
"244",65805350,65805346,160
"245",80129509,80121996,743
"246",80129509,80124045,16
"247",80129509,80119118,108
"248",80129507,80121318,42
"249",80129507,80121404,461
"250",80129508,80121395,22
"251",80129507,80121395,39
"252",80129508,80121398,5
"253",80129507,80121398,36
"254",80129508,80121401,5
"255",80129507,80121401,34
"256",80129508,80121408,299
"257",80129508,80121406,-8
"258",80129507,80121406,-70
"259",80129507,80121408,63
"260",80129507,80121417,9
"261",80129507,80121425,1
"262",80129507,80121431,-45
"263",80129507,80122043,3
"264",80129507,80122282,-49
"265",80129507,80122345,-28
"266",80129507,80122346,4
"267",80129508,80122531,-27
"268",80129508,80122525,-2
"269",80129509,80122475,-13
"270",80129509,80122725,261
"271",80129509,80123295,4
"272",80129509,80123296,-1047
"273",80129509,80123297,290
"274",80129509,80123298,-5
"275",80129509,80123299,-28
"276",80129509,80123300,25
"277",80129509,80123301,84
"278",80129509,80123310,26
"279",80129509,80123311,3
"280",80129509,80123312,17
"281",80129509,80123321,200
"282",80129509,80123322,637
"283",80129509,80123323,73
"284",80129509,80123324,24
"285",80129509,80123325,406
"286",80129509,80123328,3
"287",80129509,80123294,59
"288",80129509,80123331,-21
"289",80129508,80122798,10
"290",80129508,80128469,179
"291",80129508,80122803,55
"292",80129508,80128088,-6
"293",80129507,80123499,115
"294",80129508,80123615,1
"295",80129508,80126333,182
"296",80129508,80126332,28
"297",80129508,80126335,-7
"298",80129508,80126329,115
"299",80129508,80126330,252
"300",80129508,80126334,14
"301",80129509,80127878,-65
"302",80129509,80123721,0
"303",80129509,80123710,1
"304",80129509,80123709,1
"305",80129509,80123708,248
"306",80129509,80123717,10
"307",80129509,80123719,157
"308",80129509,80123711,1
"309",80129509,80123712,77
"310",80129509,80123713,73
"311",80129509,80127877,14
"312",80129509,80127880,-106
"313",80129509,80127881,1
"314",80129509,80127882,93
"315",80129509,80127883,55
"316",80129509,80123720,85
"317",80129509,80123715,1
"318",80129509,80123716,-88
"319",80129509,80123722,3
"320",80129509,80123714,-14
"321",80129509,80123723,14
"322",80129509,80123718,1
"323",80129509,80127884,49
"324",80129509,80127886,-19
"325",80129509,80123724,-8
"326",80129509,80127885,14
"327",80129509,80127887,3
"328",80129509,80127888,29
"329",80129509,80127889,13
"330",80129509,80127890,152
"331",80129509,80127891,3
"332",80129509,80127892,272
"333",80129509,80127893,175
"334",80129509,80127894,17
"335",80129509,80127895,34
"336",80129509,80127896,0
"337",80129509,80127897,101
"338",80129509,80127898,31
"339",80129509,80127899,-8
"340",80129509,80123890,-39
"341",80129508,80123832,5
"342",80129508,80123833,146
"343",80129507,80123833,11
"344",80129507,80128049,203
"345",80129508,80128049,45
"346",80129508,80123834,-4
"347",80129507,80123834,227
"348",80129508,80123876,2
"349",80129508,80123877,-7
"350",80129508,80129491,11
"351",80129508,80129489,290
"352",80129508,80129490,3
"353",80129507,80128189,153
"354",80129508,80126182,7
"355",80129508,80129488,-2
"356",80129507,80127442,48
"357",80129507,80127444,3
"358",80129508,80127443,-15
"359",80129508,80127445,0
"360",80129507,80128468,3
"361",80129507,80128150,63
"362",80129508,80129507,44
"363",80129509,80129508,-139
"364",80129508,80128547,88
"365",80129507,80129486,2
"366",80129508,80128549,1
"367",80129508,80129486,-91
"368",80129508,80129481,-2
"369",80129508,80128539,3
"370",80129508,80128537,86
"371",80129507,80129483,40
"372",80118925,80121419,15
"373",80118905,80129656,82
"374",80121147,80121946,0
"375",80122770,80118925,263
"376",80121946,80118925,47
"377",80118925,80118923,3
"378",80118925,80118926,1
"379",80121319,80118944,3
"380",80118944,80129639,0
"381",80121162,80129639,7
"382",80121319,80129639,9
"383",80121391,80121390,82
"384",80121609,80129516,0
"385",80121610,80129516,1
"386",80121609,80129515,28
"387",80121610,80129515,143
"388",80122544,80129568,2
"389",80122801,80121714,483
"390",80122801,80121622,-4
"391",80122801,80121623,4
"392",80121608,80129879,168
"393",80121608,80126315,94
"394",80121714,80121608,-205
"395",80121714,80121607,38
"396",80121716,80121609,-7
"397",80121610,80127828,45
