"","Source","Target","FreeFloat"
"1",64910733,64910735,53
"2",64910685,64910777,-7
"3",64910685,64910797,11
"4",64910685,64913024,93
"5",64910685,64911921,0
"6",64910686,64913024,-4
"7",64910727,64913025,-2
"8",64910797,64911988,68
"9",64910772,64913024,-175
"10",64910685,64911923,1
"11",64910684,64910685,420
"12",64910685,64910686,-11
"13",64910795,64911988,245
"14",64910809,64911988,0
"15",64910686,64912347,90
"16",64910686,64912025,129
"17",64910686,64911972,262
"18",64910685,64911977,-93
"19",64910685,64911979,-28
"20",64910686,64911978,93
"21",64910686,64911980,3
"22",64910772,64912637,33
"23",64910685,64910810,43
"24",64910685,64911868,0
"25",64910727,64910741,105
"26",64910777,64910781,34
"27",64910797,64910807,209
"28",64910813,64910822,15
"29",64910694,64911924,-30
"30",64910685,64910795,-10
"31",64910685,64910809,-8
"32",64910685,64910808,1
"33",64910685,64910823,0
"34",64910808,64910823,118
"35",64910694,64910810,22
"36",64910793,64910806,93
"37",64910806,64910821,-134
"38",64910686,64912523,0
"39",64910685,64912523,18
"40",64910685,64912521,319
"41",64910686,64912521,24
"42",64910686,64912354,182
"43",64910685,64912354,238
"44",64910685,64912420,75
"45",64910684,64910694,7
"46",64910684,64912751,119
"47",64910684,64912752,0
"48",64910684,64912753,1
"49",64910684,64912754,1
"50",64910684,64912755,122
"51",64910684,64912756,126
"52",64910684,64912757,38
"53",64910684,64912758,-273
"54",64910684,64912759,-17
"55",64910684,64912760,-9
"56",64910684,64912761,0
"57",64910684,64912762,144
"58",64910684,64912722,94
"59",64910684,64912724,3
"60",64910684,64912734,32
"61",64910684,64912723,3
"62",64910684,64912725,3
"63",64910684,64912740,-28
"64",64910684,64912735,133
"65",64910684,64912744,612
"66",64910684,64912736,-14
"67",64910684,64912742,223
"68",64910684,64912743,271
"69",64910684,64912738,399
"70",64910684,64912728,-19
"71",64910684,64912745,-9
"72",64910684,64912746,32
"73",64910684,64912747,32
"74",64910684,64912739,38
"75",64910684,64912741,17
"76",64910684,64912750,224
"77",64910684,64912749,-11
"78",64910684,64912748,0
"79",64910684,64912737,-45
"80",64910685,64910793,-568
"81",64910685,64910806,-35
"82",64910685,64910821,-91
"83",64910685,64910792,-11
"84",64910685,64910805,1
"85",64910685,64910794,21
"86",64910685,64910783,0
"87",64910685,64912418,10
"88",64910685,64911917,4
"89",64910694,64911990,18
"90",64910685,64911992,-49
"91",64910823,64911868,-52
"92",64910684,64912917,1
"93",64910684,64912897,-4
"94",64910684,64912885,-60
"95",64910684,64912869,35
"96",64910684,64912873,-28
"97",64910684,64912861,18
"98",64910684,64912889,88
"99",64910684,64912881,9
"100",64910684,64912893,63
"101",64910684,64912909,106
"102",64910684,64912913,-81
"103",64910684,64912905,1
"104",64910684,64912921,91
"105",64910684,64912933,-4
"106",64910684,64912929,0
"107",64910684,64912877,-29
"108",64910751,64910752,167
"109",64910694,64910751,3
"110",64910694,64911881,-22
"111",64910694,64911856,203
"112",64910684,64910696,10
"113",64910696,64910685,50
"114",64910685,64912932,27
"115",64910685,64912912,18
"116",64910694,64911992,0
"117",64910793,64912031,-91
"118",64910792,64912031,4
"119",64910805,64912031,5
"120",64910806,64912031,-35
"121",64910821,64912031,70
"122",64910686,64911984,-54
"123",64910813,64910713,0
"124",64910797,64910713,21
"125",64910697,64909670,81
"126",64910697,64910717,-4
"127",64910698,64909668,-4
"128",64910686,64909669,-20
"129",64910696,64910710,117
"130",64910686,64911996,0
"131",64910686,64912003,2
"132",64910686,64912009,-21
"133",64910686,64912763,17
"134",64910686,64912775,31
"135",64910685,64912775,0
"136",64910685,64912763,-29
"137",64910686,64912766,-1
"138",64910685,64912766,0
"139",64910686,64912769,1
"140",64910685,64912769,-84
"141",64910686,64912772,0
