"","Source","Target","FreeFloat"
"1",64910733,64910735,-11
"2",64910685,64910777,42
"3",64910685,64910797,175
"4",64910685,64913024,68
"5",64910685,64911921,5
"6",64910686,64913024,-28
"7",64910727,64913025,-11
"8",64910797,64911988,3
"9",64910772,64913024,109
"10",64910685,64911923,112
"11",64910684,64910685,0
"12",64910685,64910686,-22
"13",64910795,64911988,1
"14",64910809,64911988,7
"15",64910686,64912347,56
"16",64910686,64912025,1
"17",64910686,64911972,0
"18",64910685,64911977,182
"19",64910685,64911979,28
"20",64910686,64911978,0
"21",64910686,64911980,58
"22",64910772,64912637,45
"23",64910685,64910810,0
"24",64910685,64911868,92
"25",64910727,64910741,15
"26",64910777,64910781,28
"27",64910797,64910807,3
"28",64910813,64910822,3
"29",64910694,64911924,8
"30",64910685,64910795,497
"31",64910685,64910809,-147
"32",64910685,64910808,1
"33",64910685,64910823,85
"34",64910808,64910823,-7
"35",64910694,64910810,21
"36",64910793,64910806,3
"37",64910806,64910821,3
"38",64910686,64912523,2
"39",64910685,64912523,-161
"40",64910685,64912521,3
"41",64910686,64912521,-14
"42",64910686,64912354,5
"43",64910685,64912354,223
"44",64910685,64912420,45
"45",64910684,64910694,276
"46",64910684,64912751,7
"47",64910684,64912752,1
"48",64910684,64912753,27
"49",64910684,64912754,-10
"50",64910684,64912755,28
"51",64910684,64912756,455
"52",64910684,64912757,25
"53",64910684,64912758,-24
"54",64910684,64912759,80
"55",64910684,64912760,48
"56",64910684,64912761,45
"57",64910684,64912762,58
"58",64910684,64912722,-14
"59",64910684,64912724,4
"60",64910684,64912734,-357
"61",64910684,64912723,32
"62",64910684,64912725,0
"63",64910684,64912740,49
"64",64910684,64912735,-2
"65",64910684,64912744,-1
"66",64910684,64912736,398
"67",64910684,64912742,-24
"68",64910684,64912743,588
"69",64910684,64912738,5
"70",64910684,64912728,0
"71",64910684,64912745,29
"72",64910684,64912746,133
"73",64910684,64912747,90
"74",64910684,64912739,-46
"75",64910684,64912741,190
"76",64910684,64912750,4
"77",64910684,64912749,102
"78",64910684,64912748,-26
"79",64910684,64912737,-39
"80",64910685,64910793,1
"81",64910685,64910806,-7
"82",64910685,64910821,-18
