"","Source","Target","FreeFloat"
"1",64910733,64910735,59
"2",64910685,64910777,0
"3",64910685,64910797,-91
"4",64910685,64913024,118
"5",64910685,64911921,15
"6",64910686,64913024,50
"7",64910727,64913025,165
"8",64910797,64911988,1
"9",64910772,64913024,-14
"10",64910685,64911923,-3
"11",64910684,64910685,0
"12",64910685,64910686,0
"13",64910795,64911988,135
"14",64910809,64911988,-35
"15",64910686,64912347,-3
"16",64910686,64912025,106
"17",64910686,64911972,1005
"18",64910685,64911977,-2
"19",64910685,64911979,-227
"20",64910686,64911978,105
"21",64910686,64911980,430
"22",64910772,64912637,26
"23",64910685,64910810,18
"24",64910685,64911868,-168
"25",64910727,64910741,-53
"26",64910777,64910781,-34
"27",64910797,64910807,24
"28",64910813,64910822,0
"29",64910694,64911924,-22
"30",64910685,64910795,-175
"31",64910685,64910809,-68
"32",64910685,64910808,-111
"33",64910685,64910823,1
"34",64910808,64910823,3
"35",64910694,64910810,-11
"36",64910793,64910806,29
"37",64910806,64910821,1
"38",64910686,64912523,0
"39",64910685,64912523,-18
"40",64910685,64912521,554
"41",64910686,64912521,60
"42",64910686,64912354,-50
"43",64910685,64912354,3
"44",64910685,64912420,119
"45",64910684,64910694,-126
"46",64910684,64912751,0
"47",64910684,64912752,-2
"48",64910684,64912753,50
"49",64910684,64912754,25
"50",64910684,64912755,5
"51",64910684,64912756,8
"52",64910684,64912757,104
"53",64910684,64912758,-57
"54",64910684,64912759,104
"55",64910684,64912760,108
"56",64910684,64912761,-50
"57",64910684,64912762,-22
"58",64910684,64912722,82
"59",64910684,64912724,0
"60",64910684,64912734,368
"61",64910684,64912723,1
"62",64910684,64912725,196
"63",64910684,64912740,207
"64",64910684,64912735,-79
"65",64910684,64912744,-139
"66",64910684,64912736,48
"67",64910684,64912742,0
"68",64910684,64912743,207
"69",64910684,64912738,1
"70",64910684,64912728,-51
"71",64910684,64912745,41
"72",64910684,64912746,-91
"73",64910684,64912747,13
"74",64910684,64912739,11
"75",64910684,64912741,1
"76",64910684,64912750,3
"77",64910684,64912749,28
"78",64910684,64912748,1
"79",64910684,64912737,199
"80",64910685,64910793,-2
"81",64910685,64910806,8
"82",64910685,64910821,28
"83",64910685,64910792,0
"84",64910685,64910805,63
"85",64910685,64910794,143
"86",64910685,64910783,3
"87",64910685,64912418,-11
"88",64910685,64911917,8
"89",64910694,64911990,-73
"90",64910685,64911992,73
"91",64910823,64911868,1
"92",64910684,64912917,28
"93",64910684,64912897,93
"94",64910684,64912885,14
"95",64910684,64912869,115
"96",64910684,64912873,-46
"97",64910684,64912861,83
"98",64910684,64912889,0
"99",64910684,64912881,-28
"100",64910684,64912893,24
"101",64910684,64912909,175
"102",64910684,64912913,146
"103",64910684,64912905,3
"104",64910684,64912921,-1
"105",64910684,64912933,99
"106",64910684,64912929,431
"107",64910684,64912877,-179
"108",64910751,64910752,349
"109",64910694,64910751,11
"110",64910694,64911881,467
"111",64910694,64911856,14
"112",64910684,64910696,56
"113",64910696,64910685,1
"114",64910685,64912932,-1
"115",64910685,64912912,1
"116",64910694,64911992,34
"117",64910793,64912031,10
"118",64910792,64912031,3
"119",64910805,64912031,0
"120",64910806,64912031,290
"121",64910821,64912031,141
"122",64910686,64911984,8
"123",64910813,64910713,134
"124",64910797,64910713,49
"125",64910697,64909670,11
"126",64910697,64910717,0
"127",64910698,64909668,60
"128",64910686,64909669,145
"129",64910696,64910710,1
"130",64910686,64911996,105
"131",64910686,64912003,13
"132",64910686,64912009,-58
"133",64910686,64912763,17
"134",64910686,64912775,219
