"","Source","Target","FreeFloat"
"1",64910733,64910735,24
"2",64910685,64910777,19
"3",64910685,64910797,108
"4",64910685,64913024,5
"5",64910685,64911921,-35
"6",64910686,64913024,181
"7",64910727,64913025,18
"8",64910797,64911988,4
"9",64910772,64913024,91
"10",64910685,64911923,18
"11",64910684,64910685,28
"12",64910685,64910686,69
"13",64910795,64911988,35
"14",64910809,64911988,-4
"15",64910686,64912347,32
"16",64910686,64912025,55
"17",64910686,64911972,-15
"18",64910685,64911977,11
"19",64910685,64911979,-50
"20",64910686,64911978,105
"21",64910686,64911980,35
"22",64910772,64912637,-1
"23",64910685,64910810,-2
"24",64910685,64911868,1
"25",64910727,64910741,-36
"26",64910777,64910781,119
"27",64910797,64910807,133
"28",64910813,64910822,-11
"29",64910694,64911924,-14
"30",64910685,64910795,0
"31",64910685,64910809,70
"32",64910685,64910808,-10
"33",64910685,64910823,65
"34",64910808,64910823,28
"35",64910694,64910810,70
"36",64910793,64910806,-6
"37",64910806,64910821,570
"38",64910686,64912523,80
"39",64910685,64912523,73
"40",64910685,64912521,6
"41",64910686,64912521,35
"42",64910686,64912354,-1035
"43",64910685,64912354,84
"44",64910685,64912420,221
"45",64910684,64910694,147
"46",64910684,64912751,209
"47",64910684,64912752,9
"48",64910684,64912753,-14
"49",64910684,64912754,-387
"50",64910684,64912755,-10
"51",64910684,64912756,27
"52",64910684,64912757,52
"53",64910684,64912758,28
"54",64910684,64912759,-18
"55",64910684,64912760,69
"56",64910684,64912761,214
"57",64910684,64912762,14
"58",64910684,64912722,3
"59",64910684,64912724,0
"60",64910684,64912734,24
"61",64910684,64912723,151
"62",64910684,64912725,-30
"63",64910684,64912740,4
"64",64910684,64912735,15
"65",64910684,64912744,-11
"66",64910684,64912736,-53
"67",64910684,64912742,2
"68",64910684,64912743,85
"69",64910684,64912738,28
"70",64910684,64912728,31
"71",64910684,64912745,12
"72",64910684,64912746,0
"73",64910684,64912747,0
"74",64910684,64912739,1
"75",64910684,64912741,0
"76",64910684,64912750,24
"77",64910684,64912749,60
"78",64910684,64912748,17
"79",64910684,64912737,44
"80",64910685,64910793,192
"81",64910685,64910806,-74
"82",64910685,64910821,5
"83",64910685,64910792,8
"84",64910685,64910805,87
"85",64910685,64910794,115
"86",64910685,64910783,160
"87",64910685,64912418,59
"88",64910685,64911917,-10
"89",64910694,64911990,17
