"","Source","Target","FreeFloat"
"1",64910733,64910735,83
"2",64910685,64910777,80
"3",64910685,64910797,107
"4",64910685,64913024,-41
"5",64910685,64911921,21
"6",64910686,64913024,1
"7",64910727,64913025,18
"8",64910797,64911988,24
"9",64910772,64913024,-11
"10",64910685,64911923,2
"11",64910684,64910685,10
"12",64910685,64910686,-9
"13",64910795,64911988,3
"14",64910809,64911988,-100
"15",64910686,64912347,-16
"16",64910686,64912025,8
"17",64910686,64911972,1
"18",64910685,64911977,0
"19",64910685,64911979,40
"20",64910686,64911978,21
"21",64910686,64911980,57
"22",64910772,64912637,95
"23",64910685,64910810,24
"24",64910685,64911868,28
"25",64910727,64910741,1
"26",64910777,64910781,-31
"27",64910797,64910807,0
"28",64910813,64910822,46
"29",64910694,64911924,-58
"30",64910685,64910795,-48
"31",64910685,64910809,105
"32",64910685,64910808,-3
"33",64910685,64910823,1
"34",64910808,64910823,287
"35",64910694,64910810,-17
"36",64910793,64910806,20
"37",64910806,64910821,117
"38",64910686,64912523,36
"39",64910685,64912523,0
"40",64910685,64912521,-28
"41",64910686,64912521,70
"42",64910686,64912354,-18
"43",64910685,64912354,-25
"44",64910685,64912420,68
"45",64910684,64910694,60
"46",64910684,64912751,-3
"47",64910684,64912752,0
"48",64910684,64912753,20
"49",64910684,64912754,306
"50",64910684,64912755,50
"51",64910684,64912756,32
"52",64910684,64912757,22
"53",64910684,64912758,-57
"54",64910684,64912759,3
"55",64910684,64912760,1
"56",64910684,64912761,38
"57",64910684,64912762,12
"58",64910684,64912722,-18
"59",64910684,64912724,32
"60",64910684,64912734,45
"61",64910684,64912723,21
"62",64910684,64912725,33
"63",64910684,64912740,1
"64",64910684,64912735,55
"65",64910684,64912744,1
"66",64910684,64912736,3
"67",64910684,64912742,11
"68",64910684,64912743,13
"69",64910684,64912738,0
"70",64910684,64912728,91
"71",64910684,64912745,7
"72",64910684,64912746,226
"73",64910684,64912747,82
"74",64910684,64912739,-14
"75",64910684,64912741,406
"76",64910684,64912750,98
"77",64910684,64912749,105
"78",64910684,64912748,1
"79",64910684,64912737,-60
"80",64910685,64910793,-25
"81",64910685,64910806,290
"82",64910685,64910821,24
"83",64910685,64910792,197
"84",64910685,64910805,34
"85",64910685,64910794,24
"86",64910685,64910783,-27
"87",64910685,64912418,49
"88",64910685,64911917,0
"89",64910694,64911990,-182
"90",64910685,64911992,0
"91",64910823,64911868,161
