"","Source","Target","FreeFloat"
"1",64910733,64910735,-56
"2",64910685,64910777,-106
"3",64910685,64910797,1
"4",64910685,64913024,26
"5",64910685,64911921,88
"6",64910686,64913024,32
"7",64910727,64913025,-26
"8",64910797,64911988,-1
"9",64910772,64913024,91
"10",64910685,64911923,0
"11",64910684,64910685,-71
"12",64910685,64910686,105
"13",64910795,64911988,3
"14",64910809,64911988,3
"15",64910686,64912347,18
"16",64910686,64912025,139
"17",64910686,64911972,143
"18",64910685,64911977,3
"19",64910685,64911979,-14
"20",64910686,64911978,221
"21",64910686,64911980,0
"22",64910772,64912637,15
"23",64910685,64910810,224
"24",64910685,64911868,40
"25",64910727,64910741,28
"26",64910777,64910781,-31
"27",64910797,64910807,15
"28",64910813,64910822,8
"29",64910694,64911924,83
"30",64910685,64910795,165
"31",64910685,64910809,17
"32",64910685,64910808,165
"33",64910685,64910823,118
"34",64910808,64910823,-126
"35",64910694,64910810,0
"36",64910793,64910806,12
"37",64910806,64910821,49
"38",64910686,64912523,25
"39",64910685,64912523,3
"40",64910685,64912521,-21
"41",64910686,64912521,0
"42",64910686,64912354,75
"43",64910685,64912354,56
"44",64910685,64912420,-11
"45",64910684,64910694,74
"46",64910684,64912751,12
"47",64910684,64912752,33
"48",64910684,64912753,55
"49",64910684,64912754,150
"50",64910684,64912755,515
"51",64910684,64912756,-146
"52",64910684,64912757,217
"53",64910684,64912758,3
"54",64910684,64912759,-7
"55",64910684,64912760,93
"56",64910684,64912761,-18
"57",64910684,64912762,31
"58",64910684,64912722,24
"59",64910684,64912724,10
"60",64910684,64912734,17
"61",64910684,64912723,11
"62",64910684,64912725,-22
"63",64910684,64912740,-161
"64",64910684,64912735,-62
"65",64910684,64912744,3
"66",64910684,64912736,3
"67",64910684,64912742,-139
"68",64910684,64912743,172
"69",64910684,64912738,39
"70",64910684,64912728,197
"71",64910684,64912745,11
"72",64910684,64912746,171
"73",64910684,64912747,17
"74",64910684,64912739,1
"75",64910684,64912741,85
"76",64910684,64912750,90
"77",64910684,64912749,171
"78",64910684,64912748,-19
"79",64910684,64912737,3
"80",64910685,64910793,92
"81",64910685,64910806,28
"82",64910685,64910821,5
"83",64910685,64910792,14
"84",64910685,64910805,52
"85",64910685,64910794,-8
"86",64910685,64910783,383
"87",64910685,64912418,334
"88",64910685,64911917,8
"89",64910694,64911990,-14
"90",64910685,64911992,62
"91",64910823,64911868,6
"92",64910684,64912917,-22
"93",64910684,64912897,207
"94",64910684,64912885,35
"95",64910684,64912869,80
"96",64910684,64912873,-1
"97",64910684,64912861,-2
"98",64910684,64912889,-34
"99",64910684,64912881,59
"100",64910684,64912893,98
"101",64910684,64912909,-35
"102",64910684,64912913,80
"103",64910684,64912905,-4
"104",64910684,64912921,420
"105",64910684,64912933,22
"106",64910684,64912929,36
"107",64910684,64912877,3
"108",64910751,64910752,-1
"109",64910694,64910751,75
"110",64910694,64911881,3
"111",64910694,64911856,-11
"112",64910684,64910696,-1
"113",64910696,64910685,-19
"114",64910685,64912932,0
"115",64910685,64912912,-28
"116",64910694,64911992,3
"117",64910793,64912031,45
"118",64910792,64912031,1
"119",64910805,64912031,231
"120",64910806,64912031,-312
"121",64910821,64912031,-1
"122",64910686,64911984,1
"123",64910813,64910713,214
"124",64910797,64910713,56
"125",64910697,64909670,70
"126",64910697,64910717,-11
"127",64910698,64909668,-3
"128",64910686,64909669,154
"129",64910696,64910710,-24
"130",64910686,64911996,59
"131",64910686,64912003,27
"132",64910686,64912009,2
"133",64910686,64912763,0
"134",64910686,64912775,119
"135",64910685,64912775,-380
"136",64910685,64912763,4
"137",64910686,64912766,42
"138",64910685,64912766,141
"139",64910686,64912769,-1
"140",64910685,64912769,3
"141",64910686,64912772,-6
"142",64910685,64912772,1
"143",64910686,64912777,0
"144",64910686,64912017,1
"145",80128538,80124042,3
"146",80128535,80123438,0
"147",80128531,80122623,1
"148",80128535,80121109,-28
"149",80128535,80121110,7
"150",80128532,80119114,1
"151",80128539,80119114,76
"152",80128508,80119114,-51
"153",80128528,80128500,5
"154",80128545,80121517,40
"155",80128532,80128496,-7
"156",80128539,80128496,333
"157",80128532,80128535,1
"158",80128536,80128521,13
"159",80128532,80124044,567
"160",80128542,80128538,416
"161",80128535,80129478,58
"162",80128522,80122640,6
"163",80128540,80123680,133
"164",80128543,80123835,204
"165",80128547,80129497,-4
