"","Source","Target","FreeFloat"
"1",64910733,64910735,15
"2",64910685,64910777,-266
"3",64910685,64910797,74
"4",64910685,64913024,7
"5",64910685,64911921,63
"6",64910686,64913024,56
"7",64910727,64913025,1
"8",64910797,64911988,28
"9",64910772,64913024,3
"10",64910685,64911923,66
"11",64910684,64910685,14
"12",64910685,64910686,7
"13",64910795,64911988,-12
"14",64910809,64911988,-1
"15",64910686,64912347,34
"16",64910686,64912025,0
"17",64910686,64911972,0
"18",64910685,64911977,-24
"19",64910685,64911979,0
"20",64910686,64911978,346
"21",64910686,64911980,28
"22",64910772,64912637,136
"23",64910685,64910810,39
"24",64910685,64911868,49
"25",64910727,64910741,-1035
"26",64910777,64910781,-26
"27",64910797,64910807,14
"28",64910813,64910822,-28
"29",64910694,64911924,13
"30",64910685,64910795,94
"31",64910685,64910809,-12
"32",64910685,64910808,-18
"33",64910685,64910823,290
"34",64910808,64910823,52
"35",64910694,64910810,0
"36",64910793,64910806,-14
"37",64910806,64910821,309
"38",64910686,64912523,71
"39",64910685,64912523,15
"40",64910685,64912521,70
"41",64910686,64912521,62
"42",64910686,64912354,-62
"43",64910685,64912354,-11
"44",64910685,64912420,176
"45",64910684,64910694,2
"46",64910684,64912751,-14
"47",64910684,64912752,5
"48",64910684,64912753,134
"49",64910684,64912754,43
"50",64910684,64912755,-8
"51",64910684,64912756,35
"52",64910684,64912757,1
"53",64910684,64912758,0
"54",64910684,64912759,0
"55",64910684,64912760,0
"56",64910684,64912761,406
"57",64910684,64912762,109
"58",64910684,64912722,-7
"59",64910684,64912724,-135
"60",64910684,64912734,1
"61",64910684,64912723,68
"62",64910684,64912725,140
"63",64910684,64912740,399
"64",64910684,64912735,-6
"65",64910684,64912744,-4
"66",64910684,64912736,50
"67",64910684,64912742,60
"68",64910684,64912743,1
"69",64910684,64912738,322
"70",64910684,64912728,228
"71",64910684,64912745,34
"72",64910684,64912746,-4
"73",64910684,64912747,0
"74",64910684,64912739,-2
"75",64910684,64912741,0
"76",64910684,64912750,174
"77",64910684,64912749,5
"78",64910684,64912748,-54
"79",64910684,64912737,336
"80",64910685,64910793,1
"81",64910685,64910806,290
"82",64910685,64910821,-10
"83",64910685,64910792,91
"84",64910685,64910805,-7
"85",64910685,64910794,259
"86",64910685,64910783,38
"87",64910685,64912418,158
"88",64910685,64911917,-17
"89",64910694,64911990,227
"90",64910685,64911992,238
"91",64910823,64911868,-15
"92",64910684,64912917,46
"93",64910684,64912897,1
"94",64910684,64912885,239
"95",64910684,64912869,-2
"96",64910684,64912873,-18
"97",64910684,64912861,21
"98",64910684,64912889,-16
"99",64910684,64912881,-7
"100",64910684,64912893,308
"101",64910684,64912909,-34
"102",64910684,64912913,-26
"103",64910684,64912905,13
"104",64910684,64912921,444
"105",64910684,64912933,84
"106",64910684,64912929,50
"107",64910684,64912877,66
"108",64910751,64910752,119
"109",64910694,64910751,-568
"110",64910694,64911881,7
"111",64910694,64911856,25
"112",64910684,64910696,83
"113",64910696,64910685,-4
"114",64910685,64912932,140
"115",64910685,64912912,115
"116",64910694,64911992,1
"117",64910793,64912031,-9
"118",64910792,64912031,6
"119",64910805,64912031,20
"120",64910806,64912031,-11
"121",64910821,64912031,-187
"122",64910686,64911984,84
"123",64910813,64910713,177
"124",64910797,64910713,0
"125",64910697,64909670,1
"126",64910697,64910717,56
"127",64910698,64909668,-102
"128",64910686,64909669,-57
"129",64910696,64910710,31
"130",64910686,64911996,154
"131",64910686,64912003,165
"132",64910686,64912009,9
"133",64910686,64912763,-11
"134",64910686,64912775,2
"135",64910685,64912775,0
"136",64910685,64912763,3
"137",64910686,64912766,25
"138",64910685,64912766,45
"139",64910686,64912769,-14
"140",64910685,64912769,154
"141",64910686,64912772,-271
"142",64910685,64912772,-18
"143",64910686,64912777,48
"144",64910686,64912017,-32
"145",80128538,80124042,72
"146",80128535,80123438,24
"147",80128531,80122623,14
"148",80128535,80121109,-31
"149",80128535,80121110,1
"150",80128532,80119114,336
"151",80128539,80119114,0
"152",80128508,80119114,-4
"153",80128528,80128500,28
"154",80128545,80121517,74
"155",80128532,80128496,-34
"156",80128539,80128496,-6
"157",80128532,80128535,85
"158",80128536,80128521,81
"159",80128532,80124044,-85
"160",80128542,80128538,1
"161",80128535,80129478,-22
"162",80128522,80122640,-25
"163",80128540,80123680,-15
"164",80128543,80123835,434
"165",80128547,80129497,223
"166",80128547,80128544,224
"167",80128546,80128543,4
"168",80128546,80128545,-568
"169",80128547,80128546,93
"170",80128549,80128546,1
"171",80128548,80129495,-79
"172",80128537,80124038,18
"173",80128536,80124043,3
"174",80128543,80129475,73
"175",80128524,80128520,115
"176",80128541,80128539,0
"177",80128538,80128519,0
"178",80128508,80128507,35
"179",80128545,80128531,0
"180",80128545,80128529,4
"181",80128544,80128537,0
"182",80128545,80128540,-10
"183",80128549,80128541,-51
"184",80128548,80128542,1
"185",80128547,80128537,1
"186",80128519,80128518,3
"187",80128531,80128517,147
"188",80128521,80128522,-116
"189",80128517,80128516,52
"190",80128516,80128507,227
"191",80128517,80128508,19
