"","Source","Target","FreeFloat"
"1",64910733,64910735,0
"2",64910685,64910777,31
"3",64910685,64910797,72
"4",64910685,64913024,-21
"5",64910685,64911921,-15
"6",64910686,64913024,44
"7",64910727,64913025,22
"8",64910797,64911988,44
"9",64910772,64913024,-3
"10",64910685,64911923,84
"11",64910684,64910685,1
"12",64910685,64910686,75
"13",64910795,64911988,17
"14",64910809,64911988,143
"15",64910686,64912347,-24
"16",64910686,64912025,-53
"17",64910686,64911972,74
"18",64910685,64911977,2
"19",64910685,64911979,11
"20",64910686,64911978,154
"21",64910686,64911980,367
"22",64910772,64912637,39
"23",64910685,64910810,-53
"24",64910685,64911868,-100
"25",64910727,64910741,74
"26",64910777,64910781,191
"27",64910797,64910807,3
"28",64910813,64910822,224
"29",64910694,64911924,1
"30",64910685,64910795,8
"31",64910685,64910809,169
"32",64910685,64910808,22
"33",64910685,64910823,52
"34",64910808,64910823,71
"35",64910694,64910810,-32
"36",64910793,64910806,68
"37",64910806,64910821,-11
"38",64910686,64912523,130
"39",64910685,64912523,9
"40",64910685,64912521,-49
"41",64910686,64912521,0
"42",64910686,64912354,290
"43",64910685,64912354,83
"44",64910685,64912420,0
"45",64910684,64910694,-2
"46",64910684,64912751,1
"47",64910684,64912752,4
"48",64910684,64912753,93
"49",64910684,64912754,1
"50",64910684,64912755,71
"51",64910684,64912756,0
"52",64910684,64912757,32
"53",64910684,64912758,0
"54",64910684,64912759,3
"55",64910684,64912760,50
"56",64910684,64912761,7
"57",64910684,64912762,28
"58",64910684,64912722,154
"59",64910684,64912724,224
"60",64910684,64912734,3
"61",64910684,64912723,0
"62",64910684,64912725,22
"63",64910684,64912740,88
"64",64910684,64912735,59
"65",64910684,64912744,175
"66",64910684,64912736,-568
"67",64910684,64912742,11
"68",64910684,64912743,98
"69",64910684,64912738,18
"70",64910684,64912728,27
"71",64910684,64912745,81
"72",64910684,64912746,200
"73",64910684,64912747,343
"74",64910684,64912739,1
"75",64910684,64912741,49
"76",64910684,64912750,116
"77",64910684,64912749,318
"78",64910684,64912748,126
"79",64910684,64912737,290
"80",64910685,64910793,11
"81",64910685,64910806,80
"82",64910685,64910821,1
"83",64910685,64910792,-340
"84",64910685,64910805,44
"85",64910685,64910794,1
"86",64910685,64910783,-19
"87",64910685,64912418,133
"88",64910685,64911917,18
"89",64910694,64911990,49
"90",64910685,64911992,51
"91",64910823,64911868,290
"92",64910684,64912917,188
"93",64910684,64912897,1
"94",64910684,64912885,-11
"95",64910684,64912869,-8
"96",64910684,64912873,216
"97",64910684,64912861,3
"98",64910684,64912889,0
"99",64910684,64912881,-4
"100",64910684,64912893,88
"101",64910684,64912909,160
"102",64910684,64912913,203
"103",64910684,64912905,-1
"104",64910684,64912921,9
"105",64910684,64912933,1
"106",64910684,64912929,4
"107",64910684,64912877,39
"108",64910751,64910752,67
"109",64910694,64910751,1
"110",64910694,64911881,54
"111",64910694,64911856,4
"112",64910684,64910696,508
"113",64910696,64910685,80
"114",64910685,64912932,15
"115",64910685,64912912,161
"116",64910694,64911992,31
"117",64910793,64912031,0
"118",64910792,64912031,0
"119",64910805,64912031,-15
"120",64910806,64912031,441
"121",64910821,64912031,70
"122",64910686,64911984,3
"123",64910813,64910713,29
"124",64910797,64910713,-4
"125",64910697,64909670,-29
"126",64910697,64910717,63
"127",64910698,64909668,-168
"128",64910686,64909669,17
"129",64910696,64910710,73
"130",64910686,64911996,0
"131",64910686,64912003,407
"132",64910686,64912009,75
"133",64910686,64912763,14
"134",64910686,64912775,47
"135",64910685,64912775,203
"136",64910685,64912763,14
"137",64910686,64912766,91
"138",64910685,64912766,7
"139",64910686,64912769,14
"140",64910685,64912769,1
"141",64910686,64912772,256
"142",64910685,64912772,1
"143",64910686,64912777,248
"144",64910686,64912017,1
"145",80128538,80124042,1
"146",80128535,80123438,28
"147",80128531,80122623,161
"148",80128535,80121109,109
"149",80128535,80121110,-7
"150",80128532,80119114,369
"151",80128539,80119114,2
"152",80128508,80119114,1
"153",80128528,80128500,202
"154",80128545,80121517,41
"155",80128532,80128496,190
"156",80128539,80128496,56
"157",80128532,80128535,28
"158",80128536,80128521,0
"159",80128532,80124044,56
"160",80128542,80128538,336
"161",80128535,80129478,1
"162",80128522,80122640,10
"163",80128540,80123680,14
"164",80128543,80123835,116
"165",80128547,80129497,50
"166",80128547,80128544,-227
"167",80128546,80128543,-2
"168",80128546,80128545,20
"169",80128547,80128546,-24
"170",80128549,80128546,0
"171",80128548,80129495,2
"172",80128537,80124038,1
"173",80128536,80124043,392
"174",80128543,80129475,5
"175",80128524,80128520,-4
"176",80128541,80128539,73
"177",80128538,80128519,1
"178",80128508,80128507,80
"179",80128545,80128531,-2
"180",80128545,80128529,315
"181",80128544,80128537,25
"182",80128545,80128540,0
"183",80128549,80128541,168
"184",80128548,80128542,22
"185",80128547,80128537,3
"186",80128519,80128518,-38
"187",80128531,80128517,91
"188",80128521,80128522,42
"189",80128517,80128516,31
"190",80128516,80128507,6
"191",80128517,80128508,81
"192",80128519,80128510,210
"193",80128522,80128513,-4
"194",80128524,80128515,36
"195",80129481,80118912,5
"196",80129474,80121374,11
"197",80129486,80121374,63
"198",80129483,80128464,1
"199",80129483,80129430,-5
"200",80129479,80128464,48
"201",80129493,80128460,-1
"202",80129479,80129483,5
"203",80129474,80128536,140
"204",80129495,80121947,0
"205",80129481,80121997,69
"206",80129480,80121997,28
"207",80129476,80129474,1
"208",80129495,80123680,33
"209",80129491,80123876,1
"210",80129479,80128466,-19
"211",80129497,80128467,21
"212",80129497,80129494,1
"213",80129483,80124035,31
"214",80129487,80124041,8
"215",80129472,80124046,175
"216",80129473,80124047,3
"217",80129474,80124048,-87
"218",80129475,80124049,3
"219",80129476,80127981,24
"220",80129483,80129448,1
"221",80129489,80128471,3
"222",80129490,80128471,101
"223",80129492,80129487,19
"224",80129476,80129486,191
"225",80129473,80129472,48
"226",80129486,80129475,22
"227",80129481,80128471,-14
"228",80129487,80129478,-147
"229",80129495,80129492,39
"230",80129496,80129493,-3
"231",80129497,80129496,-9
"232",80129454,80129447,-41
"233",80129447,80129438,3
"234",80129454,80129445,-19
"235",65805322,65805323,476
"236",65805323,65805321,208
"237",65805336,65805339,425
"238",65805339,65805333,-52
"239",65805335,65805338,116
"240",65805338,65805332,41
"241",65805347,65805349,3
"242",65805349,65805345,0
"243",65805348,65805350,38
"244",65805350,65805346,3
"245",80129509,80121996,35
"246",80129509,80124045,-17
"247",80129509,80119118,185
"248",80129507,80121318,-21
"249",80129507,80121404,-62
"250",80129508,80121395,1
"251",80129507,80121395,25
"252",80129508,80121398,-4
"253",80129507,80121398,-90
"254",80129508,80121401,6
"255",80129507,80121401,1
"256",80129508,80121408,-46
"257",80129508,80121406,0
"258",80129507,80121406,-4
"259",80129507,80121408,-4
"260",80129507,80121417,0
"261",80129507,80121425,287
"262",80129507,80121431,32
"263",80129507,80122043,85
"264",80129507,80122282,49
"265",80129507,80122345,172
"266",80129507,80122346,21
"267",80129508,80122531,59
"268",80129508,80122525,-21
"269",80129509,80122475,-32
"270",80129509,80122725,35
"271",80129509,80123295,38
"272",80129509,80123296,78
"273",80129509,80123297,1
"274",80129509,80123298,1
"275",80129509,80123299,-6
"276",80129509,80123300,192
"277",80129509,80123301,3
"278",80129509,80123310,196
"279",80129509,80123311,-1
"280",80129509,80123312,102
"281",80129509,80123321,2
"282",80129509,80123322,10
"283",80129509,80123323,38
"284",80129509,80123324,161
"285",80129509,80123325,201
"286",80129509,80123328,21
"287",80129509,80123294,8
"288",80129509,80123331,63
"289",80129508,80122798,-57
"290",80129508,80128469,3
"291",80129508,80122803,118
"292",80129508,80128088,-10
"293",80129507,80123499,-126
"294",80129508,80123615,3
"295",80129508,80126333,-7
"296",80129508,80126332,-21
"297",80129508,80126335,-21
"298",80129508,80126329,1
"299",80129508,80126330,-10
"300",80129508,80126334,38
"301",80129509,80127878,48
"302",80129509,80123721,-51
"303",80129509,80123710,515
"304",80129509,80123709,8
"305",80129509,80123708,-141
"306",80129509,80123717,39
"307",80129509,80123719,59
"308",80129509,80123711,3
"309",80129509,80123712,0
"310",80129509,80123713,91
"311",80129509,80127877,-11
"312",80129509,80127880,-6
"313",80129509,80127881,161
"314",80129509,80127882,-17
"315",80129509,80127883,14
"316",80129509,80123720,92
"317",80129509,80123715,-56
"318",80129509,80123716,196
"319",80129509,80123722,0
"320",80129509,80123714,-210
"321",80129509,80123723,39
"322",80129509,80123718,-189
"323",80129509,80127884,96
"324",80129509,80127886,0
"325",80129509,80123724,91
"326",80129509,80127885,7
"327",80129509,80127887,112
"328",80129509,80127888,227
"329",80129509,80127889,-15
"330",80129509,80127890,-29
"331",80129509,80127891,34
"332",80129509,80127892,-2
"333",80129509,80127893,-15
"334",80129509,80127894,0
"335",80129509,80127895,-35
"336",80129509,80127896,-29
"337",80129509,80127897,193
"338",80129509,80127898,-91
"339",80129509,80127899,66
"340",80129509,80123890,1
"341",80129508,80123832,32
"342",80129508,80123833,-105
"343",80129507,80123833,-21
"344",80129507,80128049,467
"345",80129508,80128049,0
"346",80129508,80123834,28
"347",80129507,80123834,5
"348",80129508,80123876,-20
"349",80129508,80123877,58
"350",80129508,80129491,12
"351",80129508,80129489,5
"352",80129508,80129490,5
"353",80129507,80128189,416
"354",80129508,80126182,91
"355",80129508,80129488,0
"356",80129507,80127442,-245
"357",80129507,80127444,0
"358",80129508,80127443,-91
"359",80129508,80127445,91
"360",80129507,80128468,139
"361",80129507,80128150,116
"362",80129508,80129507,123
"363",80129509,80129508,168
"364",80129508,80128547,90
"365",80129507,80129486,86
"366",80129508,80128549,108
"367",80129508,80129486,118
"368",80129508,80129481,145
"369",80129508,80128539,-54
"370",80129508,80128537,0
"371",80129507,80129483,-15
"372",80118925,80121419,0
"373",80118905,80129656,88
"374",80121147,80121946,50
"375",80122770,80118925,3
"376",80121946,80118925,17
"377",80118925,80118923,-9
"378",80118925,80118926,-9
"379",80121319,80118944,7
"380",80118944,80129639,37
"381",80121162,80129639,3
"382",80121319,80129639,0
"383",80121391,80121390,68
"384",80121609,80129516,4
"385",80121610,80129516,4
"386",80121609,80129515,3
"387",80121610,80129515,38
"388",80122544,80129568,23
"389",80122801,80121714,3
"390",80122801,80121622,-13
"391",80122801,80121623,98
"392",80121608,80129879,35
"393",80121608,80126315,3
"394",80121714,80121608,62
"395",80121714,80121607,3
"396",80121716,80121609,147
"397",80121610,80127828,17
"398",80121716,80121610,101
"399",80121714,80129879,-49
"400",80121714,80126315,36
"401",80121716,80127828,-18
"402",80121936,80121716,16
"403",80121836,80121715,-1292
"404",80121623,80121716,266
"405",80121622,80121715,200
"406",80121624,80129656,343
"407",80122546,80123679,46
"408",80122553,80123679,-11
"409",80121680,80129517,39
"410",80121713,80129641,103
"411",80121710,80121713,75
"412",80121711,80121710,31
"413",80121712,80121711,55
"414",80122801,80121871,1
"415",80121838,80121835,-4
"416",80121835,80121837,3
"417",80121837,80121836,33
"418",80121838,80121840,214
"419",80121850,80129516,6
"420",80121849,80121850,-182
"421",80121941,80121849,172
"422",80121938,80126328,91
"423",80122265,80129873,224
"424",80122721,80129873,3
"425",80121936,80127828,117
"426",80121937,80121936,1
"427",80122255,80121938,119
"428",80121940,80129879,0
"429",80121940,80129516,-83
"430",80121941,80121940,3
"431",80121942,80129516,0
"432",80121943,80121942,196
"433",80122265,80122315,1
"434",80122260,80122259,301
"435",80122257,80123197,-93
"436",80122260,80122258,21
"437",80122258,80123197,3
"438",80122259,80122258,-10
"439",80122256,80129652,1
"440",80122256,80129518,9
"441",80122264,80122265,48
"442",80122261,80122264,255
"443",80122262,80122261,0
"444",80122263,80122262,-125
"445",80122544,80127944,0
"446",80122542,80123674,-6
"447",80122801,80122549,3
"448",80122801,80122550,3
"449",80122801,80122551,-29
"450",80122801,80122555,238
"451",80122801,80122554,32
"452",80122801,80122553,35
"453",80122551,80122544,-4
"454",80122549,80122542,38
"455",80122553,80122546,-15
"456",80122543,80123675,-4
"457",80122550,80122543,75
