"","Source","Target","FreeFloat"
"1",64910733,64910735,-133
"2",64910685,64910777,1
"3",64910685,64910797,52
"4",64910685,64913024,1
"5",64910685,64911921,-83
"6",64910686,64913024,-113
"7",64910727,64913025,47
"8",64910797,64911988,392
"9",64910772,64913024,3
"10",64910685,64911923,-119
"11",64910684,64910685,-11
"12",64910685,64910686,-2
"13",64910795,64911988,1
"14",64910809,64911988,73
"15",64910686,64912347,101
"16",64910686,64912025,0
"17",64910686,64911972,81
"18",64910685,64911977,16
"19",64910685,64911979,-15
"20",64910686,64911978,14
"21",64910686,64911980,-187
"22",64910772,64912637,38
"23",64910685,64910810,406
"24",64910685,64911868,182
"25",64910727,64910741,0
"26",64910777,64910781,-69
"27",64910797,64910807,126
"28",64910813,64910822,0
"29",64910694,64911924,3
"30",64910685,64910795,12
"31",64910685,64910809,63
"32",64910685,64910808,14
"33",64910685,64910823,20
"34",64910808,64910823,-11
"35",64910694,64910810,1
"36",64910793,64910806,97
"37",64910806,64910821,-4
"38",64910686,64912523,1
"39",64910685,64912523,-27
"40",64910685,64912521,12
"41",64910686,64912521,9
"42",64910686,64912354,35
"43",64910685,64912354,1
"44",64910685,64912420,403
"45",64910684,64910694,0
"46",64910684,64912751,0
"47",64910684,64912752,75
"48",64910684,64912753,0
"49",64910684,64912754,1
"50",64910684,64912755,-14
"51",64910684,64912756,64
"52",64910684,64912757,-16
"53",64910684,64912758,-49
"54",64910684,64912759,117
"55",64910684,64912760,-35
"56",64910684,64912761,10
"57",64910684,64912762,1
"58",64910684,64912722,34
"59",64910684,64912724,0
"60",64910684,64912734,-8
"61",64910684,64912723,16
"62",64910684,64912725,1
"63",64910684,64912740,-24
"64",64910684,64912735,178
"65",64910684,64912744,-8
"66",64910684,64912736,133
"67",64910684,64912742,-43
"68",64910684,64912743,31
"69",64910684,64912738,-11
"70",64910684,64912728,-73
"71",64910684,64912745,-27
"72",64910684,64912746,3
"73",64910684,64912747,17
"74",64910684,64912739,21
"75",64910684,64912741,3
"76",64910684,64912750,10
"77",64910684,64912749,-15
"78",64910684,64912748,455
"79",64910684,64912737,-18
"80",64910685,64910793,15
"81",64910685,64910806,-4
"82",64910685,64910821,-22
"83",64910685,64910792,12
"84",64910685,64910805,182
"85",64910685,64910794,1
"86",64910685,64910783,227
"87",64910685,64912418,420
"88",64910685,64911917,55
"89",64910694,64911990,63
"90",64910685,64911992,1
"91",64910823,64911868,283
"92",64910684,64912917,29
"93",64910684,64912897,0
"94",64910684,64912885,3
"95",64910684,64912869,304
"96",64910684,64912873,-2
"97",64910684,64912861,287
"98",64910684,64912889,42
"99",64910684,64912881,10
"100",64910684,64912893,-22
"101",64910684,64912909,71
"102",64910684,64912913,231
"103",64910684,64912905,1
"104",64910684,64912921,1
"105",64910684,64912933,47
"106",64910684,64912929,151
"107",64910684,64912877,-10
"108",64910751,64910752,-12
"109",64910694,64910751,3
"110",64910694,64911881,80
"111",64910694,64911856,183
"112",64910684,64910696,389
"113",64910696,64910685,59
"114",64910685,64912932,19
"115",64910685,64912912,28
"116",64910694,64911992,84
"117",64910793,64912031,-46
"118",64910792,64912031,-2
"119",64910805,64912031,-9
"120",64910806,64912031,1
"121",64910821,64912031,52
"122",64910686,64911984,28
"123",64910813,64910713,1
"124",64910797,64910713,29
"125",64910697,64909670,0
"126",64910697,64910717,5
"127",64910698,64909668,17
"128",64910686,64909669,3
"129",64910696,64910710,61
"130",64910686,64911996,-28
"131",64910686,64912003,129
"132",64910686,64912009,0
"133",64910686,64912763,197
"134",64910686,64912775,-84
"135",64910685,64912775,-11
"136",64910685,64912763,261
"137",64910686,64912766,0
"138",64910685,64912766,1005
"139",64910686,64912769,-37
"140",64910685,64912769,1
"141",64910686,64912772,15
"142",64910685,64912772,35
"143",64910686,64912777,-86
"144",64910686,64912017,5
"145",80128538,80124042,54
"146",80128535,80123438,15
"147",80128531,80122623,60
"148",80128535,80121109,158
"149",80128535,80121110,-11
"150",80128532,80119114,61
"151",80128539,80119114,17
"152",80128508,80119114,-43
"153",80128528,80128500,17
"154",80128545,80121517,37
"155",80128532,80128496,1
"156",80128539,80128496,2
"157",80128532,80128535,1
"158",80128536,80128521,209
"159",80128532,80124044,297
"160",80128542,80128538,0
"161",80128535,80129478,-64
"162",80128522,80122640,31
"163",80128540,80123680,-7
"164",80128543,80123835,-2
"165",80128547,80129497,80
"166",80128547,80128544,0
"167",80128546,80128543,17
"168",80128546,80128545,-32
"169",80128547,80128546,-42
"170",80128549,80128546,-29
"171",80128548,80129495,75
"172",80128537,80124038,188
"173",80128536,80124043,-44
"174",80128543,80129475,82
"175",80128524,80128520,6
"176",80128541,80128539,216
"177",80128538,80128519,0
"178",80128508,80128507,286
"179",80128545,80128531,75
"180",80128545,80128529,40
"181",80128544,80128537,210
"182",80128545,80128540,0
"183",80128549,80128541,1
"184",80128548,80128542,11
"185",80128547,80128537,-141
"186",80128519,80128518,43
"187",80128531,80128517,40
"188",80128521,80128522,33
"189",80128517,80128516,3
"190",80128516,80128507,-17
"191",80128517,80128508,-9
"192",80128519,80128510,-14
"193",80128522,80128513,88
"194",80128524,80128515,414
"195",80129481,80118912,28
"196",80129474,80121374,11
"197",80129486,80121374,305
"198",80129483,80128464,3
"199",80129483,80129430,0
"200",80129479,80128464,-13
"201",80129493,80128460,1
"202",80129479,80129483,2
"203",80129474,80128536,11
"204",80129495,80121947,229
"205",80129481,80121997,98
"206",80129480,80121997,17
"207",80129476,80129474,-24
"208",80129495,80123680,94
"209",80129491,80123876,-63
"210",80129479,80128466,-8
"211",80129497,80128467,-7
"212",80129497,80129494,28
"213",80129483,80124035,1
"214",80129487,80124041,45
"215",80129472,80124046,-29
"216",80129473,80124047,87
"217",80129474,80124048,-57
"218",80129475,80124049,42
"219",80129476,80127981,1
"220",80129483,80129448,0
"221",80129489,80128471,122
"222",80129490,80128471,154
"223",80129492,80129487,3
