"","Source","Target","FreeFloat"
"1",64910733,64910735,80
"2",64910685,64910777,637
"3",64910685,64910797,7
"4",64910685,64913024,59
"5",64910685,64911921,12
"6",64910686,64913024,101
"7",64910727,64913025,33
"8",64910797,64911988,183
"9",64910772,64913024,60
"10",64910685,64911923,108
"11",64910684,64910685,-4
"12",64910685,64910686,322
"13",64910795,64911988,-69
"14",64910809,64911988,56
"15",64910686,64912347,1
"16",64910686,64912025,4
"17",64910686,64911972,4
"18",64910685,64911977,38
"19",64910685,64911979,-31
"20",64910686,64911978,325
"21",64910686,64911980,2
"22",64910772,64912637,35
"23",64910685,64910810,1
"24",64910685,64911868,118
"25",64910727,64910741,84
"26",64910777,64910781,-4
"27",64910797,64910807,-1
"28",64910813,64910822,158
"29",64910694,64911924,3
"30",64910685,64910795,-32
"31",64910685,64910809,5
"32",64910685,64910808,224
"33",64910685,64910823,1
"34",64910808,64910823,0
"35",64910694,64910810,101
"36",64910793,64910806,0
"37",64910806,64910821,-11
"38",64910686,64912523,322
"39",64910685,64912523,360
"40",64910685,64912521,6
"41",64910686,64912521,-5
"42",64910686,64912354,22
"43",64910685,64912354,186
"44",64910685,64912420,35
"45",64910684,64910694,0
"46",64910684,64912751,7
"47",64910684,64912752,3
"48",64910684,64912753,-28
"49",64910684,64912754,14
"50",64910684,64912755,273
"51",64910684,64912756,-4
"52",64910684,64912757,3
"53",64910684,64912758,4
"54",64910684,64912759,3
"55",64910684,64912760,227
"56",64910684,64912761,31
"57",64910684,64912762,291
"58",64910684,64912722,-89
"59",64910684,64912724,-55
"60",64910684,64912734,122
"61",64910684,64912723,59
"62",64910684,64912725,-13
"63",64910684,64912740,77
"64",64910684,64912735,-15
"65",64910684,64912744,4
"66",64910684,64912736,196
"67",64910684,64912742,22
"68",64910684,64912743,13
"69",64910684,64912738,-20
"70",64910684,64912728,-2
"71",64910684,64912745,200
"72",64910684,64912746,57
"73",64910684,64912747,63
"74",64910684,64912739,-7
"75",64910684,64912741,6
"76",64910684,64912750,-3
"77",64910684,64912749,27
"78",64910684,64912748,-41
"79",64910684,64912737,46
"80",64910685,64910793,88
"81",64910685,64910806,58
"82",64910685,64910821,0
"83",64910685,64910792,153
"84",64910685,64910805,67
"85",64910685,64910794,87
"86",64910685,64910783,28
"87",64910685,64912418,69
"88",64910685,64911917,-42
"89",64910694,64911990,-38
"90",64910685,64911992,-19
"91",64910823,64911868,144
"92",64910684,64912917,128
"93",64910684,64912897,220
"94",64910684,64912885,-14
"95",64910684,64912869,126
"96",64910684,64912873,96
"97",64910684,64912861,3
"98",64910684,64912889,1
"99",64910684,64912881,1
"100",64910684,64912893,7
"101",64910684,64912909,45
"102",64910684,64912913,0
"103",64910684,64912905,62
"104",64910684,64912921,7
"105",64910684,64912933,3
"106",64910684,64912929,45
"107",64910684,64912877,126
"108",64910751,64910752,5
"109",64910694,64910751,0
"110",64910694,64911881,-16
"111",64910694,64911856,154
"112",64910684,64910696,1
"113",64910696,64910685,301
"114",64910685,64912932,28
"115",64910685,64912912,0
"116",64910694,64911992,-164
"117",64910793,64912031,0
"118",64910792,64912031,0
"119",64910805,64912031,-31
"120",64910806,64912031,0
"121",64910821,64912031,1
"122",64910686,64911984,162
"123",64910813,64910713,-2
"124",64910797,64910713,42
"125",64910697,64909670,154
"126",64910697,64910717,7
"127",64910698,64909668,28
"128",64910686,64909669,0
"129",64910696,64910710,41
"130",64910686,64911996,62
"131",64910686,64912003,1
"132",64910686,64912009,1
"133",64910686,64912763,4
"134",64910686,64912775,1
"135",64910685,64912775,14
"136",64910685,64912763,-2
"137",64910686,64912766,19
"138",64910685,64912766,0
"139",64910686,64912769,0
"140",64910685,64912769,118
"141",64910686,64912772,-42
"142",64910685,64912772,218
"143",64910686,64912777,-10
"144",64910686,64912017,3
"145",80128538,80124042,0
"146",80128535,80123438,-4
"147",80128531,80122623,6
"148",80128535,80121109,112
"149",80128535,80121110,0
"150",80128532,80119114,6
"151",80128539,80119114,-16
"152",80128508,80119114,-19
"153",80128528,80128500,-2
"154",80128545,80121517,-4
"155",80128532,80128496,101
"156",80128539,80128496,144
"157",80128532,80128535,67
"158",80128536,80128521,-4
"159",80128532,80124044,87
"160",80128542,80128538,-66
"161",80128535,80129478,45
"162",80128522,80122640,-43
"163",80128540,80123680,9
"164",80128543,80123835,0
"165",80128547,80129497,63
"166",80128547,80128544,0
"167",80128546,80128543,-46
"168",80128546,80128545,63
"169",80128547,80128546,1
"170",80128549,80128546,0
"171",80128548,80129495,1
"172",80128537,80124038,88
"173",80128536,80124043,2
"174",80128543,80129475,75
"175",80128524,80128520,-2
"176",80128541,80128539,0
"177",80128538,80128519,45
"178",80128508,80128507,1
"179",80128545,80128531,2
"180",80128545,80128529,24
"181",80128544,80128537,28
"182",80128545,80128540,-125
"183",80128549,80128541,35
"184",80128548,80128542,8
"185",80128547,80128537,1047
"186",80128519,80128518,84
"187",80128531,80128517,7
"188",80128521,80128522,169
"189",80128517,80128516,1
"190",80128516,80128507,-12
"191",80128517,80128508,238
"192",80128519,80128510,10
"193",80128522,80128513,0
"194",80128524,80128515,154
"195",80129481,80118912,215
"196",80129474,80121374,0
"197",80129486,80121374,7
"198",80129483,80128464,141
"199",80129483,80129430,0
"200",80129479,80128464,339
"201",80129493,80128460,461
"202",80129479,80129483,-7
"203",80129474,80128536,85
"204",80129495,80121947,10
"205",80129481,80121997,3
"206",80129480,80121997,-91
"207",80129476,80129474,1
"208",80129495,80123680,-60
"209",80129491,80123876,78
"210",80129479,80128466,44
"211",80129497,80128467,29
"212",80129497,80129494,33
"213",80129483,80124035,-10
"214",80129487,80124041,2
"215",80129472,80124046,1
"216",80129473,80124047,3
"217",80129474,80124048,193
"218",80129475,80124049,-25
"219",80129476,80127981,75
"220",80129483,80129448,-4
"221",80129489,80128471,175
"222",80129490,80128471,1
"223",80129492,80129487,3
"224",80129476,80129486,74
"225",80129473,80129472,-91
"226",80129486,80129475,69
"227",80129481,80128471,247
"228",80129487,80129478,3
"229",80129495,80129492,185
"230",80129496,80129493,121
"231",80129497,80129496,203
"232",80129454,80129447,-9
"233",80129447,80129438,319
"234",80129454,80129445,19
"235",65805322,65805323,0
"236",65805323,65805321,3
"237",65805336,65805339,28
"238",65805339,65805333,7
"239",65805335,65805338,-6
"240",65805338,65805332,0
"241",65805347,65805349,98
"242",65805349,65805345,118
"243",65805348,65805350,-6
"244",65805350,65805346,65
"245",80129509,80121996,0
"246",80129509,80124045,-2
"247",80129509,80119118,-3
"248",80129507,80121318,37
"249",80129507,80121404,-32
"250",80129508,80121395,30
"251",80129507,80121395,0
"252",80129508,80121398,-39
"253",80129507,80121398,0
"254",80129508,80121401,7
"255",80129507,80121401,-53
"256",80129508,80121408,98
"257",80129508,80121406,3
"258",80129507,80121406,48
"259",80129507,80121408,2
"260",80129507,80121417,3
"261",80129507,80121425,5
"262",80129507,80121431,24
"263",80129507,80122043,75
"264",80129507,80122282,7
"265",80129507,80122345,1
"266",80129507,80122346,7
"267",80129508,80122531,12
"268",80129508,80122525,1
"269",80129509,80122475,-119
"270",80129509,80122725,0
"271",80129509,80123295,32
"272",80129509,80123296,0
"273",80129509,80123297,66
"274",80129509,80123298,55
"275",80129509,80123299,1
"276",80129509,80123300,-46
"277",80129509,80123301,1
"278",80129509,80123310,7
"279",80129509,80123311,-50
"280",80129509,80123312,-44
"281",80129509,80123321,177
"282",80129509,80123322,12
"283",80129509,80123323,57
"284",80129509,80123324,14
"285",80129509,80123325,12
"286",80129509,80123328,17
"287",80129509,80123294,0
"288",80129509,80123331,1
"289",80129508,80122798,-10
"290",80129508,80128469,21
"291",80129508,80122803,25
"292",80129508,80128088,-138
"293",80129507,80123499,-22
"294",80129508,80123615,-105
"295",80129508,80126333,64
"296",80129508,80126332,47
"297",80129508,80126335,3
"298",80129508,80126329,147
"299",80129508,80126330,52
"300",80129508,80126334,44
"301",80129509,80127878,-10
"302",80129509,80123721,21
"303",80129509,80123710,17
"304",80129509,80123709,108
"305",80129509,80123708,4
"306",80129509,80123717,0
"307",80129509,80123719,35
"308",80129509,80123711,-4
"309",80129509,80123712,-18
"310",80129509,80123713,-113
"311",80129509,80127877,8
"312",80129509,80127880,41
"313",80129509,80127881,27
"314",80129509,80127882,-56
"315",80129509,80127883,19
"316",80129509,80123720,66
"317",80129509,80123715,-32
"318",80129509,80123716,24
"319",80129509,80123722,-84
"320",80129509,80123714,42
"321",80129509,80123723,143
"322",80129509,80123718,39
"323",80129509,80127884,580
"324",80129509,80127886,0
"325",80129509,80123724,1
"326",80129509,80127885,98
"327",80129509,80127887,199
"328",80129509,80127888,16
"329",80129509,80127889,75
"330",80129509,80127890,6
"331",80129509,80127891,0
"332",80129509,80127892,21
"333",80129509,80127893,188
"334",80129509,80127894,-20
"335",80129509,80127895,48
"336",80129509,80127896,168
"337",80129509,80127897,153
"338",80129509,80127898,122
"339",80129509,80127899,-16
"340",80129509,80123890,8
"341",80129508,80123832,-48
"342",80129508,80123833,-29
"343",80129507,80123833,0
"344",80129507,80128049,56
"345",80129508,80128049,28
"346",80129508,80123834,3
"347",80129507,80123834,36
"348",80129508,80123876,0
"349",80129508,80123877,0
"350",80129508,80129491,24
"351",80129508,80129489,245
"352",80129508,80129490,336
"353",80129507,80128189,171
"354",80129508,80126182,-3
"355",80129508,80129488,10
"356",80129507,80127442,33
"357",80129507,80127444,1
"358",80129508,80127443,0
"359",80129508,80127445,-14
"360",80129507,80128468,10
"361",80129507,80128150,6
"362",80129508,80129507,1
"363",80129509,80129508,83
"364",80129508,80128547,1
"365",80129507,80129486,59
