"","Source","Target","FreeFloat"
"1",64910733,64910735,128
"2",64910685,64910777,224
"3",64910685,64910797,1
"4",64910685,64913024,-2
"5",64910685,64911921,-139
"6",64910686,64913024,214
"7",64910727,64913025,6
"8",64910797,64911988,0
"9",64910772,64913024,35
"10",64910685,64911923,19
"11",64910684,64910685,115
"12",64910685,64910686,3
"13",64910795,64911988,0
"14",64910809,64911988,0
"15",64910686,64912347,24
"16",64910686,64912025,91
"17",64910686,64911972,0
"18",64910685,64911977,112
"19",64910685,64911979,-30
"20",64910686,64911978,-81
"21",64910686,64911980,1
"22",64910772,64912637,0
"23",64910685,64910810,-7
"24",64910685,64911868,128
"25",64910727,64910741,0
"26",64910777,64910781,76
"27",64910797,64910807,0
"28",64910813,64910822,208
"29",64910694,64911924,0
"30",64910685,64910795,-101
"31",64910685,64910809,225
"32",64910685,64910808,-1
"33",64910685,64910823,5
"34",64910808,64910823,299
"35",64910694,64910810,6
"36",64910793,64910806,-8
"37",64910806,64910821,1
"38",64910686,64912523,-32
"39",64910685,64912523,21
"40",64910685,64912521,-62
"41",64910686,64912521,4
"42",64910686,64912354,-29
"43",64910685,64912354,16
"44",64910685,64912420,169
"45",64910684,64910694,55
"46",64910684,64912751,-126
"47",64910684,64912752,-9
"48",64910684,64912753,1
"49",64910684,64912754,96
"50",64910684,64912755,35
"51",64910684,64912756,41
"52",64910684,64912757,18
"53",64910684,64912758,5
"54",64910684,64912759,3
"55",64910684,64912760,262
"56",64910684,64912761,-132
"57",64910684,64912762,-18
"58",64910684,64912722,375
"59",64910684,64912724,0
"60",64910684,64912734,-4
"61",64910684,64912723,53
"62",64910684,64912725,0
"63",64910684,64912740,41
"64",64910684,64912735,3
"65",64910684,64912744,189
"66",64910684,64912736,55
"67",64910684,64912742,-11
"68",64910684,64912743,86
"69",64910684,64912738,15
"70",64910684,64912728,2
"71",64910684,64912745,1
"72",64910684,64912746,44
"73",64910684,64912747,3
"74",64910684,64912739,7
"75",64910684,64912741,225
"76",64910684,64912750,213
"77",64910684,64912749,62
"78",64910684,64912748,-55
"79",64910684,64912737,-168
"80",64910685,64910793,3
"81",64910685,64910806,0
"82",64910685,64910821,1
"83",64910685,64910792,14
"84",64910685,64910805,154
"85",64910685,64910794,234
"86",64910685,64910783,290
"87",64910685,64912418,1
"88",64910685,64911917,3
"89",64910694,64911990,17
"90",64910685,64911992,63
"91",64910823,64911868,119
"92",64910684,64912917,24
"93",64910684,64912897,28
"94",64910684,64912885,10
"95",64910684,64912869,-11
"96",64910684,64912873,58
"97",64910684,64912861,8
"98",64910684,64912889,5
"99",64910684,64912881,76
"100",64910684,64912893,3
"101",64910684,64912909,-219
"102",64910684,64912913,355
"103",64910684,64912905,45
"104",64910684,64912921,49
"105",64910684,64912933,-4
"106",64910684,64912929,-5
"107",64910684,64912877,28
"108",64910751,64910752,143
"109",64910694,64910751,90
"110",64910694,64911881,0
"111",64910694,64911856,3
"112",64910684,64910696,1
"113",64910696,64910685,54
"114",64910685,64912932,192
"115",64910685,64912912,83
"116",64910694,64911992,0
"117",64910793,64912031,32
"118",64910792,64912031,109
"119",64910805,64912031,5
"120",64910806,64912031,214
"121",64910821,64912031,2
"122",64910686,64911984,-27
"123",64910813,64910713,46
"124",64910797,64910713,211
"125",64910697,64909670,284
"126",64910697,64910717,0
"127",64910698,64909668,-8
"128",64910686,64909669,3
"129",64910696,64910710,0
"130",64910686,64911996,-35
"131",64910686,64912003,4
"132",64910686,64912009,-67
"133",64910686,64912763,-8
"134",64910686,64912775,-17
"135",64910685,64912775,-91
"136",64910685,64912763,85
"137",64910686,64912766,6
"138",64910685,64912766,-14
"139",64910686,64912769,116
"140",64910685,64912769,1
"141",64910686,64912772,7
"142",64910685,64912772,-133
"143",64910686,64912777,578
"144",64910686,64912017,314
"145",80128538,80124042,51
"146",80128535,80123438,0
"147",80128531,80122623,108
"148",80128535,80121109,10
"149",80128535,80121110,0
"150",80128532,80119114,45
"151",80128539,80119114,-57
"152",80128508,80119114,14
"153",80128528,80128500,0
"154",80128545,80121517,50
"155",80128532,80128496,-161
"156",80128539,80128496,-3
"157",80128532,80128535,0
