"","Source","Target","FreeFloat"
"1",64910733,64910735,-2
"2",64910685,64910777,3
"3",64910685,64910797,-11
"4",64910685,64913024,80
"5",64910685,64911921,27
"6",64910686,64913024,34
"7",64910727,64913025,-73
"8",64910797,64911988,38
"9",64910772,64913024,-11
"10",64910685,64911923,10
"11",64910684,64910685,378
"12",64910685,64910686,126
"13",64910795,64911988,35
"14",64910809,64911988,137
"15",64910686,64912347,29
"16",64910686,64912025,5
"17",64910686,64911972,93
"18",64910685,64911977,3
"19",64910685,64911979,-7
"20",64910686,64911978,-7
"21",64910686,64911980,206
"22",64910772,64912637,218
"23",64910685,64910810,337
"24",64910685,64911868,90
"25",64910727,64910741,248
"26",64910777,64910781,32
"27",64910797,64910807,-104
"28",64910813,64910822,0
"29",64910694,64911924,63
"30",64910685,64910795,3
"31",64910685,64910809,-24
"32",64910685,64910808,74
"33",64910685,64910823,1
"34",64910808,64910823,19
"35",64910694,64910810,31
"36",64910793,64910806,7
"37",64910806,64910821,1
"38",64910686,64912523,-91
"39",64910685,64912523,-11
"40",64910685,64912521,84
"41",64910686,64912521,-32
"42",64910686,64912354,44
"43",64910685,64912354,-4
"44",64910685,64912420,0
"45",64910684,64910694,314
"46",64910684,64912751,-50
"47",64910684,64912752,35
"48",64910684,64912753,5
"49",64910684,64912754,56
"50",64910684,64912755,0
"51",64910684,64912756,25
"52",64910684,64912757,24
"53",64910684,64912758,0
"54",64910684,64912759,126
"55",64910684,64912760,116
"56",64910684,64912761,1
"57",64910684,64912762,222
"58",64910684,64912722,24
"59",64910684,64912724,63
"60",64910684,64912734,-18
"61",64910684,64912723,12
"62",64910684,64912725,0
"63",64910684,64912740,-3
"64",64910684,64912735,-17
"65",64910684,64912744,0
"66",64910684,64912736,0
"67",64910684,64912742,294
"68",64910684,64912743,238
"69",64910684,64912738,-28
"70",64910684,64912728,42
"71",64910684,64912745,25
"72",64910684,64912746,1047
"73",64910684,64912747,-21
"74",64910684,64912739,0
"75",64910684,64912741,1
"76",64910684,64912750,-1
"77",64910684,64912749,31
"78",64910684,64912748,0
"79",64910684,64912737,1
"80",64910685,64910793,35
"81",64910685,64910806,3
"82",64910685,64910821,1
"83",64910685,64910792,68
"84",64910685,64910805,24
"85",64910685,64910794,80
"86",64910685,64910783,308
"87",64910685,64912418,84
"88",64910685,64911917,68
"89",64910694,64911990,95
"90",64910685,64911992,193
"91",64910823,64911868,1
"92",64910684,64912917,-22
"93",64910684,64912897,25
"94",64910684,64912885,-105
"95",64910684,64912869,9
"96",64910684,64912873,7
"97",64910684,64912861,-111
"98",64910684,64912889,21
"99",64910684,64912881,67
"100",64910684,64912893,7
"101",64910684,64912909,1
"102",64910684,64912913,28
"103",64910684,64912905,91
"104",64910684,64912921,161
"105",64910684,64912933,28
"106",64910684,64912929,-54
"107",64910684,64912877,253
"108",64910751,64910752,1
"109",64910694,64910751,0
"110",64910694,64911881,1361
"111",64910694,64911856,17
"112",64910684,64910696,-56
"113",64910696,64910685,-14
"114",64910685,64912932,7
"115",64910685,64912912,28
"116",64910694,64911992,-7
"117",64910793,64912031,84
"118",64910792,64912031,7
"119",64910805,64912031,17
"120",64910806,64912031,5
"121",64910821,64912031,1
"122",64910686,64911984,0
"123",64910813,64910713,0
"124",64910797,64910713,-2
"125",64910697,64909670,-7
"126",64910697,64910717,21
"127",64910698,64909668,-111
"128",64910686,64909669,11
"129",64910696,64910710,3
"130",64910686,64911996,104
"131",64910686,64912003,-23
"132",64910686,64912009,-25
"133",64910686,64912763,1
"134",64910686,64912775,278
"135",64910685,64912775,19
"136",64910685,64912763,-31
"137",64910686,64912766,68
"138",64910685,64912766,407
"139",64910686,64912769,0
"140",64910685,64912769,22
"141",64910686,64912772,29
"142",64910685,64912772,63
"143",64910686,64912777,11
"144",64910686,64912017,36
"145",80128538,80124042,80
"146",80128535,80123438,-2
"147",80128531,80122623,-1
"148",80128535,80121109,14
"149",80128535,80121110,0
"150",80128532,80119114,-91
"151",80128539,80119114,580
"152",80128508,80119114,1
"153",80128528,80128500,1
"154",80128545,80121517,31
"155",80128532,80128496,17
"156",80128539,80128496,91
"157",80128532,80128535,38
"158",80128536,80128521,63
"159",80128532,80124044,4
"160",80128542,80128538,41
"161",80128535,80129478,0
"162",80128522,80122640,32
"163",80128540,80123680,221
"164",80128543,80123835,164
"165",80128547,80129497,0
"166",80128547,80128544,227
"167",80128546,80128543,122
"168",80128546,80128545,-4
"169",80128547,80128546,71
"170",80128549,80128546,-11
"171",80128548,80129495,-2
"172",80128537,80124038,-74
"173",80128536,80124043,-17
"174",80128543,80129475,-6
"175",80128524,80128520,143
"176",80128541,80128539,-13
"177",80128538,80128519,5
"178",80128508,80128507,0
"179",80128545,80128531,-3
"180",80128545,80128529,0
"181",80128544,80128537,1
"182",80128545,80128540,31
"183",80128549,80128541,3
"184",80128548,80128542,31
"185",80128547,80128537,-46
"186",80128519,80128518,53
"187",80128531,80128517,51
"188",80128521,80128522,-135
"189",80128517,80128516,-25
"190",80128516,80128507,3
"191",80128517,80128508,0
"192",80128519,80128510,-24
"193",80128522,80128513,101
"194",80128524,80128515,32
"195",80129481,80118912,3
"196",80129474,80121374,14
"197",80129486,80121374,93
"198",80129483,80128464,-11
"199",80129483,80129430,-97
"200",80129479,80128464,7
"201",80129493,80128460,34
"202",80129479,80129483,29
"203",80129474,80128536,224
"204",80129495,80121947,352
"205",80129481,80121997,3
"206",80129480,80121997,28
"207",80129476,80129474,-7
"208",80129495,80123680,77
"209",80129491,80123876,1
"210",80129479,80128466,0
"211",80129497,80128467,-17
"212",80129497,80129494,130
"213",80129483,80124035,467
"214",80129487,80124041,329
"215",80129472,80124046,105
"216",80129473,80124047,28
"217",80129474,80124048,-21
"218",80129475,80124049,39
"219",80129476,80127981,1
"220",80129483,80129448,-32
"221",80129489,80128471,14
"222",80129490,80128471,3
"223",80129492,80129487,-20
"224",80129476,80129486,98
"225",80129473,80129472,18
"226",80129486,80129475,-72
"227",80129481,80128471,-20
"228",80129487,80129478,-25
"229",80129495,80129492,-8
"230",80129496,80129493,24
"231",80129497,80129496,39
"232",80129454,80129447,117
"233",80129447,80129438,3
