"","Source","Target","FreeFloat"
"1",64910733,64910735,97
"2",64910685,64910777,240
"3",64910685,64910797,42
"4",64910685,64913024,1
"5",64910685,64911921,67
"6",64910686,64913024,147
"7",64910727,64913025,277
"8",64910797,64911988,-13
"9",64910772,64913024,1
"10",64910685,64911923,238
"11",64910684,64910685,-102
"12",64910685,64910686,0
"13",64910795,64911988,35
"14",64910809,64911988,24
"15",64910686,64912347,1
"16",64910686,64912025,29
"17",64910686,64911972,105
"18",64910685,64911977,-83
"19",64910685,64911979,-14
"20",64910686,64911978,-139
"21",64910686,64911980,125
"22",64910772,64912637,7
"23",64910685,64910810,-6
"24",64910685,64911868,17
"25",64910727,64910741,56
"26",64910777,64910781,42
"27",64910797,64910807,-56
"28",64910813,64910822,-4
"29",64910694,64911924,7
"30",64910685,64910795,57
"31",64910685,64910809,1
"32",64910685,64910808,1
"33",64910685,64910823,67
"34",64910808,64910823,-8
"35",64910694,64910810,0
"36",64910793,64910806,25
"37",64910806,64910821,21
"38",64910686,64912523,101
"39",64910685,64912523,84
"40",64910685,64912521,81
"41",64910686,64912521,1
"42",64910686,64912354,63
"43",64910685,64912354,-30
"44",64910685,64912420,0
"45",64910684,64910694,1
"46",64910684,64912751,8
"47",64910684,64912752,105
"48",64910684,64912753,35
"49",64910684,64912754,28
"50",64910684,64912755,429
"51",64910684,64912756,229
"52",64910684,64912757,340
"53",64910684,64912758,3
"54",64910684,64912759,0
"55",64910684,64912760,1
"56",64910684,64912761,-29
"57",64910684,64912762,301
"58",64910684,64912722,17
"59",64910684,64912724,490
"60",64910684,64912734,-9
"61",64910684,64912723,41
"62",64910684,64912725,27
"63",64910684,64912740,45
"64",64910684,64912735,55
"65",64910684,64912744,58
"66",64910684,64912736,74
"67",64910684,64912742,-22
"68",64910684,64912743,3
"69",64910684,64912738,0
"70",64910684,64912728,75
"71",64910684,64912745,84
"72",64910684,64912746,3
"73",64910684,64912747,91
"74",64910684,64912739,-7
"75",64910684,64912741,1
"76",64910684,64912750,-2
"77",64910684,64912749,-179
"78",64910684,64912748,30
"79",64910684,64912737,1
"80",64910685,64910793,122
"81",64910685,64910806,-4
"82",64910685,64910821,231
"83",64910685,64910792,21
"84",64910685,64910805,0
"85",64910685,64910794,57
"86",64910685,64910783,-105
"87",64910685,64912418,-9
"88",64910685,64911917,1
"89",64910694,64911990,3
"90",64910685,64911992,66
"91",64910823,64911868,3
"92",64910684,64912917,55
"93",64910684,64912897,2
"94",64910684,64912885,497
"95",64910684,64912869,224
"96",64910684,64912873,105
"97",64910684,64912861,218
"98",64910684,64912889,-7
"99",64910684,64912881,-49
"100",64910684,64912893,35
"101",64910684,64912909,-49
"102",64910684,64912913,1
"103",64910684,64912905,52
"104",64910684,64912921,29
"105",64910684,64912933,4
"106",64910684,64912929,1
"107",64910684,64912877,-11
"108",64910751,64910752,0
"109",64910694,64910751,-186
"110",64910694,64911881,57
"111",64910694,64911856,65
"112",64910684,64910696,3
"113",64910696,64910685,-9
"114",64910685,64912932,109
"115",64910685,64912912,4
"116",64910694,64911992,35
"117",64910793,64912031,-4
"118",64910792,64912031,0
"119",64910805,64912031,-24
"120",64910806,64912031,165
"121",64910821,64912031,-11
"122",64910686,64911984,1
"123",64910813,64910713,-39
"124",64910797,64910713,-27
"125",64910697,64909670,33
"126",64910697,64910717,-39
"127",64910698,64909668,-81
"128",64910686,64909669,86
"129",64910696,64910710,1027
"130",64910686,64911996,2
"131",64910686,64912003,197
"132",64910686,64912009,66
"133",64910686,64912763,0
"134",64910686,64912775,1
"135",64910685,64912775,77
"136",64910685,64912763,-91
"137",64910686,64912766,28
"138",64910685,64912766,0
"139",64910686,64912769,-7
"140",64910685,64912769,1
"141",64910686,64912772,-4
"142",64910685,64912772,8
"143",64910686,64912777,20
"144",64910686,64912017,1
"145",80128538,80124042,28
"146",80128535,80123438,3
"147",80128531,80122623,-9
"148",80128535,80121109,1
"149",80128535,80121110,0
"150",80128532,80119114,-2
"151",80128539,80119114,-5
"152",80128508,80119114,35
"153",80128528,80128500,3
"154",80128545,80121517,-7
"155",80128532,80128496,11
"156",80128539,80128496,24
"157",80128532,80128535,162
"158",80128536,80128521,15
"159",80128532,80124044,1
"160",80128542,80128538,130
"161",80128535,80129478,-91
"162",80128522,80122640,3
"163",80128540,80123680,21
"164",80128543,80123835,1
"165",80128547,80129497,33
"166",80128547,80128544,-14
"167",80128546,80128543,187
"168",80128546,80128545,1
"169",80128547,80128546,1
"170",80128549,80128546,53
"171",80128548,80129495,57
"172",80128537,80124038,-7
"173",80128536,80124043,21
"174",80128543,80129475,444
"175",80128524,80128520,0
"176",80128541,80128539,1
"177",80128538,80128519,-23
"178",80128508,80128507,255
"179",80128545,80128531,1
"180",80128545,80128529,1
"181",80128544,80128537,357
"182",80128545,80128540,-4
"183",80128549,80128541,287
"184",80128548,80128542,-139
"185",80128547,80128537,0
"186",80128519,80128518,1
"187",80128531,80128517,49
"188",80128521,80128522,58
"189",80128517,80128516,71
"190",80128516,80128507,32
"191",80128517,80128508,186
"192",80128519,80128510,63
"193",80128522,80128513,271
"194",80128524,80128515,75
"195",80129481,80118912,55
"196",80129474,80121374,0
"197",80129486,80121374,-11
"198",80129483,80128464,4
"199",80129483,80129430,245
"200",80129479,80128464,119
"201",80129493,80128460,14
"202",80129479,80129483,1
"203",80129474,80128536,1
"204",80129495,80121947,129
"205",80129481,80121997,0
"206",80129480,80121997,-67
"207",80129476,80129474,4
"208",80129495,80123680,116
"209",80129491,80123876,24
"210",80129479,80128466,17
"211",80129497,80128467,101
"212",80129497,80129494,1
"213",80129483,80124035,3
"214",80129487,80124041,-10
"215",80129472,80124046,1
"216",80129473,80124047,18
"217",80129474,80124048,0
"218",80129475,80124049,0
"219",80129476,80127981,52
"220",80129483,80129448,267
"221",80129489,80128471,55
"222",80129490,80128471,82
"223",80129492,80129487,52
"224",80129476,80129486,24
"225",80129473,80129472,3
"226",80129486,80129475,-11
"227",80129481,80128471,1
"228",80129487,80129478,3
"229",80129495,80129492,203
"230",80129496,80129493,117
"231",80129497,80129496,13
"232",80129454,80129447,83
"233",80129447,80129438,221
"234",80129454,80129445,146
"235",65805322,65805323,434
"236",65805323,65805321,28
"237",65805336,65805339,5
"238",65805339,65805333,1
"239",65805335,65805338,-24
"240",65805338,65805332,0
"241",65805347,65805349,1
"242",65805349,65805345,25
"243",65805348,65805350,169
"244",65805350,65805346,77
"245",80129509,80121996,119
"246",80129509,80124045,61
"247",80129509,80119118,122
"248",80129507,80121318,3
"249",80129507,80121404,0
"250",80129508,80121395,122
"251",80129507,80121395,-3
"252",80129508,80121398,168
"253",80129507,80121398,212
