"","Source","Target","FreeFloat"
"1",64910733,64910735,-25
"2",64910685,64910777,126
"3",64910685,64910797,-3
"4",64910685,64913024,8
"5",64910685,64911921,1
"6",64910686,64913024,-212
"7",64910727,64913025,45
"8",64910797,64911988,5
"9",64910772,64913024,1
"10",64910685,64911923,162
"11",64910684,64910685,239
"12",64910685,64910686,239
"13",64910795,64911988,-4
"14",64910809,64911988,-32
"15",64910686,64912347,85
"16",64910686,64912025,364
"17",64910686,64911972,6
"18",64910685,64911977,58
"19",64910685,64911979,0
"20",64910686,64911978,17
"21",64910686,64911980,1
"22",64910772,64912637,80
"23",64910685,64910810,122
"24",64910685,64911868,73
"25",64910727,64910741,1
"26",64910777,64910781,28
"27",64910797,64910807,40
"28",64910813,64910822,2
"29",64910694,64911924,0
"30",64910685,64910795,126
"31",64910685,64910809,0
"32",64910685,64910808,467
"33",64910685,64910823,166
"34",64910808,64910823,-88
"35",64910694,64910810,18
"36",64910793,64910806,-23
"37",64910806,64910821,287
"38",64910686,64912523,0
"39",64910685,64912523,369
"40",64910685,64912521,-2
"41",64910686,64912521,71
"42",64910686,64912354,11
"43",64910685,64912354,-28
"44",64910685,64912420,3
"45",64910684,64910694,0
"46",64910684,64912751,-57
"47",64910684,64912752,568
"48",64910684,64912753,56
"49",64910684,64912754,42
"50",64910684,64912755,184
"51",64910684,64912756,85
"52",64910684,64912757,7
"53",64910684,64912758,0
"54",64910684,64912759,-41
"55",64910684,64912760,12
"56",64910684,64912761,-8
"57",64910684,64912762,-1
"58",64910684,64912722,75
"59",64910684,64912724,47
"60",64910684,64912734,-55
"61",64910684,64912723,1
"62",64910684,64912725,175
"63",64910684,64912740,1
"64",64910684,64912735,4
"65",64910684,64912744,-22
"66",64910684,64912736,143
"67",64910684,64912742,1
"68",64910684,64912743,-10
"69",64910684,64912738,-31
"70",64910684,64912728,3
"71",64910684,64912745,44
"72",64910684,64912746,102
"73",64910684,64912747,1
"74",64910684,64912739,-4
"75",64910684,64912741,3
"76",64910684,64912750,1
"77",64910684,64912749,1
"78",64910684,64912748,0
"79",64910684,64912737,269
"80",64910685,64910793,-63
"81",64910685,64910806,0
"82",64910685,64910821,108
"83",64910685,64910792,10
"84",64910685,64910805,-4
"85",64910685,64910794,-1
"86",64910685,64910783,225
"87",64910685,64912418,80
"88",64910685,64911917,-31
"89",64910694,64911990,34
"90",64910685,64911992,154
"91",64910823,64911868,0
"92",64910684,64912917,-4
"93",64910684,64912897,30
"94",64910684,64912885,7
"95",64910684,64912869,0
"96",64910684,64912873,56
"97",64910684,64912861,0
"98",64910684,64912889,381
"99",64910684,64912881,416
"100",64910684,64912893,189
"101",64910684,64912909,17
"102",64910684,64912913,120
"103",64910684,64912905,3
"104",64910684,64912921,-336
"105",64910684,64912933,508
"106",64910684,64912929,-4
"107",64910684,64912877,-18
"108",64910751,64910752,-126
"109",64910694,64910751,-132
"110",64910694,64911881,-42
"111",64910694,64911856,224
"112",64910684,64910696,-91
"113",64910696,64910685,88
"114",64910685,64912932,-6
"115",64910685,64912912,8
"116",64910694,64911992,-23
"117",64910793,64912031,-114
"118",64910792,64912031,1
"119",64910805,64912031,3
"120",64910806,64912031,4
"121",64910821,64912031,0
"122",64910686,64911984,-14
"123",64910813,64910713,3
"124",64910797,64910713,78
"125",64910697,64909670,0
"126",64910697,64910717,269
"127",64910698,64909668,130
"128",64910686,64909669,115
"129",64910696,64910710,112
"130",64910686,64911996,182
"131",64910686,64912003,7
"132",64910686,64912009,3
"133",64910686,64912763,30
"134",64910686,64912775,73
"135",64910685,64912775,2
"136",64910685,64912763,18
"137",64910686,64912766,-45
"138",64910685,64912766,33
"139",64910686,64912769,3
"140",64910685,64912769,3
"141",64910686,64912772,2
"142",64910685,64912772,1
"143",64910686,64912777,63
"144",64910686,64912017,3
"145",80128538,80124042,11
"146",80128535,80123438,255
"147",80128531,80122623,-67
"148",80128535,80121109,13
"149",80128535,80121110,-91
"150",80128532,80119114,-1035
"151",80128539,80119114,12
"152",80128508,80119114,236
"153",80128528,80128500,0
"154",80128545,80121517,66
"155",80128532,80128496,367
"156",80128539,80128496,-7
"157",80128532,80128535,46
"158",80128536,80128521,47
"159",80128532,80124044,4
"160",80128542,80128538,109
"161",80128535,80129478,75
"162",80128522,80122640,203
"163",80128540,80123680,3
"164",80128543,80123835,-1292
"165",80128547,80129497,-11
"166",80128547,80128544,-9
"167",80128546,80128543,14
"168",80128546,80128545,26
"169",80128547,80128546,55
"170",80128549,80128546,10
"171",80128548,80129495,3
"172",80128537,80124038,-9
"173",80128536,80124043,95
"174",80128543,80129475,129
"175",80128524,80128520,1
"176",80128541,80128539,84
"177",80128538,80128519,47
"178",80128508,80128507,182
"179",80128545,80128531,190
"180",80128545,80128529,26
"181",80128544,80128537,19
"182",80128545,80128540,161
"183",80128549,80128541,0
"184",80128548,80128542,17
"185",80128547,80128537,-29
"186",80128519,80128518,1
"187",80128531,80128517,-1
"188",80128521,80128522,3
"189",80128517,80128516,-4
"190",80128516,80128507,26
"191",80128517,80128508,-50
"192",80128519,80128510,3
"193",80128522,80128513,-24
"194",80128524,80128515,178
"195",80129481,80118912,55
"196",80129474,80121374,103
"197",80129486,80121374,0
"198",80129483,80128464,-10
"199",80129483,80129430,24
"200",80129479,80128464,-4
"201",80129493,80128460,59
"202",80129479,80129483,1
"203",80129474,80128536,63
"204",80129495,80121947,54
"205",80129481,80121997,0
"206",80129480,80121997,0
"207",80129476,80129474,462
"208",80129495,80123680,36
"209",80129491,80123876,0
"210",80129479,80128466,49
"211",80129497,80128467,49
"212",80129497,80129494,20
"213",80129483,80124035,80
"214",80129487,80124041,29
"215",80129472,80124046,8
"216",80129473,80124047,-21
"217",80129474,80124048,35
"218",80129475,80124049,10
"219",80129476,80127981,3
"220",80129483,80129448,13
"221",80129489,80128471,7
"222",80129490,80128471,87
"223",80129492,80129487,-2
"224",80129476,80129486,3
"225",80129473,80129472,17
"226",80129486,80129475,1
"227",80129481,80128471,-11
"228",80129487,80129478,-2
"229",80129495,80129492,172
