"","Source","Target","FreeFloat"
"1",64910733,64910735,210
"2",64910685,64910777,206
"3",64910685,64910797,233
"4",64910685,64913024,45
"5",64910685,64911921,4
"6",64910686,64913024,75
"7",64910727,64913025,1
"8",64910797,64911988,182
"9",64910772,64913024,-4
"10",64910685,64911923,-221
"11",64910684,64910685,0
"12",64910685,64910686,2
"13",64910795,64911988,-4
"14",64910809,64911988,1
"15",64910686,64912347,241
"16",64910686,64912025,109
"17",64910686,64911972,115
"18",64910685,64911977,-35
"19",64910685,64911979,41
"20",64910686,64911978,3
"21",64910686,64911980,119
"22",64910772,64912637,17
"23",64910685,64910810,105
"24",64910685,64911868,128
"25",64910727,64910741,50
"26",64910777,64910781,50
"27",64910797,64910807,135
"28",64910813,64910822,474
"29",64910694,64911924,17
"30",64910685,64910795,30
"31",64910685,64910809,46
"32",64910685,64910808,1
"33",64910685,64910823,-185
"34",64910808,64910823,4
"35",64910694,64910810,14
"36",64910793,64910806,-9
"37",64910806,64910821,60
"38",64910686,64912523,45
"39",64910685,64912523,78
"40",64910685,64912521,-9
"41",64910686,64912521,14
"42",64910686,64912354,0
"43",64910685,64912354,3
"44",64910685,64912420,3
"45",64910684,64910694,-45
"46",64910684,64912751,-10
"47",64910684,64912752,154
"48",64910684,64912753,28
"49",64910684,64912754,33
"50",64910684,64912755,50
"51",64910684,64912756,1
"52",64910684,64912757,6
"53",64910684,64912758,17
"54",64910684,64912759,1
"55",64910684,64912760,67
"56",64910684,64912761,-6
"57",64910684,64912762,118
"58",64910684,64912722,169
"59",64910684,64912724,48
"60",64910684,64912734,192
"61",64910684,64912723,1
"62",64910684,64912725,3
"63",64910684,64912740,2
"64",64910684,64912735,3
"65",64910684,64912744,1
"66",64910684,64912736,3
"67",64910684,64912742,91
"68",64910684,64912743,-4
"69",64910684,64912738,29
"70",64910684,64912728,-25
"71",64910684,64912745,-18
"72",64910684,64912746,245
"73",64910684,64912747,1
"74",64910684,64912739,-4
"75",64910684,64912741,-4
"76",64910684,64912750,59
"77",64910684,64912749,218
"78",64910684,64912748,61
"79",64910684,64912737,35
"80",64910685,64910793,33
"81",64910685,64910806,-15
"82",64910685,64910821,0
"83",64910685,64910792,-14
"84",64910685,64910805,-53
"85",64910685,64910794,1
"86",64910685,64910783,35
"87",64910685,64912418,20
"88",64910685,64911917,8
"89",64910694,64911990,-4
"90",64910685,64911992,5
"91",64910823,64911868,128
"92",64910684,64912917,-4
"93",64910684,64912897,39
"94",64910684,64912885,1
"95",64910684,64912869,29
"96",64910684,64912873,0
"97",64910684,64912861,-9
"98",64910684,64912889,-11
"99",64910684,64912881,-32
"100",64910684,64912893,1
"101",64910684,64912909,483
"102",64910684,64912913,3
"103",64910684,64912905,215
"104",64910684,64912921,-139
"105",64910684,64912933,80
"106",64910684,64912929,219
"107",64910684,64912877,42
"108",64910751,64910752,25
"109",64910694,64910751,-11
"110",64910694,64911881,-2
"111",64910694,64911856,-87
"112",64910684,64910696,-126
"113",64910696,64910685,29
"114",64910685,64912932,73
"115",64910685,64912912,10
"116",64910694,64911992,-5
"117",64910793,64912031,1
"118",64910792,64912031,116
"119",64910805,64912031,219
"120",64910806,64912031,154
"121",64910821,64912031,142
"122",64910686,64911984,61
"123",64910813,64910713,-29
"124",64910797,64910713,103
"125",64910697,64909670,45
"126",64910697,64910717,-24
"127",64910698,64909668,14
