"","Source","Target","FreeFloat"
"1",64910733,64910735,204
"2",64910685,64910777,17
"3",64910685,64910797,0
"4",64910685,64913024,67
"5",64910685,64911921,3
"6",64910686,64913024,56
"7",64910727,64913025,21
"8",64910797,64911988,126
"9",64910772,64913024,28
"10",64910685,64911923,9
"11",64910684,64910685,203
"12",64910685,64910686,-57
"13",64910795,64911988,-57
"14",64910809,64911988,5
"15",64910686,64912347,0
"16",64910686,64912025,1
"17",64910686,64911972,-46
"18",64910685,64911977,-14
"19",64910685,64911979,0
"20",64910686,64911978,165
"21",64910686,64911980,4
"22",64910772,64912637,30
"23",64910685,64910810,-12
"24",64910685,64911868,103
"25",64910727,64910741,3
"26",64910777,64910781,-31
"27",64910797,64910807,29
"28",64910813,64910822,3
"29",64910694,64911924,137
"30",64910685,64910795,-7
"31",64910685,64910809,1
"32",64910685,64910808,0
"33",64910685,64910823,38
"34",64910808,64910823,44
"35",64910694,64910810,0
"36",64910793,64910806,147
"37",64910806,64910821,0
"38",64910686,64912523,163
"39",64910685,64912523,28
"40",64910685,64912521,3
"41",64910686,64912521,-14
"42",64910686,64912354,1
"43",64910685,64912354,-31
"44",64910685,64912420,87
"45",64910684,64910694,3
"46",64910684,64912751,-4
"47",64910684,64912752,115
"48",64910684,64912753,434
"49",64910684,64912754,23
"50",64910684,64912755,42
"51",64910684,64912756,-2
"52",64910684,64912757,1
"53",64910684,64912758,117
"54",64910684,64912759,-9
"55",64910684,64912760,37
"56",64910684,64912761,-8
"57",64910684,64912762,140
"58",64910684,64912722,-7
"59",64910684,64912724,0
"60",64910684,64912734,238
"61",64910684,64912723,-17
"62",64910684,64912725,3
"63",64910684,64912740,1
"64",64910684,64912735,147
"65",64910684,64912744,24
"66",64910684,64912736,124
"67",64910684,64912742,196
"68",64910684,64912743,0
"69",64910684,64912738,52
"70",64910684,64912728,0
"71",64910684,64912745,1
"72",64910684,64912746,1
"73",64910684,64912747,0
"74",64910684,64912739,112
"75",64910684,64912741,-39
"76",64910684,64912750,182
"77",64910684,64912749,66
"78",64910684,64912748,-91
"79",64910684,64912737,336
"80",64910685,64910793,-168
"81",64910685,64910806,77
"82",64910685,64910821,-10
"83",64910685,64910792,1
"84",64910685,64910805,1
"85",64910685,64910794,-6
"86",64910685,64910783,166
"87",64910685,64912418,1
"88",64910685,64911917,-28
"89",64910694,64911990,147
"90",64910685,64911992,52
"91",64910823,64911868,-1035
"92",64910684,64912917,14
"93",64910684,64912897,216
"94",64910684,64912885,17
"95",64910684,64912869,-151
"96",64910684,64912873,3
"97",64910684,64912861,162
"98",64910684,64912889,0
"99",64910684,64912881,35
"100",64910684,64912893,214
"101",64910684,64912909,14
"102",64910684,64912913,-8
"103",64910684,64912905,119
"104",64910684,64912921,130
"105",64910684,64912933,-20
"106",64910684,64912929,115
"107",64910684,64912877,40
"108",64910751,64910752,0
"109",64910694,64910751,38
"110",64910694,64911881,74
"111",64910694,64911856,-2
"112",64910684,64910696,3
"113",64910696,64910685,-6
"114",64910685,64912932,-57
"115",64910685,64912912,-102
"116",64910694,64911992,8
"117",64910793,64912031,-29
"118",64910792,64912031,38
"119",64910805,64912031,5
"120",64910806,64912031,-147
"121",64910821,64912031,4
"122",64910686,64911984,-168
"123",64910813,64910713,1
"124",64910797,64910713,126
"125",64910697,64909670,87
"126",64910697,64910717,50
"127",64910698,64909668,152
"128",64910686,64909669,-4
"129",64910696,64910710,213
"130",64910686,64911996,0
"131",64910686,64912003,1047
"132",64910686,64912009,293
"133",64910686,64912763,0
"134",64910686,64912775,115
"135",64910685,64912775,94
"136",64910685,64912763,219
"137",64910686,64912766,101
"138",64910685,64912766,-31
"139",64910686,64912769,-49
"140",64910685,64912769,20
"141",64910686,64912772,-53
"142",64910685,64912772,3
"143",64910686,64912777,0
"144",64910686,64912017,420
"145",80128538,80124042,28
"146",80128535,80123438,1
"147",80128531,80122623,301
"148",80128535,80121109,-16
"149",80128535,80121110,11
"150",80128532,80119114,-14
"151",80128539,80119114,341
"152",80128508,80119114,-50
"153",80128528,80128500,455
"154",80128545,80121517,-19
"155",80128532,80128496,68
"156",80128539,80128496,-168
"157",80128532,80128535,7
"158",80128536,80128521,-53
"159",80128532,80124044,-57
"160",80128542,80128538,4
"161",80128535,80129478,60
"162",80128522,80122640,-16
"163",80128540,80123680,28
"164",80128543,80123835,18
"165",80128547,80129497,-4
"166",80128547,80128544,1
"167",80128546,80128543,150
"168",80128546,80128545,12
"169",80128547,80128546,-4
"170",80128549,80128546,1
"171",80128548,80129495,54
"172",80128537,80124038,1
"173",80128536,80124043,63
"174",80128543,80129475,3
"175",80128524,80128520,70
"176",80128541,80128539,1
"177",80128538,80128519,-41
"178",80128508,80128507,62
"179",80128545,80128531,65
"180",80128545,80128529,168
"181",80128544,80128537,427
"182",80128545,80128540,35
"183",80128549,80128541,1
"184",80128548,80128542,3
"185",80128547,80128537,136
"186",80128519,80128518,3
"187",80128531,80128517,-18
"188",80128521,80128522,1
"189",80128517,80128516,115
"190",80128516,80128507,-10
"191",80128517,80128508,60
"192",80128519,80128510,3
"193",80128522,80128513,-91
"194",80128524,80128515,42
"195",80129481,80118912,1
"196",80129474,80121374,-4
"197",80129486,80121374,-48
"198",80129483,80128464,10
"199",80129483,80129430,271
"200",80129479,80128464,-4
"201",80129493,80128460,-7
"202",80129479,80129483,-69
"203",80129474,80128536,155
"204",80129495,80121947,0
"205",80129481,80121997,101
"206",80129480,80121997,39
"207",80129476,80129474,203
"208",80129495,80123680,14
"209",80129491,80123876,224
"210",80129479,80128466,46
"211",80129497,80128467,0
"212",80129497,80129494,-83
"213",80129483,80124035,35
"214",80129487,80124041,1
"215",80129472,80124046,1
"216",80129473,80124047,-2
"217",80129474,80124048,25
"218",80129475,80124049,-3
"219",80129476,80127981,87
"220",80129483,80129448,28
"221",80129489,80128471,22
"222",80129490,80128471,196
"223",80129492,80129487,224
"224",80129476,80129486,109
"225",80129473,80129472,3
"226",80129486,80129475,-57
"227",80129481,80128471,-29
"228",80129487,80129478,67
"229",80129495,80129492,17
"230",80129496,80129493,1
"231",80129497,80129496,24
"232",80129454,80129447,-63
"233",80129447,80129438,158
"234",80129454,80129445,28
"235",65805322,65805323,-9
"236",65805323,65805321,13
"237",65805336,65805339,3
"238",65805339,65805333,-167
"239",65805335,65805338,-17
"240",65805338,65805332,-30
"241",65805347,65805349,1
"242",65805349,65805345,142
"243",65805348,65805350,171
"244",65805350,65805346,40
"245",80129509,80121996,21
"246",80129509,80124045,1
"247",80129509,80119118,-69
"248",80129507,80121318,53
"249",80129507,80121404,0
"250",80129508,80121395,-4
"251",80129507,80121395,1
"252",80129508,80121398,6
"253",80129507,80121398,35
"254",80129508,80121401,174
"255",80129507,80121401,159
"256",80129508,80121408,-15
"257",80129508,80121406,119
"258",80129507,80121406,-11
"259",80129507,80121408,-18
"260",80129507,80121417,2
"261",80129507,80121425,91
"262",80129507,80121431,3
"263",80129507,80122043,0
"264",80129507,80122282,-48
"265",80129507,80122345,40
"266",80129507,80122346,101
"267",80129508,80122531,-27
"268",80129508,80122525,1
"269",80129509,80122475,-15
"270",80129509,80122725,1
"271",80129509,80123295,49
"272",80129509,80123296,0
"273",80129509,80123297,20
"274",80129509,80123298,-175
"275",80129509,80123299,0
"276",80129509,80123300,30
"277",80129509,80123301,1
"278",80129509,80123310,-54
"279",80129509,80123311,334
"280",80129509,80123312,75
"281",80129509,80123321,25
"282",80129509,80123322,39
"283",80129509,80123323,7
"284",80129509,80123324,7
"285",80129509,80123325,10
"286",80129509,80123328,44
"287",80129509,80123294,18
"288",80129509,80123331,330
"289",80129508,80122798,30
"290",80129508,80128469,10
"291",80129508,80122803,1
"292",80129508,80128088,0
"293",80129507,80123499,38
"294",80129508,80123615,203
"295",80129508,80126333,58
"296",80129508,80126332,56
"297",80129508,80126335,40
"298",80129508,80126329,47
"299",80129508,80126330,-61
"300",80129508,80126334,81
"301",80129509,80127878,17
"302",80129509,80123721,0
"303",80129509,80123710,228
"304",80129509,80123709,2
"305",80129509,80123708,-21
"306",80129509,80123717,216
"307",80129509,80123719,-3
"308",80129509,80123711,-305
"309",80129509,80123712,19
"310",80129509,80123713,59
"311",80129509,80127877,105
"312",80129509,80127880,33
"313",80129509,80127881,24
"314",80129509,80127882,0
"315",80129509,80127883,59
"316",80129509,80123720,94
"317",80129509,80123715,119
"318",80129509,80123716,80
"319",80129509,80123722,567
"320",80129509,80123714,248
"321",80129509,80123723,153
"322",80129509,80123718,1
"323",80129509,80127884,4
"324",80129509,80127886,19
"325",80129509,80123724,301
"326",80129509,80127885,-4
"327",80129509,80127887,-22
"328",80129509,80127888,0
"329",80129509,80127889,-133
"330",80129509,80127890,70
"331",80129509,80127891,-7
"332",80129509,80127892,-18
"333",80129509,80127893,3
"334",80129509,80127894,46
"335",80129509,80127895,-90
"336",80129509,80127896,5
"337",80129509,80127897,1
"338",80129509,80127898,0
"339",80129509,80127899,-21
"340",80129509,80123890,504
"341",80129508,80123832,105
"342",80129508,80123833,-28
"343",80129507,80123833,-2
"344",80129507,80128049,35
"345",80129508,80128049,55
"346",80129508,80123834,34
"347",80129507,80123834,239
"348",80129508,80123876,1
"349",80129508,80123877,271
"350",80129508,80129491,5
"351",80129508,80129489,157
"352",80129508,80129490,91
"353",80129507,80128189,82
"354",80129508,80126182,140
"355",80129508,80129488,290
"356",80129507,80127442,9
"357",80129507,80127444,52
"358",80129508,80127443,182
"359",80129508,80127445,7
"360",80129507,80128468,20
"361",80129507,80128150,-74
"362",80129508,80129507,24
"363",80129509,80129508,1
"364",80129508,80128547,-50
"365",80129507,80129486,0
"366",80129508,80128549,3
"367",80129508,80129486,-4
"368",80129508,80129481,3
"369",80129508,80128539,-139
"370",80129508,80128537,0
"371",80129507,80129483,38
"372",80118925,80121419,-28
"373",80118905,80129656,28
"374",80121147,80121946,325
"375",80122770,80118925,84
"376",80121946,80118925,-4
"377",80118925,80118923,66
"378",80118925,80118926,-31
"379",80121319,80118944,1
"380",80118944,80129639,-67
"381",80121162,80129639,0
"382",80121319,80129639,91
"383",80121391,80121390,1
"384",80121609,80129516,119
"385",80121610,80129516,0
"386",80121609,80129515,0
"387",80121610,80129515,3
"388",80122544,80129568,305
"389",80122801,80121714,49
"390",80122801,80121622,16
"391",80122801,80121623,196
"392",80121608,80129879,0
"393",80121608,80126315,-139
"394",80121714,80121608,164
"395",80121714,80121607,1
"396",80121716,80121609,-31
"397",80121610,80127828,3
"398",80121716,80121610,158
"399",80121714,80129879,170
"400",80121714,80126315,-4
"401",80121716,80127828,0
"402",80121936,80121716,1
