"","Source","Target","FreeFloat"
"1",64910733,64910735,1
"2",64910685,64910777,-26
"3",64910685,64910797,1
"4",64910685,64913024,62
"5",64910685,64911921,9
"6",64910686,64913024,-35
"7",64910727,64913025,5
"8",64910797,64911988,164
"9",64910772,64913024,88
"10",64910685,64911923,196
"11",64910684,64910685,27
"12",64910685,64910686,224
"13",64910795,64911988,50
"14",64910809,64911988,74
"15",64910686,64912347,-67
"16",64910686,64912025,133
"17",64910686,64911972,23
"18",64910685,64911977,-51
"19",64910685,64911979,-4
"20",64910686,64911978,210
"21",64910686,64911980,7
"22",64910772,64912637,-4
"23",64910685,64910810,88
"24",64910685,64911868,-51
"25",64910727,64910741,357
"26",64910777,64910781,3
"27",64910797,64910807,3
"28",64910813,64910822,34
"29",64910694,64911924,0
"30",64910685,64910795,-11
"31",64910685,64910809,4
"32",64910685,64910808,2
"33",64910685,64910823,24
"34",64910808,64910823,0
"35",64910694,64910810,347
"36",64910793,64910806,-2
"37",64910806,64910821,0
"38",64910686,64912523,-32
"39",64910685,64912523,39
"40",64910685,64912521,3
"41",64910686,64912521,-12
"42",64910686,64912354,13
"43",64910685,64912354,0
"44",64910685,64912420,3
"45",64910684,64910694,-15
"46",64910684,64912751,-46
"47",64910684,64912752,290
"48",64910684,64912753,31
"49",64910684,64912754,357
"50",64910684,64912755,-168
"51",64910684,64912756,67
"52",64910684,64912757,1
"53",64910684,64912758,75
"54",64910684,64912759,-18
"55",64910684,64912760,248
"56",64910684,64912761,-259
"57",64910684,64912762,294
"58",64910684,64912722,388
"59",64910684,64912724,542
"60",64910684,64912734,3
"61",64910684,64912723,21
"62",64910684,64912725,103
"63",64910684,64912740,-55
"64",64910684,64912735,-31
"65",64910684,64912744,0
"66",64910684,64912736,77
"67",64910684,64912742,1
"68",64910684,64912743,379
"69",64910684,64912738,-27
"70",64910684,64912728,-245
"71",64910684,64912745,29
"72",64910684,64912746,126
"73",64910684,64912747,-26
"74",64910684,64912739,-24
"75",64910684,64912741,-45
"76",64910684,64912750,1
"77",64910684,64912749,5
"78",64910684,64912748,133
"79",64910684,64912737,0
"80",64910685,64910793,63
"81",64910685,64910806,175
"82",64910685,64910821,150
"83",64910685,64910792,1
"84",64910685,64910805,13
"85",64910685,64910794,273
"86",64910685,64910783,-60
"87",64910685,64912418,75
"88",64910685,64911917,0
"89",64910694,64911990,-11
"90",64910685,64911992,-4
"91",64910823,64911868,3
"92",64910684,64912917,1
"93",64910684,64912897,0
"94",64910684,64912885,-32
"95",64910684,64912869,-53
"96",64910684,64912873,1
