"","Source","Target","FreeFloat"
"1",64910733,64910735,35
"2",64910685,64910777,145
"3",64910685,64910797,-35
"4",64910685,64913024,364
"5",64910685,64911921,-21
"6",64910686,64913024,212
"7",64910727,64913025,0
"8",64910797,64911988,144
"9",64910772,64913024,7
"10",64910685,64911923,182
"11",64910684,64910685,-39
"12",64910685,64910686,82
"13",64910795,64911988,0
"14",64910809,64911988,4
"15",64910686,64912347,0
"16",64910686,64912025,66
"17",64910686,64911972,63
"18",64910685,64911977,32
"19",64910685,64911979,-10
"20",64910686,64911978,-31
"21",64910686,64911980,1
"22",64910772,64912637,25
"23",64910685,64910810,1
"24",64910685,64911868,33
"25",64910727,64910741,48
"26",64910777,64910781,6
"27",64910797,64910807,0
"28",64910813,64910822,-88
"29",64910694,64911924,1
"30",64910685,64910795,-98
"31",64910685,64910809,21
"32",64910685,64910808,206
"33",64910685,64910823,-54
"34",64910808,64910823,15
"35",64910694,64910810,6
"36",64910793,64910806,-8
"37",64910806,64910821,158
"38",64910686,64912523,-38
"39",64910685,64912523,79
"40",64910685,64912521,3
"41",64910686,64912521,-98
"42",64910686,64912354,115
"43",64910685,64912354,-31
"44",64910685,64912420,13
"45",64910684,64910694,3
"46",64910684,64912751,299
"47",64910684,64912752,160
"48",64910684,64912753,443
"49",64910684,64912754,-29
"50",64910684,64912755,112
"51",64910684,64912756,1
"52",64910684,64912757,-10
"53",64910684,64912758,59
"54",64910684,64912759,6
"55",64910684,64912760,3
"56",64910684,64912761,11
"57",64910684,64912762,68
"58",64910684,64912722,13
"59",64910684,64912724,-13
"60",64910684,64912734,287
"61",64910684,64912723,74
"62",64910684,64912725,-14
"63",64910684,64912740,200
"64",64910684,64912735,38
"65",64910684,64912744,234
"66",64910684,64912736,139
"67",64910684,64912742,1
"68",64910684,64912743,414
"69",64910684,64912738,80
"70",64910684,64912728,17
"71",64910684,64912745,1361
"72",64910684,64912746,1
"73",64910684,64912747,0
"74",64910684,64912739,-13
"75",64910684,64912741,70
"76",64910684,64912750,1
"77",64910684,64912749,0
"78",64910684,64912748,1
"79",64910684,64912737,-57
"80",64910685,64910793,-111
"81",64910685,64910806,1
"82",64910685,64910821,-21
"83",64910685,64910792,-64
"84",64910685,64910805,-24
"85",64910685,64910794,-56
"86",64910685,64910783,19
"87",64910685,64912418,0
"88",64910685,64911917,5
"89",64910694,64911990,455
"90",64910685,64911992,-71
"91",64910823,64911868,-4
"92",64910684,64912917,21
"93",64910684,64912897,29
"94",64910684,64912885,22
"95",64910684,64912869,1
"96",64910684,64912873,0
"97",64910684,64912861,1
"98",64910684,64912889,-14
"99",64910684,64912881,52
"100",64910684,64912893,-14
"101",64910684,64912909,1
"102",64910684,64912913,7
"103",64910684,64912905,49
"104",64910684,64912921,90
"105",64910684,64912933,4
"106",64910684,64912929,141
"107",64910684,64912877,227
"108",64910751,64910752,3
"109",64910694,64910751,7
"110",64910694,64911881,61
"111",64910694,64911856,-11
"112",64910684,64910696,-35
"113",64910696,64910685,1
"114",64910685,64912932,61
"115",64910685,64912912,39
"116",64910694,64911992,39
"117",64910793,64912031,-83
"118",64910792,64912031,-86
"119",64910805,64912031,3
"120",64910806,64912031,0
"121",64910821,64912031,0
"122",64910686,64911984,100
"123",64910813,64910713,143
"124",64910797,64910713,77
"125",64910697,64909670,33
"126",64910697,64910717,35
"127",64910698,64909668,1
"128",64910686,64909669,63
"129",64910696,64910710,0
"130",64910686,64911996,25
"131",64910686,64912003,1
"132",64910686,64912009,0
"133",64910686,64912763,3
"134",64910686,64912775,-8
"135",64910685,64912775,28
"136",64910685,64912763,133
"137",64910686,64912766,64
"138",64910685,64912766,1
"139",64910686,64912769,5
"140",64910685,64912769,-16
"141",64910686,64912772,13
"142",64910685,64912772,-175
"143",64910686,64912777,-18
"144",64910686,64912017,-7
"145",80128538,80124042,1
"146",80128535,80123438,-7
"147",80128531,80122623,-9
"148",80128535,80121109,108
"149",80128535,80121110,-4
"150",80128532,80119114,-172
"151",80128539,80119114,144
"152",80128508,80119114,224
"153",80128528,80128500,172
"154",80128545,80121517,1
"155",80128532,80128496,85
"156",80128539,80128496,3
"157",80128532,80128535,42
"158",80128536,80128521,29
"159",80128532,80124044,17
"160",80128542,80128538,-113
"161",80128535,80129478,51
"162",80128522,80122640,289
