"","Source","Target","FreeFloat"
"1",64910733,64910735,20
"2",64910685,64910777,139
"3",64910685,64910797,-15
"4",64910685,64913024,3
"5",64910685,64911921,224
"6",64910686,64913024,-60
"7",64910727,64913025,11
"8",64910797,64911988,41
"9",64910772,64913024,98
"10",64910685,64911923,0
"11",64910684,64910685,239
"12",64910685,64910686,5
"13",64910795,64911988,36
"14",64910809,64911988,147
"15",64910686,64912347,-13
"16",64910686,64912025,28
"17",64910686,64911972,55
"18",64910685,64911977,43
"19",64910685,64911979,-48
"20",64910686,64911978,201
"21",64910686,64911980,123
"22",64910772,64912637,-14
"23",64910685,64910810,7
"24",64910685,64911868,-50
"25",64910727,64910741,0
"26",64910777,64910781,-46
"27",64910797,64910807,-182
"28",64910813,64910822,-9
"29",64910694,64911924,14
"30",64910685,64910795,45
"31",64910685,64910809,9
"32",64910685,64910808,1
"33",64910685,64910823,-1
"34",64910808,64910823,181
"35",64910694,64910810,-11
"36",64910793,64910806,33
"37",64910806,64910821,4
"38",64910686,64912523,82
"39",64910685,64912523,25
"40",64910685,64912521,0
"41",64910686,64912521,1
"42",64910686,64912354,41
"43",64910685,64912354,54
"44",64910685,64912420,5
"45",64910684,64910694,11
"46",64910684,64912751,31
"47",64910684,64912752,3
"48",64910684,64912753,17
"49",64910684,64912754,108
"50",64910684,64912755,143
"51",64910684,64912756,-18
"52",64910684,64912757,63
"53",64910684,64912758,83
"54",64910684,64912759,270
"55",64910684,64912760,61
"56",64910684,64912761,-21
"57",64910684,64912762,109
"58",64910684,64912722,-5
"59",64910684,64912724,3
"60",64910684,64912734,47
"61",64910684,64912723,63
"62",64910684,64912725,59
"63",64910684,64912740,-44
"64",64910684,64912735,60
"65",64910684,64912744,-106
"66",64910684,64912736,-29
"67",64910684,64912742,28
"68",64910684,64912743,-7
"69",64910684,64912738,67
"70",64910684,64912728,494
"71",64910684,64912745,203
"72",64910684,64912746,-65
"73",64910684,64912747,1
"74",64910684,64912739,18
"75",64910684,64912741,36
"76",64910684,64912750,1
"77",64910684,64912749,0
"78",64910684,64912748,31
"79",64910684,64912737,56
"80",64910685,64910793,164
"81",64910685,64910806,4
"82",64910685,64910821,-125
"83",64910685,64910792,14
"84",64910685,64910805,3
"85",64910685,64910794,24
"86",64910685,64910783,1
"87",64910685,64912418,224
"88",64910685,64911917,3
"89",64910694,64911990,87
"90",64910685,64911992,117
"91",64910823,64911868,8
"92",64910684,64912917,112
"93",64910684,64912897,7
"94",64910684,64912885,-28
"95",64910684,64912869,262
"96",64910684,64912873,73
"97",64910684,64912861,18
"98",64910684,64912889,9
"99",64910684,64912881,77
"100",64910684,64912893,-25
"101",64910684,64912909,7
"102",64910684,64912913,7
"103",64910684,64912905,-139
"104",64910684,64912921,12
"105",64910684,64912933,1
"106",64910684,64912929,-43
"107",64910684,64912877,196
"108",64910751,64910752,89
"109",64910694,64910751,7
"110",64910694,64911881,56
"111",64910694,64911856,379
"112",64910684,64910696,0
"113",64910696,64910685,244
"114",64910685,64912932,10
"115",64910685,64912912,1
"116",64910694,64911992,3
"117",64910793,64912031,-3
"118",64910792,64912031,203
"119",64910805,64912031,3
"120",64910806,64912031,190
"121",64910821,64912031,1
"122",64910686,64911984,-58
"123",64910813,64910713,113
"124",64910797,64910713,91
"125",64910697,64909670,7
"126",64910697,64910717,60
"127",64910698,64909668,25
"128",64910686,64909669,0
"129",64910696,64910710,2
"130",64910686,64911996,1
"131",64910686,64912003,0
"132",64910686,64912009,0
"133",64910686,64912763,3
"134",64910686,64912775,28
"135",64910685,64912775,31
"136",64910685,64912763,1
"137",64910686,64912766,-9
"138",64910685,64912766,10
"139",64910686,64912769,269
"140",64910685,64912769,-1
"141",64910686,64912772,0
"142",64910685,64912772,6
"143",64910686,64912777,-7
"144",64910686,64912017,4
"145",80128538,80124042,49
"146",80128535,80123438,-4
"147",80128531,80122623,12
"148",80128535,80121109,147
"149",80128535,80121110,290
"150",80128532,80119114,3
"151",80128539,80119114,82
"152",80128508,80119114,47
"153",80128528,80128500,-140
"154",80128545,80121517,143
"155",80128532,80128496,34
"156",80128539,80128496,182
"157",80128532,80128535,97
"158",80128536,80128521,0
"159",80128532,80124044,112
"160",80128542,80128538,210
"161",80128535,80129478,182
"162",80128522,80122640,-220
"163",80128540,80123680,3
"164",80128543,80123835,38
"165",80128547,80129497,78
"166",80128547,80128544,-25
"167",80128546,80128543,-11
"168",80128546,80128545,59
"169",80128547,80128546,340
"170",80128549,80128546,-11
"171",80128548,80129495,-4
"172",80128537,80124038,247
"173",80128536,80124043,15
"174",80128543,80129475,46
"175",80128524,80128520,-8
"176",80128541,80128539,-32
"177",80128538,80128519,42
"178",80128508,80128507,224
"179",80128545,80128531,39
"180",80128545,80128529,99
"181",80128544,80128537,-14
"182",80128545,80128540,-57
"183",80128549,80128541,-43
"184",80128548,80128542,91
"185",80128547,80128537,196
"186",80128519,80128518,288
"187",80128531,80128517,168
"188",80128521,80128522,-20
"189",80128517,80128516,284
"190",80128516,80128507,0
"191",80128517,80128508,336
"192",80128519,80128510,28
"193",80128522,80128513,51
"194",80128524,80128515,71
"195",80129481,80118912,1
"196",80129474,80121374,192
"197",80129486,80121374,3
"198",80129483,80128464,3
"199",80129483,80129430,131
"200",80129479,80128464,0
"201",80129493,80128460,41
"202",80129479,80129483,-3
"203",80129474,80128536,3
"204",80129495,80121947,53
"205",80129481,80121997,-7
"206",80129480,80121997,-41
"207",80129476,80129474,104
"208",80129495,80123680,0
"209",80129491,80123876,-27
"210",80129479,80128466,-120
"211",80129497,80128467,0
"212",80129497,80129494,24
"213",80129483,80124035,300
"214",80129487,80124041,0
"215",80129472,80124046,-17
"216",80129473,80124047,227
"217",80129474,80124048,10
"218",80129475,80124049,-10
"219",80129476,80127981,74
"220",80129483,80129448,0
"221",80129489,80128471,56
"222",80129490,80128471,364
"223",80129492,80129487,279
"224",80129476,80129486,7
"225",80129473,80129472,1
"226",80129486,80129475,3
"227",80129481,80128471,1
"228",80129487,80129478,59
"229",80129495,80129492,11
"230",80129496,80129493,145
"231",80129497,80129496,17
"232",80129454,80129447,515
"233",80129447,80129438,-8
"234",80129454,80129445,0
"235",65805322,65805323,0
"236",65805323,65805321,283
"237",65805336,65805339,25
"238",65805339,65805333,-10
"239",65805335,65805338,-53
"240",65805338,65805332,224
"241",65805347,65805349,403
"242",65805349,65805345,62
"243",65805348,65805350,64
"244",65805350,65805346,7
"245",80129509,80121996,1
"246",80129509,80124045,157
"247",80129509,80119118,17
"248",80129507,80121318,153
"249",80129507,80121404,1
"250",80129508,80121395,63
"251",80129507,80121395,41
"252",80129508,80121398,56
"253",80129507,80121398,0
"254",80129508,80121401,45
"255",80129507,80121401,0
"256",80129508,80121408,0
"257",80129508,80121406,-245
"258",80129507,80121406,133
"259",80129507,80121408,0
"260",80129507,80121417,13
"261",80129507,80121425,-17
"262",80129507,80121431,5
"263",80129507,80122043,-9
"264",80129507,80122282,3
"265",80129507,80122345,52
"266",80129507,80122346,1
"267",80129508,80122531,1
"268",80129508,80122525,0
"269",80129509,80122475,18
"270",80129509,80122725,-1
"271",80129509,80123295,-15
"272",80129509,80123296,-11
"273",80129509,80123297,45
"274",80129509,80123298,125
"275",80129509,80123299,46
"276",80129509,80123300,67
"277",80129509,80123301,-91
"278",80129509,80123310,7
"279",80129509,80123311,1
"280",80129509,80123312,0
"281",80129509,80123321,1
"282",80129509,80123322,4
"283",80129509,80123323,-27
"284",80129509,80123324,224
"285",80129509,80123325,-39
"286",80129509,80123328,11
"287",80129509,80123294,1
"288",80129509,80123331,13
"289",80129508,80122798,3
"290",80129508,80128469,63
"291",80129508,80122803,59
"292",80129508,80128088,0
"293",80129507,80123499,4
"294",80129508,80123615,1
"295",80129508,80126333,119
"296",80129508,80126332,-65
"297",80129508,80126335,158
"298",80129508,80126329,44
"299",80129508,80126330,1
"300",80129508,80126334,1
"301",80129509,80127878,49
"302",80129509,80123721,3
"303",80129509,80123710,1
"304",80129509,80123709,12
"305",80129509,80123708,-9
"306",80129509,80123717,133
"307",80129509,80123719,11
"308",80129509,80123711,169
"309",80129509,80123712,105
"310",80129509,80123713,241
"311",80129509,80127877,17
"312",80129509,80127880,28
"313",80129509,80127881,1
"314",80129509,80127882,14
"315",80129509,80127883,3
"316",80129509,80123720,-182
"317",80129509,80123715,9
"318",80129509,80123716,63
"319",80129509,80123722,-18
"320",80129509,80123714,168
"321",80129509,80123723,25
"322",80129509,80123718,126
"323",80129509,80127884,2
"324",80129509,80127886,147
"325",80129509,80123724,-50
"326",80129509,80127885,0
"327",80129509,80127887,0
"328",80129509,80127888,224
"329",80129509,80127889,53
"330",80129509,80127890,3
"331",80129509,80127891,-91
"332",80129509,80127892,1
"333",80129509,80127893,-11
"334",80129509,80127894,38
"335",80129509,80127895,1
"336",80129509,80127896,12
"337",80129509,80127897,-3
"338",80129509,80127898,-4
"339",80129509,80127899,2
"340",80129509,80123890,46
"341",80129508,80123832,13
"342",80129508,80123833,3
"343",80129507,80123833,-11
"344",80129507,80128049,-219
"345",80129508,80128049,1
"346",80129508,80123834,56
"347",80129507,80123834,0
"348",80129508,80123876,143
"349",80129508,80123877,42
"350",80129508,80129491,38
"351",80129508,80129489,21
"352",80129508,80129490,147
"353",80129507,80128189,3
"354",80129508,80126182,87
"355",80129508,80129488,0
"356",80129507,80127442,63
"357",80129507,80127444,-91
"358",80129508,80127443,48
"359",80129508,80127445,12
"360",80129507,80128468,32
"361",80129507,80128150,172
"362",80129508,80129507,182
"363",80129509,80129508,17
"364",80129508,80128547,-18
"365",80129507,80129486,20
"366",80129508,80128549,-28
"367",80129508,80129486,68
"368",80129508,80129481,0
"369",80129508,80128539,76
"370",80129508,80128537,-91
"371",80129507,80129483,484
"372",80118925,80121419,12
"373",80118905,80129656,3
"374",80121147,80121946,15
"375",80122770,80118925,84
"376",80121946,80118925,-2
"377",80118925,80118923,48
"378",80118925,80118926,17
"379",80121319,80118944,6
"380",80118944,80129639,3
"381",80121162,80129639,3
"382",80121319,80129639,335
"383",80121391,80121390,7
"384",80121609,80129516,3
"385",80121610,80129516,17
"386",80121609,80129515,1
"387",80121610,80129515,1
"388",80122544,80129568,21
"389",80122801,80121714,1
"390",80122801,80121622,105
"391",80122801,80121623,-106
"392",80121608,80129879,74
"393",80121608,80126315,98
"394",80121714,80121608,166
"395",80121714,80121607,-2
"396",80121716,80121609,1
"397",80121610,80127828,4
"398",80121716,80121610,10
"399",80121714,80129879,3
"400",80121714,80126315,48
"401",80121716,80127828,7
"402",80121936,80121716,1
"403",80121836,80121715,-12
"404",80121623,80121716,13
"405",80121622,80121715,3
"406",80121624,80129656,1
"407",80122546,80123679,81
"408",80122553,80123679,-91
"409",80121680,80129517,102
"410",80121713,80129641,4
"411",80121710,80121713,18
"412",80121711,80121710,-1
"413",80121712,80121711,-23
"414",80122801,80121871,46
"415",80121838,80121835,0
"416",80121835,80121837,11
"417",80121837,80121836,46
"418",80121838,80121840,2
"419",80121850,80129516,3
"420",80121849,80121850,80
"421",80121941,80121849,1
"422",80121938,80126328,84
"423",80122265,80129873,0
"424",80122721,80129873,20
"425",80121936,80127828,-13
"426",80121937,80121936,-35
"427",80122255,80121938,-18
"428",80121940,80129879,-11
"429",80121940,80129516,3
