"","Source","Target","FreeFloat"
"1",64910733,64910735,157
"2",64910685,64910777,108
"3",64910685,64910797,0
"4",64910685,64913024,-1
"5",64910685,64911921,98
"6",64910686,64913024,45
"7",64910727,64913025,62
"8",64910797,64911988,28
"9",64910772,64913024,54
"10",64910685,64911923,49
"11",64910684,64910685,3
"12",64910685,64910686,63
"13",64910795,64911988,0
"14",64910809,64911988,-139
"15",64910686,64912347,1
"16",64910686,64912025,-4
"17",64910686,64911972,-168
"18",64910685,64911977,-13
"19",64910685,64911979,35
"20",64910686,64911978,57
"21",64910686,64911980,-4
"22",64910772,64912637,-35
"23",64910685,64910810,31
"24",64910685,64911868,160
"25",64910727,64910741,32
"26",64910777,64910781,103
"27",64910797,64910807,136
"28",64910813,64910822,-3
"29",64910694,64911924,3
"30",64910685,64910795,168
"31",64910685,64910809,1
"32",64910685,64910808,-46
"33",64910685,64910823,108
"34",64910808,64910823,63
"35",64910694,64910810,-202
"36",64910793,64910806,28
"37",64910806,64910821,-28
"38",64910686,64912523,-39
"39",64910685,64912523,-1
"40",64910685,64912521,-13
"41",64910686,64912521,117
"42",64910686,64912354,-7
"43",64910685,64912354,-10
"44",64910685,64912420,-49
"45",64910684,64910694,5
"46",64910684,64912751,-53
"47",64910684,64912752,14
"48",64910684,64912753,0
"49",64910684,64912754,61
"50",64910684,64912755,1
"51",64910684,64912756,24
"52",64910684,64912757,1
"53",64910684,64912758,58
"54",64910684,64912759,-46
"55",64910684,64912760,-210
"56",64910684,64912761,-91
"57",64910684,64912762,1
"58",64910684,64912722,-71
"59",64910684,64912724,-3
"60",64910684,64912734,30
"61",64910684,64912723,213
"62",64910684,64912725,0
"63",64910684,64912740,290
"64",64910684,64912735,3
"65",64910684,64912744,117
"66",64910684,64912736,58
"67",64910684,64912742,7
"68",64910684,64912743,-7
"69",64910684,64912738,90
"70",64910684,64912728,6
"71",64910684,64912745,6
"72",64910684,64912746,-8
"73",64910684,64912747,-21
"74",64910684,64912739,-91
"75",64910684,64912741,0
"76",64910684,64912750,18
"77",64910684,64912749,4
"78",64910684,64912748,10
"79",64910684,64912737,67
"80",64910685,64910793,0
"81",64910685,64910806,174
"82",64910685,64910821,253
"83",64910685,64910792,0
"84",64910685,64910805,24
"85",64910685,64910794,1
"86",64910685,64910783,10
"87",64910685,64912418,210
"88",64910685,64911917,515
"89",64910694,64911990,-18
"90",64910685,64911992,5
"91",64910823,64911868,49
"92",64910684,64912917,0
"93",64910684,64912897,24
"94",64910684,64912885,7
"95",64910684,64912869,3
"96",64910684,64912873,3
"97",64910684,64912861,-25
"98",64910684,64912889,179
"99",64910684,64912881,24
"100",64910684,64912893,-50
"101",64910684,64912909,36
"102",64910684,64912913,98
"103",64910684,64912905,-8
"104",64910684,64912921,1
"105",64910684,64912933,42
"106",64910684,64912929,49
"107",64910684,64912877,7
"108",64910751,64910752,139
"109",64910694,64910751,74
"110",64910694,64911881,6
"111",64910694,64911856,1
"112",64910684,64910696,0
"113",64910696,64910685,0
"114",64910685,64912932,299
"115",64910685,64912912,112
"116",64910694,64911992,10
"117",64910793,64912031,2
"118",64910792,64912031,0
"119",64910805,64912031,-4
"120",64910806,64912031,28
"121",64910821,64912031,44
"122",64910686,64911984,11
"123",64910813,64910713,56
"124",64910797,64910713,4
"125",64910697,64909670,-21
"126",64910697,64910717,8
"127",64910698,64909668,287
"128",64910686,64909669,0
"129",64910696,64910710,50
"130",64910686,64911996,1
"131",64910686,64912003,-39
"132",64910686,64912009,206
"133",64910686,64912763,0
"134",64910686,64912775,5
"135",64910685,64912775,49
"136",64910685,64912763,-28
"137",64910686,64912766,-79
"138",64910685,64912766,37
"139",64910686,64912769,2
"140",64910685,64912769,24
"141",64910686,64912772,0
"142",64910685,64912772,192
"143",64910686,64912777,1
"144",64910686,64912017,84
"145",80128538,80124042,-14
"146",80128535,80123438,-2
"147",80128531,80122623,60
"148",80128535,80121109,26
"149",80128535,80121110,262
"150",80128532,80119114,-83
"151",80128539,80119114,31
"152",80128508,80119114,27
"153",80128528,80128500,1
"154",80128545,80121517,-21
"155",80128532,80128496,1
"156",80128539,80128496,-142
"157",80128532,80128535,3
"158",80128536,80128521,35
"159",80128532,80124044,1
"160",80128542,80128538,56
"161",80128535,80129478,-4
"162",80128522,80122640,10
"163",80128540,80123680,80
"164",80128543,80123835,53
"165",80128547,80129497,-31
"166",80128547,80128544,19
"167",80128546,80128543,-87
"168",80128546,80128545,5
"169",80128547,80128546,-17
"170",80128549,80128546,-23
"171",80128548,80129495,-176
"172",80128537,80124038,-4
"173",80128536,80124043,-1051
"174",80128543,80129475,7
"175",80128524,80128520,1
"176",80128541,80128539,75
"177",80128538,80128519,63
"178",80128508,80128507,56
"179",80128545,80128531,1
"180",80128545,80128529,0
"181",80128544,80128537,185
"182",80128545,80128540,28
"183",80128549,80128541,-4
"184",80128548,80128542,-4
"185",80128547,80128537,-139
"186",80128519,80128518,0
"187",80128531,80128517,24
"188",80128521,80128522,24
"189",80128517,80128516,4
"190",80128516,80128507,45
"191",80128517,80128508,-28
"192",80128519,80128510,88
"193",80128522,80128513,5
"194",80128524,80128515,68
"195",80129481,80118912,48
"196",80129474,80121374,-23
"197",80129486,80121374,4
"198",80129483,80128464,0
"199",80129483,80129430,0
"200",80129479,80128464,119
"201",80129493,80128460,46
"202",80129479,80129483,-43
"203",80129474,80128536,14
"204",80129495,80121947,285
"205",80129481,80121997,75
"206",80129480,80121997,13
"207",80129476,80129474,214
"208",80129495,80123680,-73
"209",80129491,80123876,-7
"210",80129479,80128466,-13
"211",80129497,80128467,1
"212",80129497,80129494,61
"213",80129483,80124035,1
"214",80129487,80124041,52
"215",80129472,80124046,14
"216",80129473,80124047,101
"217",80129474,80124048,3
"218",80129475,80124049,154
"219",80129476,80127981,-14
"220",80129483,80129448,1
"221",80129489,80128471,3
"222",80129490,80128471,26
"223",80129492,80129487,1
"224",80129476,80129486,35
"225",80129473,80129472,4
"226",80129486,80129475,-49
"227",80129481,80128471,21
"228",80129487,80129478,336
"229",80129495,80129492,0
"230",80129496,80129493,-49
"231",80129497,80129496,39
"232",80129454,80129447,293
"233",80129447,80129438,122
"234",80129454,80129445,-51
"235",65805322,65805323,-22
"236",65805323,65805321,273
"237",65805336,65805339,217
"238",65805339,65805333,-1
"239",65805335,65805338,-6
"240",65805338,65805332,163
"241",65805347,65805349,28
"242",65805349,65805345,-1
"243",65805348,65805350,-161
"244",65805350,65805346,120
"245",80129509,80121996,167
"246",80129509,80124045,233
"247",80129509,80119118,-128
"248",80129507,80121318,15
"249",80129507,80121404,24
"250",80129508,80121395,-50
"251",80129507,80121395,94
"252",80129508,80121398,0
"253",80129507,80121398,60
"254",80129508,80121401,-7
"255",80129507,80121401,4
"256",80129508,80121408,1
"257",80129508,80121406,-4
"258",80129507,80121406,6
"259",80129507,80121408,-8
"260",80129507,80121417,71
"261",80129507,80121425,1
"262",80129507,80121431,0
"263",80129507,80122043,-62
"264",80129507,80122282,83
"265",80129507,80122345,4
"266",80129507,80122346,13
"267",80129508,80122531,25
"268",80129508,80122525,172
"269",80129509,80122475,3
"270",80129509,80122725,76
"271",80129509,80123295,154
"272",80129509,80123296,18
"273",80129509,80123297,287
"274",80129509,80123298,108
"275",80129509,80123299,-53
"276",80129509,80123300,-1
"277",80129509,80123301,62
"278",80129509,80123310,59
"279",80129509,80123311,19
"280",80129509,80123312,-105
"281",80129509,80123321,8
"282",80129509,80123322,1
"283",80129509,80123323,56
"284",80129509,80123324,1
"285",80129509,80123325,448
"286",80129509,80123328,21
"287",80129509,80123294,-25
"288",80129509,80123331,8
"289",80129508,80122798,-5
"290",80129508,80128469,-7
"291",80129508,80122803,0
"292",80129508,80128088,167
"293",80129507,80123499,8
"294",80129508,80123615,79
"295",80129508,80126333,193
"296",80129508,80126332,74
"297",80129508,80126335,-41
"298",80129508,80126329,3
