"","Source","Target","FreeFloat"
"1",64910733,64910735,0
"2",64910685,64910777,-39
"3",64910685,64910797,-2
"4",64910685,64913024,4
"5",64910685,64911921,0
"6",64910686,64913024,169
"7",64910727,64913025,49
"8",64910797,64911988,240
"9",64910772,64913024,7
"10",64910685,64911923,0
"11",64910684,64910685,202
"12",64910685,64910686,11
"13",64910795,64911988,24
"14",64910809,64911988,-6
"15",64910686,64912347,90
"16",64910686,64912025,0
"17",64910686,64911972,-4
"18",64910685,64911977,63
"19",64910685,64911979,441
"20",64910686,64911978,3
"21",64910686,64911980,-11
"22",64910772,64912637,45
"23",64910685,64910810,102
"24",64910685,64911868,28
"25",64910727,64910741,-29
"26",64910777,64910781,77
"27",64910797,64910807,200
"28",64910813,64910822,227
"29",64910694,64911924,20
"30",64910685,64910795,0
"31",64910685,64910809,197
"32",64910685,64910808,1
"33",64910685,64910823,-98
"34",64910808,64910823,1
"35",64910694,64910810,-21
"36",64910793,64910806,-2
"37",64910806,64910821,1
"38",64910686,64912523,3
"39",64910685,64912523,30
"40",64910685,64912521,91
"41",64910686,64912521,3
"42",64910686,64912354,19
"43",64910685,64912354,0
"44",64910685,64912420,218
"45",64910684,64910694,-1
"46",64910684,64912751,1
"47",64910684,64912752,81
"48",64910684,64912753,3
"49",64910684,64912754,29
"50",64910684,64912755,53
"51",64910684,64912756,7
"52",64910684,64912757,-28
"53",64910684,64912758,308
"54",64910684,64912759,3
"55",64910684,64912760,8
"56",64910684,64912761,35
"57",64910684,64912762,3
"58",64910684,64912722,58
"59",64910684,64912724,-125
"60",64910684,64912734,498
"61",64910684,64912723,111
"62",64910684,64912725,6
"63",64910684,64912740,-4
"64",64910684,64912735,177
"65",64910684,64912744,172
"66",64910684,64912736,1
"67",64910684,64912742,153
"68",64910684,64912743,10
"69",64910684,64912738,167
"70",64910684,64912728,0
"71",64910684,64912745,4
"72",64910684,64912746,3
"73",64910684,64912747,-25
"74",64910684,64912739,217
"75",64910684,64912741,5
"76",64910684,64912750,75
"77",64910684,64912749,3
"78",64910684,64912748,35
"79",64910684,64912737,637
"80",64910685,64910793,3
"81",64910685,64910806,91
"82",64910685,64910821,42
"83",64910685,64910792,-4
"84",64910685,64910805,17
"85",64910685,64910794,-36
"86",64910685,64910783,133
"87",64910685,64912418,67
"88",64910685,64911917,3
"89",64910694,64911990,5
"90",64910685,64911992,1005
"91",64910823,64911868,27
"92",64910684,64912917,11
"93",64910684,64912897,13
"94",64910684,64912885,0
"95",64910684,64912869,1
"96",64910684,64912873,-4
"97",64910684,64912861,143
"98",64910684,64912889,97
"99",64910684,64912881,3
"100",64910684,64912893,68
"101",64910684,64912909,227
"102",64910684,64912913,21
"103",64910684,64912905,-1
"104",64910684,64912921,30
"105",64910684,64912933,164
"106",64910684,64912929,1
"107",64910684,64912877,39
"108",64910751,64910752,16
"109",64910694,64910751,37
"110",64910694,64911881,0
"111",64910694,64911856,1
"112",64910684,64910696,3
"113",64910696,64910685,-38
"114",64910685,64912932,1
"115",64910685,64912912,301
"116",64910694,64911992,14
"117",64910793,64912031,9
"118",64910792,64912031,568
"119",64910805,64912031,10
"120",64910806,64912031,1
"121",64910821,64912031,-15
"122",64910686,64911984,4
"123",64910813,64910713,0
"124",64910797,64910713,-46
"125",64910697,64909670,0
"126",64910697,64910717,-28
"127",64910698,64909668,24
"128",64910686,64909669,75
"129",64910696,64910710,-11
"130",64910686,64911996,62
"131",64910686,64912003,30
"132",64910686,64912009,-18
"133",64910686,64912763,0
"134",64910686,64912775,83
"135",64910685,64912775,35
"136",64910685,64912763,16
"137",64910686,64912766,-4
"138",64910685,64912766,-3
"139",64910686,64912769,3
"140",64910685,64912769,65
"141",64910686,64912772,58
"142",64910685,64912772,65
"143",64910686,64912777,77
"144",64910686,64912017,40
"145",80128538,80124042,3
"146",80128535,80123438,1
"147",80128531,80122623,0
"148",80128535,80121109,0
"149",80128535,80121110,-8
"150",80128532,80119114,48
"151",80128539,80119114,38
"152",80128508,80119114,1
"153",80128528,80128500,164
"154",80128545,80121517,65
"155",80128532,80128496,0
"156",80128539,80128496,98
"157",80128532,80128535,65
"158",80128536,80128521,7
"159",80128532,80124044,63
"160",80128542,80128538,-67
"161",80128535,80129478,0
"162",80128522,80122640,119
"163",80128540,80123680,-18
"164",80128543,80123835,17
"165",80128547,80129497,31
"166",80128547,80128544,58
"167",80128546,80128543,207
"168",80128546,80128545,7
"169",80128547,80128546,441
"170",80128549,80128546,406
"171",80128548,80129495,206
"172",80128537,80124038,29
"173",80128536,80124043,1
"174",80128543,80129475,-25
"175",80128524,80128520,153
"176",80128541,80128539,-11
"177",80128538,80128519,35
"178",80128508,80128507,-39
"179",80128545,80128531,-33
"180",80128545,80128529,385
"181",80128544,80128537,-37
"182",80128545,80128540,349
"183",80128549,80128541,3
"184",80128548,80128542,1
"185",80128547,80128537,-91
"186",80128519,80128518,-14
"187",80128531,80128517,0
"188",80128521,80128522,60
"189",80128517,80128516,1
"190",80128516,80128507,4
"191",80128517,80128508,0
"192",80128519,80128510,-6
"193",80128522,80128513,45
"194",80128524,80128515,165
"195",80129481,80118912,145
"196",80129474,80121374,77
"197",80129486,80121374,34
"198",80129483,80128464,57
"199",80129483,80129430,206
"200",80129479,80128464,74
"201",80129493,80128460,0
"202",80129479,80129483,27
"203",80129474,80128536,98
"204",80129495,80121947,-11
"205",80129481,80121997,-49
"206",80129480,80121997,35
"207",80129476,80129474,77
"208",80129495,80123680,-12
"209",80129491,80123876,3
"210",80129479,80128466,115
"211",80129497,80128467,82
"212",80129497,80129494,261
"213",80129483,80124035,70
"214",80129487,80124041,-2
"215",80129472,80124046,105
"216",80129473,80124047,-57
"217",80129474,80124048,0
"218",80129475,80124049,34
"219",80129476,80127981,17
"220",80129483,80129448,0
