"","Source","Target","FreeFloat"
"1",64910733,64910735,-39
"2",64910685,64910777,71
"3",64910685,64910797,45
"4",64910685,64913024,315
"5",64910685,64911921,143
"6",64910686,64913024,93
"7",64910727,64913025,140
"8",64910797,64911988,0
"9",64910772,64913024,3
"10",64910685,64911923,10
"11",64910684,64910685,-4
"12",64910685,64910686,-91
"13",64910795,64911988,-4
"14",64910809,64911988,1
"15",64910686,64912347,243
"16",64910686,64912025,66
"17",64910686,64911972,1
"18",64910685,64911977,197
"19",64910685,64911979,151
"20",64910686,64911978,81
"21",64910686,64911980,28
"22",64910772,64912637,133
"23",64910685,64910810,4
"24",64910685,64911868,-14
"25",64910727,64910741,26
"26",64910777,64910781,165
"27",64910797,64910807,0
"28",64910813,64910822,-4
"29",64910694,64911924,21
"30",64910685,64910795,-9
"31",64910685,64910809,313
"32",64910685,64910808,35
"33",64910685,64910823,9
"34",64910808,64910823,-21
"35",64910694,64910810,-15
"36",64910793,64910806,-25
"37",64910806,64910821,17
"38",64910686,64912523,-181
"39",64910685,64912523,0
"40",64910685,64912521,167
"41",64910686,64912521,-22
"42",64910686,64912354,-1
"43",64910685,64912354,45
"44",64910685,64912420,133
"45",64910684,64910694,3
"46",64910684,64912751,52
"47",64910684,64912752,287
"48",64910684,64912753,18
"49",64910684,64912754,145
"50",64910684,64912755,0
"51",64910684,64912756,47
"52",64910684,64912757,-11
"53",64910684,64912758,7
"54",64910684,64912759,-4
"55",64910684,64912760,392
"56",64910684,64912761,14
"57",64910684,64912762,101
"58",64910684,64912722,-11
"59",64910684,64912724,8
"60",64910684,64912734,5
"61",64910684,64912723,40
"62",64910684,64912725,143
"63",64910684,64912740,35
"64",64910684,64912735,1
"65",64910684,64912744,203
"66",64910684,64912736,-56
"67",64910684,64912742,70
"68",64910684,64912743,1
"69",64910684,64912738,59
"70",64910684,64912728,15
"71",64910684,64912745,57
"72",64910684,64912746,0
"73",64910684,64912747,-91
"74",64910684,64912739,-4
"75",64910684,64912741,27
"76",64910684,64912750,217
"77",64910684,64912749,2
"78",64910684,64912748,10
"79",64910684,64912737,47
"80",64910685,64910793,61
"81",64910685,64910806,28
"82",64910685,64910821,42
"83",64910685,64910792,-45
"84",64910685,64910805,1
"85",64910685,64910794,56
"86",64910685,64910783,80
"87",64910685,64912418,1
"88",64910685,64911917,293
"89",64910694,64911990,-1
"90",64910685,64911992,211
"91",64910823,64911868,0
"92",64910684,64912917,41
"93",64910684,64912897,5
"94",64910684,64912885,28
"95",64910684,64912869,-139
"96",64910684,64912873,0
"97",64910684,64912861,42
"98",64910684,64912889,234
"99",64910684,64912881,38
"100",64910684,64912893,112
"101",64910684,64912909,-125
"102",64910684,64912913,-7
"103",64910684,64912905,3
"104",64910684,64912921,-8
"105",64910684,64912933,29
"106",64910684,64912929,46
"107",64910684,64912877,2
"108",64910751,64910752,3
"109",64910694,64910751,31
"110",64910694,64911881,67
"111",64910694,64911856,1
"112",64910684,64910696,-67
"113",64910696,64910685,-4
"114",64910685,64912932,14
"115",64910685,64912912,41
"116",64910694,64911992,0
"117",64910793,64912031,3
"118",64910792,64912031,-17
"119",64910805,64912031,0
"120",64910806,64912031,-4
"121",64910821,64912031,-25
"122",64910686,64911984,-118
"123",64910813,64910713,14
"124",64910797,64910713,0
"125",64910697,64909670,318
"126",64910697,64910717,81
"127",64910698,64909668,31
"128",64910686,64909669,17
"129",64910696,64910710,0
"130",64910686,64911996,126
"131",64910686,64912003,105
"132",64910686,64912009,187
"133",64910686,64912763,1
"134",64910686,64912775,210
"135",64910685,64912775,24
"136",64910685,64912763,3
"137",64910686,64912766,34
"138",64910685,64912766,-69
"139",64910686,64912769,28
"140",64910685,64912769,17
"141",64910686,64912772,79
"142",64910685,64912772,68
"143",64910686,64912777,1
"144",64910686,64912017,-4
"145",80128538,80124042,-37
"146",80128535,80123438,14
"147",80128531,80122623,145
"148",80128535,80121109,-8
"149",80128535,80121110,1
"150",80128532,80119114,1
"151",80128539,80119114,1
"152",80128508,80119114,63
"153",80128528,80128500,200
"154",80128545,80121517,6
"155",80128532,80128496,129
"156",80128539,80128496,-7
"157",80128532,80128535,0
"158",80128536,80128521,55
"159",80128532,80124044,172
"160",80128542,80128538,-44
"161",80128535,80129478,38
"162",80128522,80122640,2
"163",80128540,80123680,1
"164",80128543,80123835,1
"165",80128547,80129497,0
"166",80128547,80128544,364
"167",80128546,80128543,241
"168",80128546,80128545,26
"169",80128547,80128546,218
"170",80128549,80128546,55
"171",80128548,80129495,105
"172",80128537,80124038,88
"173",80128536,80124043,126
"174",80128543,80129475,0
"175",80128524,80128520,-31
"176",80128541,80128539,245
"177",80128538,80128519,-9
"178",80128508,80128507,61
"179",80128545,80128531,28
"180",80128545,80128529,36
"181",80128544,80128537,243
"182",80128545,80128540,0
"183",80128549,80128541,25
"184",80128548,80128542,56
"185",80128547,80128537,2
"186",80128519,80128518,-73
"187",80128531,80128517,91
"188",80128521,80128522,-126
"189",80128517,80128516,-31
"190",80128516,80128507,1
"191",80128517,80128508,59
"192",80128519,80128510,52
"193",80128522,80128513,19
"194",80128524,80128515,-14
"195",80129481,80118912,7
"196",80129474,80121374,-15
"197",80129486,80121374,-3
"198",80129483,80128464,80
"199",80129483,80129430,0
"200",80129479,80128464,528
"201",80129493,80128460,0
"202",80129479,80129483,-2
"203",80129474,80128536,1
"204",80129495,80121947,4
"205",80129481,80121997,262
"206",80129480,80121997,31
"207",80129476,80129474,94
"208",80129495,80123680,67
"209",80129491,80123876,-12
"210",80129479,80128466,180
"211",80129497,80128467,182
"212",80129497,80129494,54
"213",80129483,80124035,73
"214",80129487,80124041,0
"215",80129472,80124046,1
"216",80129473,80124047,65
"217",80129474,80124048,161
"218",80129475,80124049,17
"219",80129476,80127981,86
"220",80129483,80129448,-14
"221",80129489,80128471,1
"222",80129490,80128471,124
"223",80129492,80129487,31
"224",80129476,80129486,0
"225",80129473,80129472,28
"226",80129486,80129475,1
"227",80129481,80128471,33
"228",80129487,80129478,57
"229",80129495,80129492,35
"230",80129496,80129493,186
"231",80129497,80129496,11
"232",80129454,80129447,13
"233",80129447,80129438,7
"234",80129454,80129445,-55
"235",65805322,65805323,1
"236",65805323,65805321,55
"237",65805336,65805339,-138
"238",65805339,65805333,3
"239",65805335,65805338,44
"240",65805338,65805332,233
"241",65805347,65805349,171
"242",65805349,65805345,221
"243",65805348,65805350,57
"244",65805350,65805346,-25
"245",80129509,80121996,108
"246",80129509,80124045,197
"247",80129509,80119118,1
"248",80129507,80121318,1
"249",80129507,80121404,-125
"250",80129508,80121395,140
"251",80129507,80121395,15
"252",80129508,80121398,-7
"253",80129507,80121398,7
"254",80129508,80121401,1
"255",80129507,80121401,1
"256",80129508,80121408,-32
"257",80129508,80121406,637
"258",80129507,80121406,-21
"259",80129507,80121408,74
"260",80129507,80121417,1
"261",80129507,80121425,24
"262",80129507,80121431,50
"263",80129507,80122043,-27
"264",80129507,80122282,30
"265",80129507,80122345,1
"266",80129507,80122346,204
"267",80129508,80122531,37
"268",80129508,80122525,-8
"269",80129509,80122475,1
"270",80129509,80122725,19
"271",80129509,80123295,269
"272",80129509,80123296,1
"273",80129509,80123297,0
"274",80129509,80123298,-56
"275",80129509,80123299,10
"276",80129509,80123300,49
"277",80129509,80123301,16
"278",80129509,80123310,1
"279",80129509,80123311,79
"280",80129509,80123312,59
"281",80129509,80123321,36
"282",80129509,80123322,4
"283",80129509,80123323,0
"284",80129509,80123324,147
"285",80129509,80123325,18
"286",80129509,80123328,28
"287",80129509,80123294,3
"288",80129509,80123331,25
"289",80129508,80122798,151
"290",80129508,80128469,165
"291",80129508,80122803,115
"292",80129508,80128088,7
"293",80129507,80123499,7
"294",80129508,80123615,132
"295",80129508,80126333,63
"296",80129508,80126332,2
"297",80129508,80126335,-220
"298",80129508,80126329,0
"299",80129508,80126330,199
"300",80129508,80126334,35
"301",80129509,80127878,53
"302",80129509,80123721,-185
"303",80129509,80123710,116
"304",80129509,80123709,47
"305",80129509,80123708,36
"306",80129509,80123717,196
"307",80129509,80123719,1
"308",80129509,80123711,258
"309",80129509,80123712,3
"310",80129509,80123713,313
"311",80129509,80127877,644
"312",80129509,80127880,101
"313",80129509,80127881,4
"314",80129509,80127882,97
"315",80129509,80127883,53
"316",80129509,80123720,-24
"317",80129509,80123715,143
"318",80129509,80123716,224
"319",80129509,80123722,242
"320",80129509,80123714,-4
"321",80129509,80123723,8
"322",80129509,80123718,253
"323",80129509,80127884,70
"324",80129509,80127886,-125
"325",80129509,80123724,1
"326",80129509,80127885,318
"327",80129509,80127887,0
"328",80129509,80127888,45
"329",80129509,80127889,221
"330",80129509,80127890,101
"331",80129509,80127891,-14
"332",80129509,80127892,0
"333",80129509,80127893,-16
"334",80129509,80127894,63
"335",80129509,80127895,24
"336",80129509,80127896,-59
"337",80129509,80127897,122
"338",80129509,80127898,1
"339",80129509,80127899,-182
"340",80129509,80123890,93
"341",80129508,80123832,119
"342",80129508,80123833,1
"343",80129507,80123833,-4
