"","Source","Target","FreeFloat"
"1",64910733,64910735,29
"2",64910685,64910777,28
"3",64910685,64910797,-16
"4",64910685,64913024,414
"5",64910685,64911921,-14
"6",64910686,64913024,38
"7",64910727,64913025,27
"8",64910797,64911988,1
"9",64910772,64913024,4
"10",64910685,64911923,0
"11",64910684,64910685,166
"12",64910685,64910686,0
"13",64910795,64911988,17
"14",64910809,64911988,154
"15",64910686,64912347,11
"16",64910686,64912025,-15
"17",64910686,64911972,150
"18",64910685,64911977,-53
"19",64910685,64911979,1
"20",64910686,64911978,44
"21",64910686,64911980,-171
"22",64910772,64912637,133
"23",64910685,64910810,28
"24",64910685,64911868,159
"25",64910727,64910741,95
"26",64910777,64910781,3
"27",64910797,64910807,14
"28",64910813,64910822,34
"29",64910694,64911924,-11
"30",64910685,64910795,157
"31",64910685,64910809,171
"32",64910685,64910808,1
"33",64910685,64910823,3
"34",64910808,64910823,55
"35",64910694,64910810,45
"36",64910793,64910806,25
"37",64910806,64910821,7
"38",64910686,64912523,0
"39",64910685,64912523,249
"40",64910685,64912521,14
"41",64910686,64912521,7
"42",64910686,64912354,0
"43",64910685,64912354,276
"44",64910685,64912420,0
"45",64910684,64910694,252
"46",64910684,64912751,151
"47",64910684,64912752,-11
"48",64910684,64912753,416
"49",64910684,64912754,0
"50",64910684,64912755,1
"51",64910684,64912756,-4
"52",64910684,64912757,39
"53",64910684,64912758,12
"54",64910684,64912759,-91
"55",64910684,64912760,-87
"56",64910684,64912761,75
"57",64910684,64912762,-28
"58",64910684,64912722,2
"59",64910684,64912724,20
"60",64910684,64912734,-9
"61",64910684,64912723,-1
"62",64910684,64912725,219
"63",64910684,64912740,188
"64",64910684,64912735,-31
"65",64910684,64912744,-46
"66",64910684,64912736,-46
"67",64910684,64912742,7
"68",64910684,64912743,93
"69",64910684,64912738,18
"70",64910684,64912728,-32
"71",64910684,64912745,-8
"72",64910684,64912746,2
"73",64910684,64912747,169
"74",64910684,64912739,-7
"75",64910684,64912741,139
"76",64910684,64912750,10
"77",64910684,64912749,60
"78",64910684,64912748,224
"79",64910684,64912737,-164
"80",64910685,64910793,-17
"81",64910685,64910806,5
"82",64910685,64910821,1
"83",64910685,64910792,91
"84",64910685,64910805,73
"85",64910685,64910794,140
"86",64910685,64910783,1
"87",64910685,64912418,3
"88",64910685,64911917,42
"89",64910694,64911990,1
"90",64910685,64911992,0
"91",64910823,64911868,0
"92",64910684,64912917,3
"93",64910684,64912897,28
"94",64910684,64912885,59
"95",64910684,64912869,1
"96",64910684,64912873,379
"97",64910684,64912861,68
"98",64910684,64912889,21
"99",64910684,64912881,0
"100",64910684,64912893,1
"101",64910684,64912909,213
"102",64910684,64912913,221
"103",64910684,64912905,0
"104",64910684,64912921,24
"105",64910684,64912933,33
"106",64910684,64912929,67
"107",64910684,64912877,-32
"108",64910751,64910752,48
"109",64910694,64910751,-50
"110",64910694,64911881,28
"111",64910694,64911856,-56
"112",64910684,64910696,231
"113",64910696,64910685,3
"114",64910685,64912932,9
"115",64910685,64912912,220
"116",64910694,64911992,5
"117",64910793,64912031,1
"118",64910792,64912031,91
"119",64910805,64912031,38
"120",64910806,64912031,158
"121",64910821,64912031,130
"122",64910686,64911984,116
"123",64910813,64910713,1
"124",64910797,64910713,56
"125",64910697,64909670,-102
"126",64910697,64910717,24
"127",64910698,64909668,44
"128",64910686,64909669,101
"129",64910696,64910710,494
"130",64910686,64911996,-7
"131",64910686,64912003,5
"132",64910686,64912009,8
"133",64910686,64912763,192
"134",64910686,64912775,-32
"135",64910685,64912775,91
"136",64910685,64912763,55
"137",64910686,64912766,35
"138",64910685,64912766,14
"139",64910686,64912769,3
"140",64910685,64912769,14
"141",64910686,64912772,147
"142",64910685,64912772,63
"143",64910686,64912777,5
"144",64910686,64912017,133
"145",80128538,80124042,84
"146",80128535,80123438,-7
"147",80128531,80122623,0
"148",80128535,80121109,4
"149",80128535,80121110,3
"150",80128532,80119114,2
"151",80128539,80119114,66
"152",80128508,80119114,28
"153",80128528,80128500,-32
"154",80128545,80121517,175
"155",80128532,80128496,49
"156",80128539,80128496,-9
"157",80128532,80128535,36
"158",80128536,80128521,-11
"159",80128532,80124044,-18
"160",80128542,80128538,32
"161",80128535,80129478,427
"162",80128522,80122640,189
"163",80128540,80123680,-126
"164",80128543,80123835,51
"165",80128547,80129497,0
"166",80128547,80128544,132
"167",80128546,80128543,7
"168",80128546,80128545,-8
"169",80128547,80128546,-148
"170",80128549,80128546,0
"171",80128548,80129495,1
"172",80128537,80124038,-14
"173",80128536,80124043,-129
"174",80128543,80129475,28
"175",80128524,80128520,69
"176",80128541,80128539,-10
"177",80128538,80128519,24
"178",80128508,80128507,38
"179",80128545,80128531,80
"180",80128545,80128529,-9
"181",80128544,80128537,-9
"182",80128545,80128540,-8
"183",80128549,80128541,87
"184",80128548,80128542,5
"185",80128547,80128537,0
"186",80128519,80128518,146
"187",80128531,80128517,3
"188",80128521,80128522,-27
"189",80128517,80128516,182
"190",80128516,80128507,7
"191",80128517,80128508,-77
"192",80128519,80128510,0
"193",80128522,80128513,2
"194",80128524,80128515,-8
"195",80129481,80118912,144
"196",80129474,80121374,7
"197",80129486,80121374,62
"198",80129483,80128464,35
"199",80129483,80129430,-11
"200",80129479,80128464,-5
"201",80129493,80128460,-3
"202",80129479,80129483,145
"203",80129474,80128536,1
"204",80129495,80121947,3
"205",80129481,80121997,7
"206",80129480,80121997,0
"207",80129476,80129474,-1
"208",80129495,80123680,7
"209",80129491,80123876,0
"210",80129479,80128466,263
"211",80129497,80128467,52
"212",80129497,80129494,45
"213",80129483,80124035,-23
"214",80129487,80124041,-14
"215",80129472,80124046,-32
"216",80129473,80124047,21
"217",80129474,80124048,45
"218",80129475,80124049,-3
"219",80129476,80127981,-1
"220",80129483,80129448,55
"221",80129489,80128471,4
"222",80129490,80128471,280
"223",80129492,80129487,-41
"224",80129476,80129486,429
"225",80129473,80129472,34
"226",80129486,80129475,7
"227",80129481,80128471,-91
"228",80129487,80129478,-7
"229",80129495,80129492,20
"230",80129496,80129493,143
"231",80129497,80129496,0
"232",80129454,80129447,59
"233",80129447,80129438,31
"234",80129454,80129445,-14
"235",65805322,65805323,203
"236",65805323,65805321,-25
"237",65805336,65805339,0
"238",65805339,65805333,28
"239",65805335,65805338,168
"240",65805338,65805332,-51
"241",65805347,65805349,80
"242",65805349,65805345,115
"243",65805348,65805350,54
"244",65805350,65805346,44
"245",80129509,80121996,39
"246",80129509,80124045,-206
"247",80129509,80119118,38
"248",80129507,80121318,182
"249",80129507,80121404,62
"250",80129508,80121395,-21
"251",80129507,80121395,1
"252",80129508,80121398,-32
"253",80129507,80121398,3
"254",80129508,80121401,115
"255",80129507,80121401,1
"256",80129508,80121408,31
"257",80129508,80121406,53
"258",80129507,80121406,-1
"259",80129507,80121408,0
"260",80129507,80121417,238
"261",80129507,80121425,-14
"262",80129507,80121431,159
"263",80129507,80122043,143
"264",80129507,80122282,-48
"265",80129507,80122345,101
"266",80129507,80122346,6
"267",80129508,80122531,24
"268",80129508,80122525,80
"269",80129509,80122475,12
"270",80129509,80122725,-4
"271",80129509,80123295,195
"272",80129509,80123296,273
"273",80129509,80123297,22
"274",80129509,80123298,-59
"275",80129509,80123299,206
"276",80129509,80123300,33
"277",80129509,80123301,77
"278",80129509,80123310,1
"279",80129509,80123311,35
"280",80129509,80123312,108
"281",80129509,80123321,-148
"282",80129509,80123322,3
"283",80129509,80123323,91
"284",80129509,80123324,13
"285",80129509,80123325,1
"286",80129509,80123328,1
"287",80129509,80123294,-6
"288",80129509,80123331,-11
"289",80129508,80122798,-2
"290",80129508,80128469,143
"291",80129508,80122803,14
"292",80129508,80128088,0
"293",80129507,80123499,462
"294",80129508,80123615,105
"295",80129508,80126333,13
"296",80129508,80126332,224
"297",80129508,80126335,-327
"298",80129508,80126329,-27
"299",80129508,80126330,-15
"300",80129508,80126334,21
"301",80129509,80127878,-312
"302",80129509,80123721,-39
"303",80129509,80123710,82
"304",80129509,80123709,322
"305",80129509,80123708,4
"306",80129509,80123717,146
"307",80129509,80123719,6
"308",80129509,80123711,143
"309",80129509,80123712,82
"310",80129509,80123713,-18
"311",80129509,80127877,11
"312",80129509,80127880,161
"313",80129509,80127881,1
"314",80129509,80127882,0
"315",80129509,80127883,3
"316",80129509,80123720,115
"317",80129509,80123715,-4
"318",80129509,80123716,-25
"319",80129509,80123722,0
"320",80129509,80123714,34
"321",80129509,80123723,-2
"322",80129509,80123718,-16
"323",80129509,80127884,-20
"324",80129509,80127886,3
"325",80129509,80123724,137
"326",80129509,80127885,-49
"327",80129509,80127887,1
"328",80129509,80127888,35
"329",80129509,80127889,206
"330",80129509,80127890,41
"331",80129509,80127891,47
"332",80129509,80127892,1
"333",80129509,80127893,1
"334",80129509,80127894,28
"335",80129509,80127895,364
"336",80129509,80127896,151
"337",80129509,80127897,73
