"","Source","Target","FreeFloat"
"1",64910733,64910735,150
"2",64910685,64910777,3
"3",64910685,64910797,17
"4",64910685,64913024,14
"5",64910685,64911921,145
"6",64910686,64913024,45
"7",64910727,64913025,3
"8",64910797,64911988,-4
"9",64910772,64913024,35
"10",64910685,64911923,97
"11",64910684,64910685,51
"12",64910685,64910686,-168
"13",64910795,64911988,7
"14",64910809,64911988,226
"15",64910686,64912347,-11
"16",64910686,64912025,38
"17",64910686,64911972,186
"18",64910685,64911977,-70
"19",64910685,64911979,-21
"20",64910686,64911978,14
"21",64910686,64911980,-42
"22",64910772,64912637,0
"23",64910685,64910810,161
"24",64910685,64911868,3
"25",64910727,64910741,-3
"26",64910777,64910781,26
"27",64910797,64910807,45
"28",64910813,64910822,21
"29",64910694,64911924,-7
"30",64910685,64910795,-172
"31",64910685,64910809,-27
"32",64910685,64910808,339
"33",64910685,64910823,0
"34",64910808,64910823,-31
"35",64910694,64910810,-23
"36",64910793,64910806,34
"37",64910806,64910821,1
"38",64910686,64912523,-1
"39",64910685,64912523,1
"40",64910685,64912521,1
"41",64910686,64912521,-37
"42",64910686,64912354,273
"43",64910685,64912354,142
"44",64910685,64912420,35
"45",64910684,64910694,483
"46",64910684,64912751,3
"47",64910684,64912752,0
"48",64910684,64912753,0
"49",64910684,64912754,392
"50",64910684,64912755,3
"51",64910684,64912756,-1
"52",64910684,64912757,7
"53",64910684,64912758,36
"54",64910684,64912759,145
"55",64910684,64912760,63
"56",64910684,64912761,36
"57",64910684,64912762,63
"58",64910684,64912722,10
"59",64910684,64912724,7
"60",64910684,64912734,10
"61",64910684,64912723,28
"62",64910684,64912725,-27
"63",64910684,64912740,21
"64",64910684,64912735,-45
"65",64910684,64912744,4
"66",64910684,64912736,29
"67",64910684,64912742,0
"68",64910684,64912743,102
"69",64910684,64912738,-2
"70",64910684,64912728,55
"71",64910684,64912745,93
"72",64910684,64912746,178
"73",64910684,64912747,0
"74",64910684,64912739,1
"75",64910684,64912741,1
"76",64910684,64912750,82
"77",64910684,64912749,24
"78",64910684,64912748,0
"79",64910684,64912737,3
"80",64910685,64910793,154
"81",64910685,64910806,427
"82",64910685,64910821,146
"83",64910685,64910792,84
"84",64910685,64910805,90
"85",64910685,64910794,0
"86",64910685,64910783,-51
"87",64910685,64912418,20
"88",64910685,64911917,-149
"89",64910694,64911990,5
"90",64910685,64911992,1
"91",64910823,64911868,1
"92",64910684,64912917,-67
"93",64910684,64912897,115
"94",64910684,64912885,17
"95",64910684,64912869,343
"96",64910684,64912873,47
"97",64910684,64912861,28
"98",64910684,64912889,182
"99",64910684,64912881,329
"100",64910684,64912893,260
"101",64910684,64912909,249
"102",64910684,64912913,6
"103",64910684,64912905,1
"104",64910684,64912921,117
"105",64910684,64912933,101
"106",64910684,64912929,1
"107",64910684,64912877,82
"108",64910751,64910752,91
"109",64910694,64910751,-22
"110",64910694,64911881,550
"111",64910694,64911856,140
"112",64910684,64910696,112
"113",64910696,64910685,1
"114",64910685,64912932,19
"115",64910685,64912912,38
