"","Source","Target","FreeFloat"
"1",64910733,64910735,-51
"2",64910685,64910777,-25
"3",64910685,64910797,31
"4",64910685,64913024,1
"5",64910685,64911921,-1
"6",64910686,64913024,38
"7",64910727,64913025,18
"8",64910797,64911988,5
"9",64910772,64913024,114
"10",64910685,64911923,108
"11",64910684,64910685,-6
"12",64910685,64910686,0
"13",64910795,64911988,-14
"14",64910809,64911988,119
"15",64910686,64912347,-25
"16",64910686,64912025,1
"17",64910686,64911972,-65
"18",64910685,64911977,227
"19",64910685,64911979,-15
"20",64910686,64911978,1
"21",64910686,64911980,-91
"22",64910772,64912637,154
"23",64910685,64910810,49
"24",64910685,64911868,28
"25",64910727,64910741,175
"26",64910777,64910781,1
"27",64910797,64910807,-45
"28",64910813,64910822,-53
"29",64910694,64911924,3
"30",64910685,64910795,-12
"31",64910685,64910809,28
"32",64910685,64910808,1
"33",64910685,64910823,3
"34",64910808,64910823,7
"35",64910694,64910810,68
"36",64910793,64910806,34
"37",64910806,64910821,108
"38",64910686,64912523,-25
"39",64910685,64912523,1
"40",64910685,64912521,0
"41",64910686,64912521,63
"42",64910686,64912354,-28
"43",64910685,64912354,12
"44",64910685,64912420,-8
"45",64910684,64910694,-20
"46",64910684,64912751,1
"47",64910684,64912752,-138
"48",64910684,64912753,259
"49",64910684,64912754,4
"50",64910684,64912755,-29
"51",64910684,64912756,0
"52",64910684,64912757,-4
"53",64910684,64912758,-25
"54",64910684,64912759,17
"55",64910684,64912760,203
"56",64910684,64912761,34
"57",64910684,64912762,21
"58",64910684,64912722,1
"59",64910684,64912724,-10
"60",64910684,64912734,-17
"61",64910684,64912723,15
"62",64910684,64912725,249
"63",64910684,64912740,3
"64",64910684,64912735,20
"65",64910684,64912744,0
"66",64910684,64912736,1
"67",64910684,64912742,212
"68",64910684,64912743,-15
"69",64910684,64912738,28
"70",64910684,64912728,9
"71",64910684,64912745,-56
"72",64910684,64912746,57
"73",64910684,64912747,59
"74",64910684,64912739,17
"75",64910684,64912741,-10
"76",64910684,64912750,0
"77",64910684,64912749,1
"78",64910684,64912748,-4
"79",64910684,64912737,4
"80",64910685,64910793,80
"81",64910685,64910806,287
"82",64910685,64910821,124
"83",64910685,64910792,398
"84",64910685,64910805,141
"85",64910685,64910794,1
"86",64910685,64910783,134
"87",64910685,64912418,-16
"88",64910685,64911917,3
"89",64910694,64911990,1
"90",64910685,64911992,93
"91",64910823,64911868,0
"92",64910684,64912917,21
"93",64910684,64912897,0
"94",64910684,64912885,21
"95",64910684,64912869,129
"96",64910684,64912873,-26
"97",64910684,64912861,-22
"98",64910684,64912889,21
"99",64910684,64912881,24
"100",64910684,64912893,129
"101",64910684,64912909,138
"102",64910684,64912913,3
"103",64910684,64912905,247
"104",64910684,64912921,178
"105",64910684,64912933,1
"106",64910684,64912929,1
"107",64910684,64912877,-13
"108",64910751,64910752,13
"109",64910694,64910751,-26
"110",64910694,64911881,4
"111",64910694,64911856,0
"112",64910684,64910696,98
"113",64910696,64910685,45
"114",64910685,64912932,66
"115",64910685,64912912,-1
"116",64910694,64911992,-54
"117",64910793,64912031,3
"118",64910792,64912031,28
"119",64910805,64912031,18
"120",64910806,64912031,154
"121",64910821,64912031,33
"122",64910686,64911984,62
"123",64910813,64910713,98
"124",64910797,64910713,185
"125",64910697,64909670,11
"126",64910697,64910717,-3
"127",64910698,64909668,97
"128",64910686,64909669,5
"129",64910696,64910710,330
"130",64910686,64911996,91
"131",64910686,64912003,25
"132",64910686,64912009,3
"133",64910686,64912763,19
"134",64910686,64912775,-46
"135",64910685,64912775,1
"136",64910685,64912763,24
"137",64910686,64912766,3
"138",64910685,64912766,7
"139",64910686,64912769,1361
"140",64910685,64912769,15
"141",64910686,64912772,0
"142",64910685,64912772,-16
"143",64910686,64912777,-4
"144",64910686,64912017,92
"145",80128538,80124042,7
"146",80128535,80123438,-29
"147",80128531,80122623,2
"148",80128535,80121109,203
"149",80128535,80121110,-18
"150",80128532,80119114,11
"151",80128539,80119114,75
"152",80128508,80119114,165
"153",80128528,80128500,0
"154",80128545,80121517,412
"155",80128532,80128496,-28
"156",80128539,80128496,206
"157",80128532,80128535,26
"158",80128536,80128521,-17
"159",80128532,80124044,-53
"160",80128542,80128538,3
"161",80128535,80129478,1
"162",80128522,80122640,-50
"163",80128540,80123680,45
"164",80128543,80123835,3
"165",80128547,80129497,30
"166",80128547,80128544,322
"167",80128546,80128543,1
"168",80128546,80128545,10
"169",80128547,80128546,200
"170",80128549,80128546,21
"171",80128548,80129495,12
"172",80128537,80124038,0
"173",80128536,80124043,149
"174",80128543,80129475,-32
"175",80128524,80128520,45
"176",80128541,80128539,-80
"177",80128538,80128519,66
"178",80128508,80128507,193
"179",80128545,80128531,-56
"180",80128545,80128529,59
"181",80128544,80128537,3
"182",80128545,80128540,63
"183",80128549,80128541,66
"184",80128548,80128542,289
"185",80128547,80128537,52
"186",80128519,80128518,375
"187",80128531,80128517,0
"188",80128521,80128522,1
"189",80128517,80128516,1
"190",80128516,80128507,225
"191",80128517,80128508,25
"192",80128519,80128510,30
"193",80128522,80128513,3
"194",80128524,80128515,-53
"195",80129481,80118912,41
"196",80129474,80121374,66
"197",80129486,80121374,7
"198",80129483,80128464,97
"199",80129483,80129430,39
"200",80129479,80128464,24
"201",80129493,80128460,1
"202",80129479,80129483,-46
"203",80129474,80128536,-31
"204",80129495,80121947,0
"205",80129481,80121997,-1
"206",80129480,80121997,73
"207",80129476,80129474,4
"208",80129495,80123680,195
"209",80129491,80123876,0
"210",80129479,80128466,1
"211",80129497,80128467,45
"212",80129497,80129494,38
"213",80129483,80124035,1
"214",80129487,80124041,-5
"215",80129472,80124046,49
"216",80129473,80124047,105
"217",80129474,80124048,123
"218",80129475,80124049,87
"219",80129476,80127981,0
"220",80129483,80129448,3
"221",80129489,80128471,-13
"222",80129490,80128471,3
"223",80129492,80129487,0
"224",80129476,80129486,-17
"225",80129473,80129472,120
"226",80129486,80129475,1
"227",80129481,80128471,-139
"228",80129487,80129478,1
"229",80129495,80129492,10
"230",80129496,80129493,119
"231",80129497,80129496,-28
"232",80129454,80129447,0
"233",80129447,80129438,56
"234",80129454,80129445,-12
"235",65805322,65805323,19
"236",65805323,65805321,-3
"237",65805336,65805339,-7
"238",65805339,65805333,0
"239",65805335,65805338,-67
"240",65805338,65805332,47
"241",65805347,65805349,-1
"242",65805349,65805345,9
"243",65805348,65805350,131
"244",65805350,65805346,3
"245",80129509,80121996,1
"246",80129509,80124045,-106
"247",80129509,80119118,118
"248",80129507,80121318,395
"249",80129507,80121404,415
"250",80129508,80121395,11
"251",80129507,80121395,-42
"252",80129508,80121398,2
"253",80129507,80121398,-126
"254",80129508,80121401,1
"255",80129507,80121401,16
"256",80129508,80121408,-53
"257",80129508,80121406,42
"258",80129507,80121406,3
"259",80129507,80121408,290
"260",80129507,80121417,84
"261",80129507,80121425,210
"262",80129507,80121431,-43
"263",80129507,80122043,-32
"264",80129507,80122282,0
"265",80129507,80122345,248
"266",80129507,80122346,-41
"267",80129508,80122531,-21
"268",80129508,80122525,35
"269",80129509,80122475,60
"270",80129509,80122725,1
"271",80129509,80123295,627
"272",80129509,80123296,-52
"273",80129509,80123297,0
"274",80129509,80123298,-18
"275",80129509,80123299,-43
