"","Source","Target","FreeFloat"
"1",64910733,64910735,169
"2",64910685,64910777,1
"3",64910685,64910797,-50
"4",64910685,64913024,-21
"5",64910685,64911921,41
"6",64910686,64913024,11
"7",64910727,64913025,3
"8",64910797,64911988,-8
"9",64910772,64913024,179
"10",64910685,64911923,117
"11",64910684,64910685,24
"12",64910685,64910686,310
"13",64910795,64911988,6
"14",64910809,64911988,0
"15",64910686,64912347,0
"16",64910686,64912025,-4
"17",64910686,64911972,1
"18",64910685,64911977,52
"19",64910685,64911979,3
"20",64910686,64911978,-181
"21",64910686,64911980,7
"22",64910772,64912637,-7
"23",64910685,64910810,277
"24",64910685,64911868,0
"25",64910727,64910741,14
"26",64910777,64910781,0
"27",64910797,64910807,186
"28",64910813,64910822,0
"29",64910694,64911924,-1292
"30",64910685,64910795,31
"31",64910685,64910809,-9
"32",64910685,64910808,3
"33",64910685,64910823,35
"34",64910808,64910823,-2
"35",64910694,64910810,236
"36",64910793,64910806,0
"37",64910806,64910821,158
"38",64910686,64912523,144
"39",64910685,64912523,3
"40",64910685,64912521,-90
"41",64910686,64912521,1
"42",64910686,64912354,101
"43",64910685,64912354,115
"44",64910685,64912420,147
"45",64910684,64910694,1
"46",64910684,64912751,1
"47",64910684,64912752,63
"48",64910684,64912753,5
"49",64910684,64912754,-9
"50",64910684,64912755,10
"51",64910684,64912756,250
"52",64910684,64912757,116
"53",64910684,64912758,105
"54",64910684,64912759,1
"55",64910684,64912760,97
"56",64910684,64912761,7
"57",64910684,64912762,3
"58",64910684,64912722,243
"59",64910684,64912724,122
"60",64910684,64912734,200
"61",64910684,64912723,0
"62",64910684,64912725,-1
"63",64910684,64912740,1
"64",64910684,64912735,74
"65",64910684,64912744,2
"66",64910684,64912736,0
"67",64910684,64912742,-42
"68",64910684,64912743,549
"69",64910684,64912738,-58
"70",64910684,64912728,38
"71",64910684,64912745,118
"72",64910684,64912746,-126
"73",64910684,64912747,0
"74",64910684,64912739,-25
"75",64910684,64912741,6
"76",64910684,64912750,1
"77",64910684,64912749,0
"78",64910684,64912748,24
"79",64910684,64912737,203
"80",64910685,64910793,-1292
"81",64910685,64910806,45
"82",64910685,64910821,34
"83",64910685,64910792,-11
"84",64910685,64910805,8
"85",64910685,64910794,28
"86",64910685,64910783,140
"87",64910685,64912418,-7
