"","Source","Target","FreeFloat"
"1",64910733,64910735,167
"2",64910685,64910777,1
"3",64910685,64910797,-9
"4",64910685,64913024,0
"5",64910685,64911921,-12
"6",64910686,64913024,91
"7",64910727,64913025,60
"8",64910797,64911988,0
"9",64910772,64913024,10
"10",64910685,64911923,31
"11",64910684,64910685,-15
"12",64910685,64910686,-51
"13",64910795,64911988,81
"14",64910809,64911988,7
"15",64910686,64912347,31
"16",64910686,64912025,143
"17",64910686,64911972,0
"18",64910685,64911977,58
"19",64910685,64911979,80
"20",64910686,64911978,10
"21",64910686,64911980,20
"22",64910772,64912637,36
"23",64910685,64910810,1
"24",64910685,64911868,98
"25",64910727,64910741,33
"26",64910777,64910781,245
"27",64910797,64910807,74
"28",64910813,64910822,154
"29",64910694,64911924,0
"30",64910685,64910795,-1
"31",64910685,64910809,2
"32",64910685,64910808,3
"33",64910685,64910823,73
"34",64910808,64910823,1
"35",64910694,64910810,-387
"36",64910793,64910806,100
"37",64910806,64910821,-125
"38",64910686,64912523,5
"39",64910685,64912523,-8
"40",64910685,64912521,38
"41",64910686,64912521,42
"42",64910686,64912354,-7
"43",64910685,64912354,1
"44",64910685,64912420,70
"45",64910684,64910694,14
"46",64910684,64912751,0
"47",64910684,64912752,-25
"48",64910684,64912753,52
"49",64910684,64912754,-5
"50",64910684,64912755,1
"51",64910684,64912756,59
"52",64910684,64912757,-11
"53",64910684,64912758,0
"54",64910684,64912759,1
"55",64910684,64912760,80
"56",64910684,64912761,-27
"57",64910684,64912762,1
"58",64910684,64912722,4
"59",64910684,64912724,238
"60",64910684,64912734,10
"61",64910684,64912723,-144
"62",64910684,64912725,-31
"63",64910684,64912740,82
"64",64910684,64912735,119
"65",64910684,64912744,-35
"66",64910684,64912736,24
"67",64910684,64912742,55
"68",64910684,64912743,11
"69",64910684,64912738,55
"70",64910684,64912728,-180
"71",64910684,64912745,8
"72",64910684,64912746,-35
"73",64910684,64912747,115
"74",64910684,64912739,21
"75",64910684,64912741,0
"76",64910684,64912750,45
"77",64910684,64912749,24
"78",64910684,64912748,-32
"79",64910684,64912737,175
"80",64910685,64910793,259
"81",64910685,64910806,71
"82",64910685,64910821,7
"83",64910685,64910792,95
"84",64910685,64910805,-2
"85",64910685,64910794,88
"86",64910685,64910783,1
"87",64910685,64912418,-20
"88",64910685,64911917,16
"89",64910694,64911990,0
