"","Source","Target","FreeFloat"
"1",64910733,64910735,-245
"2",64910685,64910777,28
"3",64910685,64910797,94
"4",64910685,64913024,1
"5",64910685,64911921,-16
"6",64910686,64913024,21
"7",64910727,64913025,115
"8",64910797,64911988,3
"9",64910772,64913024,115
"10",64910685,64911923,1
"11",64910684,64910685,24
"12",64910685,64910686,7
"13",64910795,64911988,119
"14",64910809,64911988,322
"15",64910686,64912347,56
"16",64910686,64912025,1
"17",64910686,64911972,105
"18",64910685,64911977,200
"19",64910685,64911979,-4
"20",64910686,64911978,3
"21",64910686,64911980,28
"22",64910772,64912637,30
"23",64910685,64910810,-53
"24",64910685,64911868,80
"25",64910727,64910741,455
"26",64910777,64910781,-16
"27",64910797,64910807,1
"28",64910813,64910822,1
"29",64910694,64911924,0
"30",64910685,64910795,0
"31",64910685,64910809,28
"32",64910685,64910808,28
"33",64910685,64910823,20
"34",64910808,64910823,0
"35",64910694,64910810,1
"36",64910793,64910806,44
"37",64910806,64910821,31
"38",64910686,64912523,115
"39",64910685,64912523,3
"40",64910685,64912521,104
"41",64910686,64912521,35
"42",64910686,64912354,240
"43",64910685,64912354,-17
"44",64910685,64912420,39
"45",64910684,64910694,1
"46",64910684,64912751,56
"47",64910684,64912752,-11
"48",64910684,64912753,1
"49",64910684,64912754,116
"50",64910684,64912755,63
"51",64910684,64912756,72
"52",64910684,64912757,0
"53",64910684,64912758,171
"54",64910684,64912759,-2
"55",64910684,64912760,206
"56",64910684,64912761,25
"57",64910684,64912762,34
"58",64910684,64912722,105
"59",64910684,64912724,3
"60",64910684,64912734,-91
"61",64910684,64912723,4
"62",64910684,64912725,-280
"63",64910684,64912740,0
"64",64910684,64912735,7
"65",64910684,64912744,21
"66",64910684,64912736,17
"67",64910684,64912742,-8
"68",64910684,64912743,0
"69",64910684,64912738,117
"70",64910684,64912728,37
"71",64910684,64912745,-29
"72",64910684,64912746,52
"73",64910684,64912747,29
"74",64910684,64912739,-5
"75",64910684,64912741,59
"76",64910684,64912750,7
"77",64910684,64912749,10
"78",64910684,64912748,-1
"79",64910684,64912737,122
"80",64910685,64910793,53
"81",64910685,64910806,0
"82",64910685,64910821,19
"83",64910685,64910792,-50
"84",64910685,64910805,0
"85",64910685,64910794,7
"86",64910685,64910783,0
"87",64910685,64912418,-1
"88",64910685,64911917,437
"89",64910694,64911990,0
"90",64910685,64911992,518
"91",64910823,64911868,-15
"92",64910684,64912917,39
"93",64910684,64912897,1
"94",64910684,64912885,203
"95",64910684,64912869,45
"96",64910684,64912873,182
"97",64910684,64912861,16
"98",64910684,64912889,105
"99",64910684,64912881,62
"100",64910684,64912893,25
"101",64910684,64912909,-3
"102",64910684,64912913,1
"103",64910684,64912905,-161
"104",64910684,64912921,3
"105",64910684,64912933,0
"106",64910684,64912929,-18
"107",64910684,64912877,-91
"108",64910751,64910752,-11
"109",64910694,64910751,0
"110",64910694,64911881,70
"111",64910694,64911856,1
"112",64910684,64910696,0
"113",64910696,64910685,-23
"114",64910685,64912932,26
"115",64910685,64912912,1
"116",64910694,64911992,80
"117",64910793,64912031,29
"118",64910792,64912031,-3
"119",64910805,64912031,3
"120",64910806,64912031,330
"121",64910821,64912031,197
"122",64910686,64911984,-11
"123",64910813,64910713,11
"124",64910797,64910713,239
"125",64910697,64909670,33
"126",64910697,64910717,53
"127",64910698,64909668,1361
"128",64910686,64909669,-37
"129",64910696,64910710,-3
"130",64910686,64911996,1
"131",64910686,64912003,49
"132",64910686,64912009,301
"133",64910686,64912763,3
"134",64910686,64912775,-91
"135",64910685,64912775,69
"136",64910685,64912763,49
"137",64910686,64912766,314
"138",64910685,64912766,588
"139",64910686,64912769,16
"140",64910685,64912769,0
"141",64910686,64912772,102
"142",64910685,64912772,84
"143",64910686,64912777,61
"144",64910686,64912017,100
"145",80128538,80124042,-44
"146",80128535,80123438,154
"147",80128531,80122623,101
"148",80128535,80121109,3
"149",80128535,80121110,-323
"150",80128532,80119114,241
"151",80128539,80119114,3
"152",80128508,80119114,56
"153",80128528,80128500,0
"154",80128545,80121517,-44
"155",80128532,80128496,1
"156",80128539,80128496,0
"157",80128532,80128535,1
"158",80128536,80128521,239
"159",80128532,80124044,50
"160",80128542,80128538,26
"161",80128535,80129478,56
"162",80128522,80122640,82
"163",80128540,80123680,5
"164",80128543,80123835,-20
"165",80128547,80129497,35
"166",80128547,80128544,-45
"167",80128546,80128543,7
"168",80128546,80128545,-227
"169",80128547,80128546,112
"170",80128549,80128546,22
"171",80128548,80129495,1
"172",80128537,80124038,-2
"173",80128536,80124043,-309
"174",80128543,80129475,61
"175",80128524,80128520,-10
"176",80128541,80128539,392
"177",80128538,80128519,434
"178",80128508,80128507,2
"179",80128545,80128531,0
"180",80128545,80128529,55
"181",80128544,80128537,12
"182",80128545,80128540,244
"183",80128549,80128541,151
"184",80128548,80128542,32
"185",80128547,80128537,-14
"186",80128519,80128518,173
"187",80128531,80128517,188
"188",80128521,80128522,25
"189",80128517,80128516,-39
"190",80128516,80128507,119
"191",80128517,80128508,0
"192",80128519,80128510,227
"193",80128522,80128513,-23
"194",80128524,80128515,145
"195",80129481,80118912,5
"196",80129474,80121374,-11
"197",80129486,80121374,3
"198",80129483,80128464,-6
"199",80129483,80129430,4
"200",80129479,80128464,-23
"201",80129493,80128460,1
"202",80129479,80129483,0
"203",80129474,80128536,28
"204",80129495,80121947,1
"205",80129481,80121997,13
"206",80129480,80121997,0
"207",80129476,80129474,281
"208",80129495,80123680,-38
"209",80129491,80123876,6
"210",80129479,80128466,-179
"211",80129497,80128467,338
"212",80129497,80129494,62
"213",80129483,80124035,-1
"214",80129487,80124041,-1
"215",80129472,80124046,9
"216",80129473,80124047,94
"217",80129474,80124048,1
"218",80129475,80124049,144
"219",80129476,80127981,98
"220",80129483,80129448,52
"221",80129489,80128471,233
"222",80129490,80128471,25
"223",80129492,80129487,98
"224",80129476,80129486,-56
"225",80129473,80129472,13
"226",80129486,80129475,0
"227",80129481,80128471,-27
"228",80129487,80129478,126
"229",80129495,80129492,3
"230",80129496,80129493,-56
