"","Source","Target","FreeFloat"
"1",64910733,64910735,214
"2",64910685,64910777,191
"3",64910685,64910797,203
"4",64910685,64913024,-2
"5",64910685,64911921,-7
"6",64910686,64913024,4
"7",64910727,64913025,2
"8",64910797,64911988,116
"9",64910772,64913024,79
"10",64910685,64911923,30
"11",64910684,64910685,3
"12",64910685,64910686,-9
"13",64910795,64911988,-11
"14",64910809,64911988,187
"15",64910686,64912347,44
"16",64910686,64912025,578
"17",64910686,64911972,392
"18",64910685,64911977,10
"19",64910685,64911979,0
"20",64910686,64911978,6
"21",64910686,64911980,1
"22",64910772,64912637,5
"23",64910685,64910810,122
"24",64910685,64911868,1
"25",64910727,64910741,-151
"26",64910777,64910781,31
"27",64910797,64910807,1
"28",64910813,64910822,16
"29",64910694,64911924,28
"30",64910685,64910795,51
"31",64910685,64910809,403
"32",64910685,64910808,3
"33",64910685,64910823,94
"34",64910808,64910823,-15
"35",64910694,64910810,-98
"36",64910793,64910806,-14
"37",64910806,64910821,-11
"38",64910686,64912523,46
"39",64910685,64912523,168
"40",64910685,64912521,116
"41",64910686,64912521,96
"42",64910686,64912354,-18
"43",64910685,64912354,-18
"44",64910685,64912420,0
"45",64910684,64910694,121
"46",64910684,64912751,3
"47",64910684,64912752,-100
"48",64910684,64912753,118
"49",64910684,64912754,-4
"50",64910684,64912755,78
"51",64910684,64912756,-212
"52",64910684,64912757,-51
"53",64910684,64912758,80
"54",64910684,64912759,0
"55",64910684,64912760,1
"56",64910684,64912761,-1
"57",64910684,64912762,17
"58",64910684,64912722,-88
"59",64910684,64912724,391
"60",64910684,64912734,9
"61",64910684,64912723,3
"62",64910684,64912725,0
"63",64910684,64912740,95
"64",64910684,64912735,14
"65",64910684,64912744,254
"66",64910684,64912736,3
"67",64910684,64912742,-20
"68",64910684,64912743,96
"69",64910684,64912738,-4
"70",64910684,64912728,3
"71",64910684,64912745,3
"72",64910684,64912746,8
"73",64910684,64912747,7
"74",64910684,64912739,-132
"75",64910684,64912741,93
"76",64910684,64912750,-39
"77",64910684,64912749,35
"78",64910684,64912748,144
"79",64910684,64912737,-2
"80",64910685,64910793,18
"81",64910685,64910806,161
"82",64910685,64910821,66
"83",64910685,64910792,-126
"84",64910685,64910805,207
"85",64910685,64910794,1
"86",64910685,64910783,111
"87",64910685,64912418,305
"88",64910685,64911917,287
"89",64910694,64911990,14
"90",64910685,64911992,82
"91",64910823,64911868,8
"92",64910684,64912917,3
"93",64910684,64912897,224
"94",64910684,64912885,136
"95",64910684,64912869,-91
"96",64910684,64912873,30
"97",64910684,64912861,66
"98",64910684,64912889,117
"99",64910684,64912881,8
"100",64910684,64912893,77
"101",64910684,64912909,-53
"102",64910684,64912913,1
"103",64910684,64912905,25
"104",64910684,64912921,69
"105",64910684,64912933,-161
"106",64910684,64912929,27
"107",64910684,64912877,135
"108",64910751,64910752,68
"109",64910694,64910751,45
"110",64910694,64911881,17
"111",64910694,64911856,1
"112",64910684,64910696,105
"113",64910696,64910685,164
"114",64910685,64912932,0
"115",64910685,64912912,161
"116",64910694,64911992,-9
"117",64910793,64912031,-43
"118",64910792,64912031,-32
"119",64910805,64912031,-53
"120",64910806,64912031,83
"121",64910821,64912031,-18
"122",64910686,64911984,-46
"123",64910813,64910713,13
"124",64910797,64910713,1
"125",64910697,64909670,59
"126",64910697,64910717,606
"127",64910698,64909668,117
"128",64910686,64909669,72
"129",64910696,64910710,0
"130",64910686,64911996,0
"131",64910686,64912003,-7
"132",64910686,64912009,-125
"133",64910686,64912763,0
"134",64910686,64912775,32
"135",64910685,64912775,13
"136",64910685,64912763,1
"137",64910686,64912766,0
"138",64910685,64912766,1
"139",64910686,64912769,325
"140",64910685,64912769,155
